,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
360,entity,description,2,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",360,5,4,False,5
17,human,human,3,True,True,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",17,5,4,False,5
361,human,description,2,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",361,5,4,False,5
411,entity,entity,1,True,True,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",411,5,4,False,5
67,entity,description,2,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",67,5,4,False,5
425,location,entity,1,True,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",425,5,4,False,5
104,location,location,4,True,True,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",104,5,4,False,5
394,human,description,2,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",394,5,4,False,5
450,human,entity,1,True,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",450,5,4,False,5
141,entity,entity,1,True,True,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",141,5,4,False,5
142,location,location,4,True,True,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",142,5,4,False,5
269,human,description,2,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",269,5,4,False,5
173,entity,description,2,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",173,5,4,False,5
238,location,location,4,True,True,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",238,5,4,False,5
55,human,description,2,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",55,5,4,False,5
121,human,numeric,5,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",121,5,4,False,5
260,human,human,3,True,True,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",260,5,4,False,5
62,location,location,4,True,True,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",62,5,4,False,5
185,human,human,3,True,True,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",185,5,4,False,5
429,human,human,3,True,True,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",429,5,4,False,5
97,human,description,2,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",97,5,4,False,5
340,human,numeric,5,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",340,5,4,False,5
496,entity,entity,1,True,True,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",496,5,4,False,5
183,human,description,2,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",183,5,4,False,5
393,human,numeric,5,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",393,5,4,False,5
15,human,numeric,5,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",15,5,4,False,5
162,human,numeric,5,False,False,True,"{3: 2, 1: 2, 4: 1}","[2619, 5207, 3891, 541, 696]",162,5,4,False,5
