,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
1936,sync device,sync,130,True,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1936,10,4,False
4219,tell joke,how old,99,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",4219,10,4,False
2016,expiration date,food,54,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2016,10,4,False
1010,next song,next song,118,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1010,10,4,False
2185,make call,make,25,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2185,10,4,False
1554,change speed,change speed,119,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1554,10,4,False
947,what is your name,user,11,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",947,10,4,False
3802,shopping list,shopping list,43,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",3802,10,4,False
3572,reset settings,reset,88,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",3572,10,4,False
1494,todo list,todo list update,65,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1494,10,4,False
4790,what is your name,o,42,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",4790,10,4,False
2733,credit limit,credit limit,41,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2733,10,4,False
4412,traffic,traffic,24,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",4412,10,4,False
5352,what can i ask you,o,42,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",5352,10,4,False
4721,travel suggestion,o,42,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",4721,10,4,False
1901,travel notification,travel notification,146,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1901,10,4,False
1717,uber,u,39,True,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1717,10,4,False
4036,gas,gas,110,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",4036,10,4,False
5051,new card,o,42,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",5051,10,4,False
1374,oil change how,oil change when,123,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1374,10,4,False
5076,what can i ask you,o,42,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",5076,10,4,False
1149,spending history,spending,71,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1149,10,4,False
2236,todo list,todo list,48,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2236,10,4,False
278,improve credit score,improve,28,True,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",278,10,4,False
538,flip coin,flip,33,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",538,10,4,False
1060,restaurant suggestion,restaurant suggestion,145,True,True,True,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1060,10,4,False
1192,pto request status,pto request status,101,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1192,10,4,False
4055,credit score,exp,44,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",4055,10,4,False
2913,account blocked,account,2,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2913,10,4,False
4350,income,income,93,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",4350,10,4,False
3563,greeting,gre,82,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",3563,10,4,False
3615,greeting,what is,75,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",3615,10,4,False
143,meaning of life,meaning,22,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",143,10,4,False
3159,make call,smart,10,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",3159,10,4,False
323,tell joke,fun,129,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",323,10,4,False
2461,what are your hobbies,do,34,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2461,10,4,False
595,where are you from,where,77,True,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",595,10,4,False
3818,text,text,26,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",3818,10,4,False
1752,calculator,calcul,138,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1752,10,4,False
2814,restaurant reservation,accept,9,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2814,10,4,False
4529,current location,o,42,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",4529,10,4,False
3274,taxes,taxes,94,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",3274,10,4,False
4469,order checks,order checks,127,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",4469,10,4,False
658,what can i ask you,what can,115,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",658,10,4,False
2639,exchange rate,exchange,38,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2639,10,4,False
2271,change language,change accent,51,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2271,10,4,False
1922,sync device,sync,130,True,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1922,10,4,False
1678,nutrition info,nutrition,1,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1678,10,4,False
2257,change language,change accent,51,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2257,10,4,False
2397,report lost card,damaged,87,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2397,10,4,False
2319,bill due,bill due,56,False,True,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",2319,10,4,False
5187,how old are you,o,42,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",5187,10,4,False
5171,make call,o,42,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",5171,10,4,False
1861,oil change when,schedule maintenance,131,False,False,False,"{39: 1, 130: 1, 77: 1, 17: 1, 49: 1, 145: 2, 120: 1, 114: 1, 28: 1}","[10890, 3586, 14254, 7267, 6715, 6574, 5307, 6191, 6798, 14614]",1861,10,4,False
