,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
360,entity disease,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1, 45: 1, 29: 3, 26: 1}","[365, 353, 2801, 2313, 4363, 3055, 466, 5179, 4620, 922]",360,10,5,False,10
17,human individual,human individual,29,True,True,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1, 45: 1, 29: 3, 26: 1}","[365, 353, 2801, 2313, 4363, 3055, 466, 5179, 4620, 922]",17,10,5,False,10
361,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1, 45: 1, 29: 3, 26: 1}","[365, 353, 2801, 2313, 4363, 3055, 466, 5179, 4620, 922]",361,10,5,False,10
411,entity other,entity subst,18,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1, 45: 1, 29: 3, 26: 1}","[365, 353, 2801, 2313, 4363, 3055, 466, 5179, 4620, 922]",411,10,5,False,10
67,entity disease,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1, 45: 1, 29: 3, 26: 1}","[365, 353, 2801, 2313, 4363, 3055, 466, 5179, 4620, 922]",67,10,5,False,10
425,location other,entity other,13,True,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1, 45: 1, 29: 3, 26: 1}","[365, 353, 2801, 2313, 4363, 3055, 466, 5179, 4620, 922]",425,10,5,False,10
104,location other,location city,32,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1, 45: 1, 29: 3, 26: 1}","[365, 353, 2801, 2313, 4363, 3055, 466, 5179, 4620, 922]",104,10,5,False,10
394,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1, 45: 1, 29: 3, 26: 1}","[365, 353, 2801, 2313, 4363, 3055, 466, 5179, 4620, 922]",394,10,5,False,10
450,numeric count,entity color,4,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1, 45: 1, 29: 3, 26: 1}","[365, 353, 2801, 2313, 4363, 3055, 466, 5179, 4620, 922]",450,10,5,False,10
141,entity other,entity animal,2,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1, 45: 1, 29: 3, 26: 1}","[365, 353, 2801, 2313, 4363, 3055, 466, 5179, 4620, 922]",141,10,5,False,10
