,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
0,entity symbol,human description,31,False,False,False,{41: 1},[1641],0,1,6,False
1,numeric date,numeric date,39,False,True,False,{41: 1},[1641],1,1,6,False
2,numeric money,human group,28,False,False,True,{41: 1},[1641],2,1,6,False
3,numeric money,entity plant,14,False,False,True,{41: 1},[1641],3,1,6,False
4,numeric money,human individual,29,False,False,True,{41: 1},[1641],4,1,6,False
5,numeric money,human individual,29,False,False,True,{41: 1},[1641],5,1,6,False
6,numeric date,numeric date,39,False,True,False,{41: 1},[1641],6,1,6,False
7,numeric money,entity subst,18,False,False,True,{41: 1},[1641],7,1,6,False
8,numeric money,human individual,29,False,False,True,{41: 1},[1641],8,1,6,False
9,numeric date,numeric date,39,False,True,False,{41: 1},[1641],9,1,6,False
10,numeric money,human individual,29,False,False,True,{41: 1},[1641],10,1,6,False
11,location country,location other,35,False,False,False,{41: 1},[1641],11,1,6,False
12,numeric money,human individual,29,False,False,True,{41: 1},[1641],12,1,6,False
13,numeric money,location other,35,False,False,True,{41: 1},[1641],13,1,6,False
14,location country,location other,35,False,False,False,{41: 1},[1641],14,1,6,False
15,location country,location other,35,False,False,False,{41: 1},[1641],15,1,6,False
16,numeric date,numeric date,39,False,True,False,{41: 1},[1641],16,1,6,False
17,numeric money,numeric period,44,False,False,True,{41: 1},[1641],17,1,6,False
18,location country,location other,35,False,False,False,{41: 1},[1641],18,1,6,False
19,numeric money,entity plant,14,False,False,True,{41: 1},[1641],19,1,6,False
20,numeric money,numeric period,44,False,False,True,{41: 1},[1641],20,1,6,False
21,entity product,human group,28,False,False,False,{41: 1},[1641],21,1,6,False
22,numeric money,human individual,29,False,False,True,{41: 1},[1641],22,1,6,False
23,numeric money,human individual,29,False,False,True,{41: 1},[1641],23,1,6,False
24,numeric money,description,25,False,False,True,{41: 1},[1641],24,1,6,False
25,numeric date,numeric date,39,False,True,False,{41: 1},[1641],25,1,6,False
26,numeric money,human individual,29,False,False,True,{41: 1},[1641],26,1,6,False
27,location country,location other,35,False,False,False,{41: 1},[1641],27,1,6,False
28,location state,location state,36,False,True,False,{41: 1},[1641],28,1,6,False
29,entity event,human description,31,False,False,False,{41: 1},[1641],29,1,6,False
30,numeric date,numeric date,39,False,True,False,{41: 1},[1641],30,1,6,False
31,location country,location other,35,False,False,False,{41: 1},[1641],31,1,6,False
32,numeric money,numeric money,41,True,True,True,{41: 1},[1641],32,1,6,False
33,numeric money,human individual,29,False,False,True,{41: 1},[1641],33,1,6,False
34,location country,location other,35,False,False,False,{41: 1},[1641],34,1,6,False
35,numeric money,entity currency,6,False,False,True,{41: 1},[1641],35,1,6,False
36,numeric money,human individual,29,False,False,True,{41: 1},[1641],36,1,6,False
37,numeric date,numeric date,39,False,True,False,{41: 1},[1641],37,1,6,False
38,numeric money,human individual,29,False,False,True,{41: 1},[1641],38,1,6,False
39,numeric date,numeric date,39,False,True,False,{41: 1},[1641],39,1,6,False
40,numeric money,human individual,29,False,False,True,{41: 1},[1641],40,1,6,False
41,location country,location country,33,False,True,False,{41: 1},[1641],41,1,6,False
43,numeric date,numeric date,39,False,True,False,{41: 1},[1641],43,1,6,False
44,numeric money,human group,28,False,False,True,{41: 1},[1641],44,1,6,False
45,location country,location other,35,False,False,False,{41: 1},[1641],45,1,6,False
46,numeric money,numeric date,39,False,False,True,{41: 1},[1641],46,1,6,False
47,numeric money,human individual,29,False,False,True,{41: 1},[1641],47,1,6,False
48,entity event,human description,31,False,False,False,{41: 1},[1641],48,1,6,False
49,numeric date,numeric date,39,False,True,False,{41: 1},[1641],49,1,6,False
50,numeric money,location other,35,False,False,True,{41: 1},[1641],50,1,6,False
51,numeric money,entity color,4,False,False,True,{41: 1},[1641],51,1,6,False
52,entity language,human individual,29,False,False,False,{41: 1},[1641],52,1,6,False
53,numeric money,entity plant,14,False,False,True,{41: 1},[1641],53,1,6,False
54,numeric money,human individual,29,False,False,True,{41: 1},[1641],54,1,6,False
55,numeric date,numeric date,39,False,True,False,{41: 1},[1641],55,1,6,False
56,numeric money,entity subst,18,False,False,True,{41: 1},[1641],56,1,6,False
57,numeric money,numeric date,39,False,False,True,{41: 1},[1641],57,1,6,False
58,location country,location other,35,False,False,False,{41: 1},[1641],58,1,6,False
59,numeric date,numeric date,39,False,True,False,{41: 1},[1641],59,1,6,False
60,numeric money,human individual,29,False,False,True,{41: 1},[1641],60,1,6,False
61,numeric money,human individual,29,False,False,True,{41: 1},[1641],61,1,6,False
62,numeric money,numeric date,39,False,False,True,{41: 1},[1641],62,1,6,False
63,numeric money,numeric period,44,False,False,True,{41: 1},[1641],63,1,6,False
65,numeric money,entity product,15,False,False,True,{41: 1},[1641],65,1,6,False
66,location country,location other,35,False,False,False,{41: 1},[1641],66,1,6,False
67,numeric money,human individual,29,False,False,True,{41: 1},[1641],67,1,6,False
68,numeric money,human title,30,False,False,True,{41: 1},[1641],68,1,6,False
69,location country,location other,35,False,False,False,{41: 1},[1641],69,1,6,False
70,entity language,human individual,29,False,False,False,{41: 1},[1641],70,1,6,False
71,numeric money,human individual,29,False,False,True,{41: 1},[1641],71,1,6,False
72,numeric date,numeric date,39,False,True,False,{41: 1},[1641],72,1,6,False
73,numeric money,human group,28,False,False,True,{41: 1},[1641],73,1,6,False
74,location country,location other,35,False,False,False,{41: 1},[1641],74,1,6,False
76,location state,location state,36,False,True,False,{41: 1},[1641],76,1,6,False
77,numeric date,numeric date,39,False,True,False,{41: 1},[1641],77,1,6,False
78,location country,location other,35,False,False,False,{41: 1},[1641],78,1,6,False
79,location country,location other,35,False,False,False,{41: 1},[1641],79,1,6,False
80,numeric date,numeric date,39,False,True,False,{41: 1},[1641],80,1,6,False
81,numeric money,location state,36,False,False,True,{41: 1},[1641],81,1,6,False
82,numeric money,human individual,29,False,False,True,{41: 1},[1641],82,1,6,False
83,numeric date,numeric date,39,False,True,False,{41: 1},[1641],83,1,6,False
84,numeric date,numeric date,39,False,True,False,{41: 1},[1641],84,1,6,False
85,location country,location other,35,False,False,False,{41: 1},[1641],85,1,6,False
86,location state,location state,36,False,True,False,{41: 1},[1641],86,1,6,False
87,location country,location other,35,False,False,False,{41: 1},[1641],87,1,6,False
88,numeric date,numeric date,39,False,True,False,{41: 1},[1641],88,1,6,False
89,numeric money,entity color,4,False,False,True,{41: 1},[1641],89,1,6,False
90,location country,location other,35,False,False,False,{41: 1},[1641],90,1,6,False
91,location country,location other,35,False,False,False,{41: 1},[1641],91,1,6,False
92,numeric money,entity subst,18,False,False,True,{41: 1},[1641],92,1,6,False
93,numeric money,human individual,29,False,False,True,{41: 1},[1641],93,1,6,False
94,numeric money,human individual,29,False,False,True,{41: 1},[1641],94,1,6,False
95,location country,location other,35,False,False,False,{41: 1},[1641],95,1,6,False
96,numeric money,entity subst,18,False,False,True,{41: 1},[1641],96,1,6,False
97,numeric money,numeric period,44,False,False,True,{41: 1},[1641],97,1,6,False
98,numeric date,numeric date,39,False,True,False,{41: 1},[1641],98,1,6,False
99,numeric money,entity currency,6,False,False,True,{41: 1},[1641],99,1,6,False
100,numeric money,human individual,29,False,False,True,{41: 1},[1641],100,1,6,False
101,numeric money,entity product,15,False,False,True,{41: 1},[1641],101,1,6,False
102,numeric money,entity subst,18,False,False,True,{41: 1},[1641],102,1,6,False
103,numeric money,entity product,15,False,False,True,{41: 1},[1641],103,1,6,False
104,numeric money,human individual,29,False,False,True,{41: 1},[1641],104,1,6,False
105,location country,location other,35,False,False,False,{41: 1},[1641],105,1,6,False
106,numeric money,human individual,29,False,False,True,{41: 1},[1641],106,1,6,False
107,numeric money,description,25,False,False,True,{41: 1},[1641],107,1,6,False
108,numeric money,description,25,False,False,True,{41: 1},[1641],108,1,6,False
109,numeric date,numeric date,39,False,True,False,{41: 1},[1641],109,1,6,False
110,location country,location state,36,False,False,False,{41: 1},[1641],110,1,6,False
111,location country,location other,35,False,False,False,{41: 1},[1641],111,1,6,False
112,numeric money,entity language,11,False,False,True,{41: 1},[1641],112,1,6,False
113,numeric date,numeric date,39,False,True,False,{41: 1},[1641],113,1,6,False
114,numeric money,entity subst,18,False,False,True,{41: 1},[1641],114,1,6,False
115,numeric money,description,25,False,False,True,{41: 1},[1641],115,1,6,False
116,location country,location other,35,False,False,False,{41: 1},[1641],116,1,6,False
117,numeric money,human individual,29,False,False,True,{41: 1},[1641],117,1,6,False
118,numeric date,numeric date,39,False,True,False,{41: 1},[1641],118,1,6,False
119,entity language,human individual,29,False,False,False,{41: 1},[1641],119,1,6,False
120,location country,location other,35,False,False,False,{41: 1},[1641],120,1,6,False
121,location country,location other,35,False,False,False,{41: 1},[1641],121,1,6,False
122,location country,location state,36,False,False,False,{41: 1},[1641],122,1,6,False
123,numeric money,location other,35,False,False,True,{41: 1},[1641],123,1,6,False
124,numeric money,description,25,False,False,True,{41: 1},[1641],124,1,6,False
125,numeric money,human individual,29,False,False,True,{41: 1},[1641],125,1,6,False
126,numeric money,entity subst,18,False,False,True,{41: 1},[1641],126,1,6,False
127,numeric money,location other,35,False,False,True,{41: 1},[1641],127,1,6,False
128,numeric money,numeric money,41,True,True,True,{41: 1},[1641],128,1,6,False
129,numeric money,human individual,29,False,False,True,{41: 1},[1641],129,1,6,False
130,numeric money,human individual,29,False,False,True,{41: 1},[1641],130,1,6,False
131,numeric money,numeric period,44,False,False,True,{41: 1},[1641],131,1,6,False
132,numeric money,numeric period,44,False,False,True,{41: 1},[1641],132,1,6,False
133,numeric money,entity language,11,False,False,True,{41: 1},[1641],133,1,6,False
134,numeric money,description,25,False,False,True,{41: 1},[1641],134,1,6,False
135,numeric money,human individual,29,False,False,True,{41: 1},[1641],135,1,6,False
136,numeric date,numeric date,39,False,True,False,{41: 1},[1641],136,1,6,False
137,numeric money,entity subst,18,False,False,True,{41: 1},[1641],137,1,6,False
138,location country,location other,35,False,False,False,{41: 1},[1641],138,1,6,False
139,numeric money,human individual,29,False,False,True,{41: 1},[1641],139,1,6,False
140,location country,location other,35,False,False,False,{41: 1},[1641],140,1,6,False
141,numeric money,entity disease,7,False,False,True,{41: 1},[1641],141,1,6,False
142,numeric money,entity color,4,False,False,True,{41: 1},[1641],142,1,6,False
143,numeric money,numeric period,44,False,False,True,{41: 1},[1641],143,1,6,False
