,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
360,description,description,2,False,True,False,{3: 1},[2619],360,1,4,False
17,human,human,3,True,True,True,{3: 1},[2619],17,1,4,False
361,description,description,2,False,True,False,{3: 1},[2619],361,1,4,False
411,description,entity,1,False,False,False,{3: 1},[2619],411,1,4,False
67,description,description,2,False,True,False,{3: 1},[2619],67,1,4,False
425,entity,entity,1,False,True,False,{3: 1},[2619],425,1,4,False
104,numeric,location,4,False,False,False,{3: 1},[2619],104,1,4,False
394,description,description,2,False,True,False,{3: 1},[2619],394,1,4,False
450,description,entity,1,False,False,False,{3: 1},[2619],450,1,4,False
141,entity,entity,1,False,True,False,{3: 1},[2619],141,1,4,False
142,location,location,4,False,True,False,{3: 1},[2619],142,1,4,False
269,description,description,2,False,True,False,{3: 1},[2619],269,1,4,False
173,description,description,2,False,True,False,{3: 1},[2619],173,1,4,False
238,location,location,4,False,True,False,{3: 1},[2619],238,1,4,False
55,numeric,description,2,False,False,False,{3: 1},[2619],55,1,4,False
121,entity,numeric,5,False,False,False,{3: 1},[2619],121,1,4,False
260,human,human,3,True,True,True,{3: 1},[2619],260,1,4,False
62,location,location,4,False,True,False,{3: 1},[2619],62,1,4,False
185,human,human,3,True,True,True,{3: 1},[2619],185,1,4,False
429,human,human,3,True,True,True,{3: 1},[2619],429,1,4,False
97,description,description,2,False,True,False,{3: 1},[2619],97,1,4,False
340,numeric,numeric,5,False,True,False,{3: 1},[2619],340,1,4,False
496,entity,entity,1,False,True,False,{3: 1},[2619],496,1,4,False
183,description,description,2,False,True,False,{3: 1},[2619],183,1,4,False
393,location,numeric,5,False,False,False,{3: 1},[2619],393,1,4,False
15,numeric,numeric,5,False,True,False,{3: 1},[2619],15,1,4,False
162,numeric,numeric,5,False,True,False,{3: 1},[2619],162,1,4,False
481,description,entity,1,False,False,False,{3: 1},[2619],481,1,4,False
332,entity,entity,1,False,True,False,{3: 1},[2619],332,1,4,False
251,description,location,4,False,False,False,{3: 1},[2619],251,1,4,False
305,location,location,4,False,True,False,{3: 1},[2619],305,1,4,False
169,entity,human,3,True,False,False,{3: 1},[2619],169,1,4,False
249,description,entity,1,False,False,False,{3: 1},[2619],249,1,4,False
143,human,entity,1,False,False,True,{3: 1},[2619],143,1,4,False
396,description,description,2,False,True,False,{3: 1},[2619],396,1,4,False
71,description,numeric,5,False,False,False,{3: 1},[2619],71,1,4,False
168,entity,location,4,False,False,False,{3: 1},[2619],168,1,4,False
199,description,entity,1,False,False,False,{3: 1},[2619],199,1,4,False
366,entity,entity,1,False,True,False,{3: 1},[2619],366,1,4,False
464,location,location,4,False,True,False,{3: 1},[2619],464,1,4,False
318,entity,entity,1,False,True,False,{3: 1},[2619],318,1,4,False
242,entity,description,2,False,False,False,{3: 1},[2619],242,1,4,False
69,location,location,4,False,True,False,{3: 1},[2619],69,1,4,False
271,human,description,2,False,False,True,{3: 1},[2619],271,1,4,False
145,entity,entity,1,False,True,False,{3: 1},[2619],145,1,4,False
379,description,description,2,False,True,False,{3: 1},[2619],379,1,4,False
398,numeric,numeric,5,False,True,False,{3: 1},[2619],398,1,4,False
