,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
4077,general repeat,music settings,44,False,False,False,{33: 1},[16433],4077,1,5,False
3189,news query,news,45,False,True,False,{33: 1},[16433],3189,1,5,False
1602,transport traffic,general qu,27,False,False,False,{33: 1},[16433],1602,1,5,False
3789,iot hue light off,calendar query,7,False,False,True,{33: 1},[16433],3789,1,5,False
2924,general negate,general neg,25,False,True,False,{33: 1},[16433],2924,1,5,False
5465,music likeness,music li,42,False,True,False,{33: 1},[16433],5465,1,5,False
2269,social post,social query,60,False,False,False,{33: 1},[16433],2269,1,5,False
3965,general dont care,general dont,21,False,True,False,{33: 1},[16433],3965,1,5,False
431,qa stock,qa stock,55,False,True,False,{33: 1},[16433],431,1,5,False
2221,general negate,general neg,25,False,True,False,{33: 1},[16433],2221,1,5,False
6128,alarm set,alarm set,2,False,True,False,{33: 1},[16433],6128,1,5,False
530,calendar set,calendar remove,8,False,False,False,{33: 1},[16433],530,1,5,False
1199,general repeat,iot coffee,30,False,False,False,{33: 1},[16433],1199,1,5,False
3488,calendar set,calendar set,9,False,True,False,{33: 1},[16433],3488,1,5,False
4132,transport taxi,transport tax,64,False,True,False,{33: 1},[16433],4132,1,5,False
468,general repeat,general qu,27,False,False,False,{33: 1},[16433],468,1,5,False
3065,general quirky,general qu,27,False,True,False,{33: 1},[16433],3065,1,5,False
3611,music query,play music,48,False,False,False,{33: 1},[16433],3611,1,5,False
5162,general repeat,general repeat,28,False,True,False,{33: 1},[16433],5162,1,5,False
5190,email query contact,email query contact,16,False,True,False,{33: 1},[16433],5190,1,5,False
3205,play podcasts,play music,48,False,False,False,{33: 1},[16433],3205,1,5,False
6166,play music,play music,48,False,True,False,{33: 1},[16433],6166,1,5,False
3191,news query,news,45,False,True,False,{33: 1},[16433],3191,1,5,False
3190,general praise,general pra,26,False,True,False,{33: 1},[16433],3190,1,5,False
396,calendar query,calendar query,7,False,True,False,{33: 1},[16433],396,1,5,False
1421,news query,news,45,False,True,False,{33: 1},[16433],1421,1,5,False
4890,general repeat,general repeat,28,False,True,False,{33: 1},[16433],4890,1,5,False
6193,email sendemail,email s,17,False,True,False,{33: 1},[16433],6193,1,5,False
132,general confirm,general confirm,20,False,True,False,{33: 1},[16433],132,1,5,False
1219,calendar query,calendar query,7,False,True,False,{33: 1},[16433],1219,1,5,False
817,qa definition,qa definition,52,False,True,False,{33: 1},[16433],817,1,5,False
3747,general confirm,general confirm,20,False,True,False,{33: 1},[16433],3747,1,5,False
4668,weather query,weather,67,False,True,False,{33: 1},[16433],4668,1,5,False
4616,weather query,weather,67,False,True,False,{33: 1},[16433],4616,1,5,False
