,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
210,description,description,2,True,True,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",210,10,8,False,10
73,entity,numeric,5,False,False,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",73,10,8,False,10
120,description,description,2,True,True,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",120,10,8,False,10
151,entity,numeric,5,False,False,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",151,10,8,False,10
187,description,entity,1,True,False,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",187,10,8,False,10
17,entity,numeric,5,False,False,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",17,10,8,False,10
127,entity,entity,1,True,True,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",127,10,8,False,10
79,entity,numeric,5,False,False,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",79,10,8,False,10
312,description,description,2,True,True,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",312,10,8,False,10
15,description,description,2,True,True,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",15,10,8,False,10
55,description,description,2,True,True,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",55,10,8,False,10
45,entity,numeric,5,False,False,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",45,10,8,False,10
103,description,description,2,True,True,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",103,10,8,False,10
75,entity,numeric,5,False,False,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",75,10,8,False,10
167,description,entity,1,True,False,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",167,10,8,False,10
243,description,description,2,True,True,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",243,10,8,False,10
311,entity,entity,1,True,True,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",311,10,8,False,10
257,description,description,2,True,True,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",257,10,8,False,10
114,entity,numeric,5,False,False,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",114,10,8,False,10
142,entity,numeric,5,False,False,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",142,10,8,False,10
336,description,description,2,True,True,True,"{1: 5, 2: 5}","[1308, 2163, 2397, 1700, 1203, 2931, 1548, 285, 3143, 432]",336,10,8,False,10
