,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
360,entity other,description definition,24,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",360,5,2,False
17,human individual,human individual,29,True,True,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",17,5,2,False
361,entity other,description definition,24,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",361,5,2,False
411,entity other,entity substance,18,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",411,5,2,False
67,entity other,description definition,24,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",67,5,2,False
425,entity other,entity other,13,True,True,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",425,5,2,False
104,location state,location city,32,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",104,5,2,False
394,entity other,description definition,24,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",394,5,2,False
450,entity color,entity color,4,False,True,False,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",450,5,2,False
141,entity other,entity animal,2,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",141,5,2,False
142,location city,location other,35,False,False,False,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",142,5,2,False
269,entity other,description manner,26,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",269,5,2,False
173,entity other,description definition,24,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",173,5,2,False
238,location state,location other,35,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",238,5,2,False
55,entity other,description definition,24,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",55,5,2,False
121,entity other,numeric distance,40,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",121,5,2,False
260,human individual,human individual,29,True,True,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",260,5,2,False
62,entity other,location other,35,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",62,5,2,False
185,human individual,human individual,29,True,True,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",185,5,2,False
429,human individual,human individual,29,True,True,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",429,5,2,False
97,entity other,description definition,24,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",97,5,2,False
340,entity other,numeric weight,49,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",340,5,2,False
496,entity currency,entity currency,6,False,True,False,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",496,5,2,False
183,entity other,description definition,24,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",183,5,2,False
393,entity other,numeric other,43,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",393,5,2,False
15,entity other,numeric other,43,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",15,5,2,False
162,entity other,numeric date,39,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",162,5,2,False
481,entity other,entity substance,18,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",481,5,2,False
332,entity other,entity animal,2,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",332,5,2,False
251,entity other,location city,32,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",251,5,2,False
305,location state,location other,35,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",305,5,2,False
169,human individual,human individual,29,True,True,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",169,5,2,False
249,entity other,entity other,13,True,True,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",249,5,2,False
143,entity animal,entity animal,2,False,True,False,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",143,5,2,False
396,entity disease,description definition,24,False,False,False,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",396,5,2,False
71,entity other,numeric money,41,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",71,5,2,False
168,location state,location state,36,True,True,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",168,5,2,False
199,entity food,entity substance,18,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",199,5,2,False
366,entity color,entity color,4,False,True,False,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",366,5,2,False
464,location state,location state,36,True,True,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",464,5,2,False
318,entity other,entity other,13,True,True,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",318,5,2,False
242,entity other,description reason,27,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",242,5,2,False
69,entity body,location other,35,False,False,False,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",69,5,2,False
271,entity other,description description,25,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",271,5,2,False
145,entity other,entity body,3,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",145,5,2,False
379,entity other,description definition,24,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",379,5,2,False
398,entity other,numeric percent,45,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",398,5,2,False
38,entity food,numeric count,38,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",38,5,2,False
20,human individual,human individual,29,True,True,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",20,5,2,False
160,entity other,description definition,24,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",160,5,2,False
194,entity other,description definition,24,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",194,5,2,False
485,entity disease,description definition,24,False,False,False,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",485,5,2,False
293,entity other,entity term,21,False,False,True,"{36: 2, 29: 1, 9: 1, 13: 1}","[4228, 3329, 867, 2605, 1875]",293,5,2,False
