,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
360,entity other,description definition,24,True,False,True,"{36: 2, 29: 3, 9: 1, 13: 2, 27: 1, 24: 2, 35: 2, 5: 1, 33: 1, 26: 3, 30: 1, 2: 1}","[4228, 3329, 867, 2605, 1875, 5274, 2925, 3193, 56, 691, 37, 52, 2506, 3848, 2575, 5260, 1512, 3984, 5424, 793]",360,20,2,False
17,human individual,human individual,29,True,True,True,"{36: 2, 29: 3, 9: 1, 13: 2, 27: 1, 24: 2, 35: 2, 5: 1, 33: 1, 26: 3, 30: 1, 2: 1}","[4228, 3329, 867, 2605, 1875, 5274, 2925, 3193, 56, 691, 37, 52, 2506, 3848, 2575, 5260, 1512, 3984, 5424, 793]",17,20,2,False
361,entity other,description definition,24,True,False,True,"{36: 2, 29: 3, 9: 1, 13: 2, 27: 1, 24: 2, 35: 2, 5: 1, 33: 1, 26: 3, 30: 1, 2: 1}","[4228, 3329, 867, 2605, 1875, 5274, 2925, 3193, 56, 691, 37, 52, 2506, 3848, 2575, 5260, 1512, 3984, 5424, 793]",361,20,2,False
411,entity other,entity substance,18,False,False,True,"{36: 2, 29: 3, 9: 1, 13: 2, 27: 1, 24: 2, 35: 2, 5: 1, 33: 1, 26: 3, 30: 1, 2: 1}","[4228, 3329, 867, 2605, 1875, 5274, 2925, 3193, 56, 691, 37, 52, 2506, 3848, 2575, 5260, 1512, 3984, 5424, 793]",411,20,2,False
67,description definition,description definition,24,True,True,True,"{36: 2, 29: 3, 9: 1, 13: 2, 27: 1, 24: 2, 35: 2, 5: 1, 33: 1, 26: 3, 30: 1, 2: 1}","[4228, 3329, 867, 2605, 1875, 5274, 2925, 3193, 56, 691, 37, 52, 2506, 3848, 2575, 5260, 1512, 3984, 5424, 793]",67,20,2,False
425,entity other,entity other,13,True,True,True,"{36: 2, 29: 3, 9: 1, 13: 2, 27: 1, 24: 2, 35: 2, 5: 1, 33: 1, 26: 3, 30: 1, 2: 1}","[4228, 3329, 867, 2605, 1875, 5274, 2925, 3193, 56, 691, 37, 52, 2506, 3848, 2575, 5260, 1512, 3984, 5424, 793]",425,20,2,False
104,location other,location city,32,False,False,True,"{36: 2, 29: 3, 9: 1, 13: 2, 27: 1, 24: 2, 35: 2, 5: 1, 33: 1, 26: 3, 30: 1, 2: 1}","[4228, 3329, 867, 2605, 1875, 5274, 2925, 3193, 56, 691, 37, 52, 2506, 3848, 2575, 5260, 1512, 3984, 5424, 793]",104,20,2,False
394,description definition,description definition,24,True,True,True,"{36: 2, 29: 3, 9: 1, 13: 2, 27: 1, 24: 2, 35: 2, 5: 1, 33: 1, 26: 3, 30: 1, 2: 1}","[4228, 3329, 867, 2605, 1875, 5274, 2925, 3193, 56, 691, 37, 52, 2506, 3848, 2575, 5260, 1512, 3984, 5424, 793]",394,20,2,False
450,entity color,entity color,4,False,True,False,"{36: 2, 29: 3, 9: 1, 13: 2, 27: 1, 24: 2, 35: 2, 5: 1, 33: 1, 26: 3, 30: 1, 2: 1}","[4228, 3329, 867, 2605, 1875, 5274, 2925, 3193, 56, 691, 37, 52, 2506, 3848, 2575, 5260, 1512, 3984, 5424, 793]",450,20,2,False
141,entity animal,entity animal,2,True,True,True,"{36: 2, 29: 3, 9: 1, 13: 2, 27: 1, 24: 2, 35: 2, 5: 1, 33: 1, 26: 3, 30: 1, 2: 1}","[4228, 3329, 867, 2605, 1875, 5274, 2925, 3193, 56, 691, 37, 52, 2506, 3848, 2575, 5260, 1512, 3984, 5424, 793]",141,20,2,False
