,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
903,card payment fee charged,supported,54,False,False,False,"{45: 1, 5: 1, 44: 2, 39: 2, 71: 1, 63: 2, 0: 1, 7: 1, 73: 2, 60: 2, 25: 3, 20: 1, 43: 1, 47: 2, 59: 1, 52: 1, 31: 3, 68: 2, 1: 1, 62: 1, 2: 1, 51: 1, 37: 1, 15: 3, 61: 2, 18: 1, 64: 1, 21: 1, 6: 1, 13: 1, 46: 1, 27: 1, 30: 1, 53: 1, 38: 1, 10: 1}","[2407, 6275, 968, 9353, 3927, 4326, 9797, 2161, 8938, 3196, 5274, 9658, 7293, 9381, 6608, 2798, 9294, 7803, 2078, 4906, 719, 6417, 3199, 662, 4587, 8875, 8613, 689, 2217, 7089, 7737, 6514, 2951, 139, 7044, 5122, 7272, 2223, 9346, 954, 7768, 743, 2553, 5487, 8528, 6613, 8418, 5501, 7032, 9992]",903,50,1,False,50
1003,top up reverted,top up revert,61,True,True,False,"{45: 1, 5: 1, 44: 2, 39: 2, 71: 1, 63: 2, 0: 1, 7: 1, 73: 2, 60: 2, 25: 3, 20: 1, 43: 1, 47: 2, 59: 1, 52: 1, 31: 3, 68: 2, 1: 1, 62: 1, 2: 1, 51: 1, 37: 1, 15: 3, 61: 2, 18: 1, 64: 1, 21: 1, 6: 1, 13: 1, 46: 1, 27: 1, 30: 1, 53: 1, 38: 1, 10: 1}","[2407, 6275, 968, 9353, 3927, 4326, 9797, 2161, 8938, 3196, 5274, 9658, 7293, 9381, 6608, 2798, 9294, 7803, 2078, 4906, 719, 6417, 3199, 662, 4587, 8875, 8613, 689, 2217, 7089, 7737, 6514, 2951, 139, 7044, 5122, 7272, 2223, 9346, 954, 7768, 743, 2553, 5487, 8528, 6613, 8418, 5501, 7032, 9992]",1003,50,1,False,50
2953,card about to expire,card about,9,False,True,False,"{45: 1, 5: 1, 44: 2, 39: 2, 71: 1, 63: 2, 0: 1, 7: 1, 73: 2, 60: 2, 25: 3, 20: 1, 43: 1, 47: 2, 59: 1, 52: 1, 31: 3, 68: 2, 1: 1, 62: 1, 2: 1, 51: 1, 37: 1, 15: 3, 61: 2, 18: 1, 64: 1, 21: 1, 6: 1, 13: 1, 46: 1, 27: 1, 30: 1, 53: 1, 38: 1, 10: 1}","[2407, 6275, 968, 9353, 3927, 4326, 9797, 2161, 8938, 3196, 5274, 9658, 7293, 9381, 6608, 2798, 9294, 7803, 2078, 4906, 719, 6417, 3199, 662, 4587, 8875, 8613, 689, 2217, 7089, 7737, 6514, 2951, 139, 7044, 5122, 7272, 2223, 9346, 954, 7768, 743, 2553, 5487, 8528, 6613, 8418, 5501, 7032, 9992]",2953,50,1,False,50
2979,apple pay or google pay,apple,2,True,True,False,"{45: 1, 5: 1, 44: 2, 39: 2, 71: 1, 63: 2, 0: 1, 7: 1, 73: 2, 60: 2, 25: 3, 20: 1, 43: 1, 47: 2, 59: 1, 52: 1, 31: 3, 68: 2, 1: 1, 62: 1, 2: 1, 51: 1, 37: 1, 15: 3, 61: 2, 18: 1, 64: 1, 21: 1, 6: 1, 13: 1, 46: 1, 27: 1, 30: 1, 53: 1, 38: 1, 10: 1}","[2407, 6275, 968, 9353, 3927, 4326, 9797, 2161, 8938, 3196, 5274, 9658, 7293, 9381, 6608, 2798, 9294, 7803, 2078, 4906, 719, 6417, 3199, 662, 4587, 8875, 8613, 689, 2217, 7089, 7737, 6514, 2951, 139, 7044, 5122, 7272, 2223, 9346, 954, 7768, 743, 2553, 5487, 8528, 6613, 8418, 5501, 7032, 9992]",2979,50,1,False,50
1926,atm support,card sw,18,True,False,False,"{45: 1, 5: 1, 44: 2, 39: 2, 71: 1, 63: 2, 0: 1, 7: 1, 73: 2, 60: 2, 25: 3, 20: 1, 43: 1, 47: 2, 59: 1, 52: 1, 31: 3, 68: 2, 1: 1, 62: 1, 2: 1, 51: 1, 37: 1, 15: 3, 61: 2, 18: 1, 64: 1, 21: 1, 6: 1, 13: 1, 46: 1, 27: 1, 30: 1, 53: 1, 38: 1, 10: 1}","[2407, 6275, 968, 9353, 3927, 4326, 9797, 2161, 8938, 3196, 5274, 9658, 7293, 9381, 6608, 2798, 9294, 7803, 2078, 4906, 719, 6417, 3199, 662, 4587, 8875, 8613, 689, 2217, 7089, 7737, 6514, 2951, 139, 7044, 5122, 7272, 2223, 9346, 954, 7768, 743, 2553, 5487, 8528, 6613, 8418, 5501, 7032, 9992]",1926,50,1,False,50
2137,change pin,change,21,True,True,False,"{45: 1, 5: 1, 44: 2, 39: 2, 71: 1, 63: 2, 0: 1, 7: 1, 73: 2, 60: 2, 25: 3, 20: 1, 43: 1, 47: 2, 59: 1, 52: 1, 31: 3, 68: 2, 1: 1, 62: 1, 2: 1, 51: 1, 37: 1, 15: 3, 61: 2, 18: 1, 64: 1, 21: 1, 6: 1, 13: 1, 46: 1, 27: 1, 30: 1, 53: 1, 38: 1, 10: 1}","[2407, 6275, 968, 9353, 3927, 4326, 9797, 2161, 8938, 3196, 5274, 9658, 7293, 9381, 6608, 2798, 9294, 7803, 2078, 4906, 719, 6417, 3199, 662, 4587, 8875, 8613, 689, 2217, 7089, 7737, 6514, 2951, 139, 7044, 5122, 7272, 2223, 9346, 954, 7768, 743, 2553, 5487, 8528, 6613, 8418, 5501, 7032, 9992]",2137,50,1,False,50
2980,apple pay or google pay,apple,2,True,True,False,"{45: 1, 5: 1, 44: 2, 39: 2, 71: 1, 63: 2, 0: 1, 7: 1, 73: 2, 60: 2, 25: 3, 20: 1, 43: 1, 47: 2, 59: 1, 52: 1, 31: 3, 68: 2, 1: 1, 62: 1, 2: 1, 51: 1, 37: 1, 15: 3, 61: 2, 18: 1, 64: 1, 21: 1, 6: 1, 13: 1, 46: 1, 27: 1, 30: 1, 53: 1, 38: 1, 10: 1}","[2407, 6275, 968, 9353, 3927, 4326, 9797, 2161, 8938, 3196, 5274, 9658, 7293, 9381, 6608, 2798, 9294, 7803, 2078, 4906, 719, 6417, 3199, 662, 4587, 8875, 8613, 689, 2217, 7089, 7737, 6514, 2951, 139, 7044, 5122, 7272, 2223, 9346, 954, 7768, 743, 2553, 5487, 8528, 6613, 8418, 5501, 7032, 9992]",2980,50,1,False,50
702,cancel transfer,cancel,8,False,True,False,"{45: 1, 5: 1, 44: 2, 39: 2, 71: 1, 63: 2, 0: 1, 7: 1, 73: 2, 60: 2, 25: 3, 20: 1, 43: 1, 47: 2, 59: 1, 52: 1, 31: 3, 68: 2, 1: 1, 62: 1, 2: 1, 51: 1, 37: 1, 15: 3, 61: 2, 18: 1, 64: 1, 21: 1, 6: 1, 13: 1, 46: 1, 27: 1, 30: 1, 53: 1, 38: 1, 10: 1}","[2407, 6275, 968, 9353, 3927, 4326, 9797, 2161, 8938, 3196, 5274, 9658, 7293, 9381, 6608, 2798, 9294, 7803, 2078, 4906, 719, 6417, 3199, 662, 4587, 8875, 8613, 689, 2217, 7089, 7737, 6514, 2951, 139, 7044, 5122, 7272, 2223, 9346, 954, 7768, 743, 2553, 5487, 8528, 6613, 8418, 5501, 7032, 9992]",702,50,1,False,50
2493,get physical card,order,43,True,False,False,"{45: 1, 5: 1, 44: 2, 39: 2, 71: 1, 63: 2, 0: 1, 7: 1, 73: 2, 60: 2, 25: 3, 20: 1, 43: 1, 47: 2, 59: 1, 52: 1, 31: 3, 68: 2, 1: 1, 62: 1, 2: 1, 51: 1, 37: 1, 15: 3, 61: 2, 18: 1, 64: 1, 21: 1, 6: 1, 13: 1, 46: 1, 27: 1, 30: 1, 53: 1, 38: 1, 10: 1}","[2407, 6275, 968, 9353, 3927, 4326, 9797, 2161, 8938, 3196, 5274, 9658, 7293, 9381, 6608, 2798, 9294, 7803, 2078, 4906, 719, 6417, 3199, 662, 4587, 8875, 8613, 689, 2217, 7089, 7737, 6514, 2951, 139, 7044, 5122, 7272, 2223, 9346, 954, 7768, 743, 2553, 5487, 8528, 6613, 8418, 5501, 7032, 9992]",2493,50,1,False,50
2210,transfer fee charged,transfer fee,64,True,True,False,"{45: 1, 5: 1, 44: 2, 39: 2, 71: 1, 63: 2, 0: 1, 7: 1, 73: 2, 60: 2, 25: 3, 20: 1, 43: 1, 47: 2, 59: 1, 52: 1, 31: 3, 68: 2, 1: 1, 62: 1, 2: 1, 51: 1, 37: 1, 15: 3, 61: 2, 18: 1, 64: 1, 21: 1, 6: 1, 13: 1, 46: 1, 27: 1, 30: 1, 53: 1, 38: 1, 10: 1}","[2407, 6275, 968, 9353, 3927, 4326, 9797, 2161, 8938, 3196, 5274, 9658, 7293, 9381, 6608, 2798, 9294, 7803, 2078, 4906, 719, 6417, 3199, 662, 4587, 8875, 8613, 689, 2217, 7089, 7737, 6514, 2951, 139, 7044, 5122, 7272, 2223, 9346, 954, 7768, 743, 2553, 5487, 8528, 6613, 8418, 5501, 7032, 9992]",2210,50,1,False,50
112,exchange rate,exchange rate,32,False,True,False,"{45: 1, 5: 1, 44: 2, 39: 2, 71: 1, 63: 2, 0: 1, 7: 1, 73: 2, 60: 2, 25: 3, 20: 1, 43: 1, 47: 2, 59: 1, 52: 1, 31: 3, 68: 2, 1: 1, 62: 1, 2: 1, 51: 1, 37: 1, 15: 3, 61: 2, 18: 1, 64: 1, 21: 1, 6: 1, 13: 1, 46: 1, 27: 1, 30: 1, 53: 1, 38: 1, 10: 1}","[2407, 6275, 968, 9353, 3927, 4326, 9797, 2161, 8938, 3196, 5274, 9658, 7293, 9381, 6608, 2798, 9294, 7803, 2078, 4906, 719, 6417, 3199, 662, 4587, 8875, 8613, 689, 2217, 7089, 7737, 6514, 2951, 139, 7044, 5122, 7272, 2223, 9346, 954, 7768, 743, 2553, 5487, 8528, 6613, 8418, 5501, 7032, 9992]",112,50,1,False,50
