,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
360,description,description,2,True,True,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",360,10,9,False
17,human,human,3,True,True,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",17,10,9,False
361,description,description,2,True,True,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",361,10,9,False
411,description,entity,1,False,False,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",411,10,9,False
67,description,description,2,True,True,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",67,10,9,False
425,location,entity,1,False,False,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",425,10,9,False
104,location,location,4,True,True,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",104,10,9,False
394,description,description,2,True,True,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",394,10,9,False
450,description,entity,1,False,False,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",450,10,9,False
141,human,entity,1,False,False,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",141,10,9,False
142,location,location,4,True,True,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",142,10,9,False
269,human,description,2,True,False,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",269,10,9,False
173,description,description,2,True,True,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",173,10,9,False
238,location,location,4,True,True,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",238,10,9,False
55,description,description,2,True,True,True,"{3: 3, 4: 2, 5: 1, 2: 4}","[2033, 3488, 2168, 4743, 3413, 2872, 3738, 3879, 3971, 4392]",55,10,9,False
