,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
360,entity,description,2,True,False,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",360,5,6,False
17,human,human,3,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",17,5,6,False
361,description,description,2,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",361,5,6,False
411,entity,entity,1,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",411,5,6,False
67,description,description,2,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",67,5,6,False
425,entity,entity,1,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",425,5,6,False
104,entity,location,4,False,False,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",104,5,6,False
394,description,description,2,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",394,5,6,False
450,entity,entity,1,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",450,5,6,False
141,entity,entity,1,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",141,5,6,False
142,location,location,4,False,True,False,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",142,5,6,False
269,description,description,2,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",269,5,6,False
173,description,description,2,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",173,5,6,False
238,location,location,4,False,True,False,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",238,5,6,False
55,description,description,2,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",55,5,6,False
121,numeric,numer,5,True,True,False,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",121,5,6,False
260,human,human,3,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",260,5,6,False
62,entity,location,4,False,False,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",62,5,6,False
185,human,human,3,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",185,5,6,False
429,entity,human,3,True,False,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",429,5,6,False
97,description,description,2,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",97,5,6,False
340,numeric,numer,5,True,True,False,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",340,5,6,False
496,entity,entity,1,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",496,5,6,False
183,description,description,2,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",183,5,6,False
393,numeric,numer,5,True,True,False,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",393,5,6,False
15,numeric,numer,5,True,True,False,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",15,5,6,False
162,description,numer,5,True,False,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",162,5,6,False
481,entity,entity,1,True,True,True,"{1: 1, 2: 1, 3: 2, 5: 1}","[12, 546, 3558, 4218, 4636]",481,5,6,False
