,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
2782,mpg,how busy,102,False,False,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",2782,5,9,False,5
4050,card declined,exp,44,False,False,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",4050,5,9,False,5
3387,cancel,cancel,147,False,True,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",3387,5,9,False,5
4122,cancel reservation,cancel res,67,False,True,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",4122,5,9,False,5
4317,restaurant suggestion,me,46,False,False,True,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",4317,5,9,False,5
2449,routing,routing,45,False,True,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",2449,5,9,False,5
5020,change language,o,42,False,False,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",5020,5,9,False,5
396,credit limit,replacement,90,False,False,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",396,5,9,False,5
1307,what is your name,repeat,13,False,False,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",1307,5,9,False,5
3802,shopping list,shopping list,43,False,True,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",3802,5,9,False,5
1860,oil change when,schedule maintenance,131,False,False,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",1860,5,9,False,5
2767,what is your name,how busy,102,False,False,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",2767,5,9,False,5
2140,recipe,ingredient,134,False,False,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",2140,5,9,False,5
427,time,time,4,False,True,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",427,5,9,False,5
3982,cancel,calendar update,105,False,False,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",3982,5,9,False,5
509,flight status,flight,80,False,True,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",509,5,9,False,5
726,oos,restaurant res,23,False,False,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",726,5,9,False,5
1384,yes,yes,107,False,True,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",1384,5,9,False,5
3426,travel suggestion,v,52,False,False,False,"{1: 1, 91: 1, 126: 2, 145: 1}","[8884, 12262, 5833, 11325, 1007]",3426,5,9,False,5
