,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
360,entity,description,2,True,False,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",360,25,7,False,25
17,human,human,3,True,True,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",17,25,7,False,25
361,abbreviation,description,2,True,False,False,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",361,25,7,False,25
411,entity,entity,1,True,True,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",411,25,7,False,25
67,description,description,2,True,True,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",67,25,7,False,25
425,human,entity,1,True,False,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",425,25,7,False,25
104,location,location,4,True,True,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",104,25,7,False,25
394,description,description,2,True,True,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",394,25,7,False,25
450,entity,entity,1,True,True,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",450,25,7,False,25
141,entity,entity,1,True,True,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",141,25,7,False,25
142,location,location,4,True,True,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",142,25,7,False,25
269,human,description,2,True,False,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",269,25,7,False,25
173,entity,description,2,True,False,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",173,25,7,False,25
238,location,location,4,True,True,True,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",238,25,7,False,25
55,abbreviation,description,2,True,False,False,"{2: 5, 5: 4, 0: 2, 3: 5, 1: 7, 4: 2}","[4607, 292, 1796, 885, 942, 4355, 1030, 536, 323, 4312, 5205, 1634, 1589, 1607, 2322, 2528, 5137, 1728, 983, 145, 106, 683, 510, 3620, 3627]",55,25,7,False,25
