,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
360,description definition,description definition,24,True,True,True,"{38: 7, 29: 18, 27: 2, 44: 2, 20: 2, 24: 6, 13: 4, 35: 8, 28: 4, 21: 7, 25: 6, 0: 1, 26: 3, 7: 1, 33: 4, 2: 1, 9: 3, 41: 2, 45: 1, 11: 1, 39: 7, 37: 1, 5: 3, 36: 1, 43: 1, 15: 1, 4: 2, 1: 1}","[1693, 435, 1211, 719, 3770, 3239, 5447, 3596, 2529, 1823, 1291, 3851, 5451, 4707, 1376, 3063, 4344, 212, 144, 1071, 4508, 2940, 19, 2857, 2315, 5151, 3789, 1779, 3537, 1918, 772, 902, 3459, 4564, 3105, 5100, 4608, 4687, 2765, 4810, 4529, 1864, 1168, 147, 2618, 4058, 328, 5366, 1229, 219, 5038, 2324, 3045, 2803, 667, 2340, 4800, 1635, 4899, 1992, 1652, 4212, 1355, 3730, 1499, 390, 2887, 1727, 2089, 5326, 3634, 3692, 3318, 919, 4871, 1891, 2231, 704, 4232, 2169, 429, 471, 4758, 3376, 2320, 3455, 4371, 2634, 2243, 4283, 3758, 2120, 3637, 1008, 1610, 2580, 2247, 316, 1047, 2359]",360,100,0,False,100
17,human individual,human individual,29,True,True,True,"{38: 7, 29: 18, 27: 2, 44: 2, 20: 2, 24: 6, 13: 4, 35: 8, 28: 4, 21: 7, 25: 6, 0: 1, 26: 3, 7: 1, 33: 4, 2: 1, 9: 3, 41: 2, 45: 1, 11: 1, 39: 7, 37: 1, 5: 3, 36: 1, 43: 1, 15: 1, 4: 2, 1: 1}","[1693, 435, 1211, 719, 3770, 3239, 5447, 3596, 2529, 1823, 1291, 3851, 5451, 4707, 1376, 3063, 4344, 212, 144, 1071, 4508, 2940, 19, 2857, 2315, 5151, 3789, 1779, 3537, 1918, 772, 902, 3459, 4564, 3105, 5100, 4608, 4687, 2765, 4810, 4529, 1864, 1168, 147, 2618, 4058, 328, 5366, 1229, 219, 5038, 2324, 3045, 2803, 667, 2340, 4800, 1635, 4899, 1992, 1652, 4212, 1355, 3730, 1499, 390, 2887, 1727, 2089, 5326, 3634, 3692, 3318, 919, 4871, 1891, 2231, 704, 4232, 2169, 429, 471, 4758, 3376, 2320, 3455, 4371, 2634, 2243, 4283, 3758, 2120, 3637, 1008, 1610, 2580, 2247, 316, 1047, 2359]",17,100,0,False,100
361,entity term,description definition,24,True,False,True,"{38: 7, 29: 18, 27: 2, 44: 2, 20: 2, 24: 6, 13: 4, 35: 8, 28: 4, 21: 7, 25: 6, 0: 1, 26: 3, 7: 1, 33: 4, 2: 1, 9: 3, 41: 2, 45: 1, 11: 1, 39: 7, 37: 1, 5: 3, 36: 1, 43: 1, 15: 1, 4: 2, 1: 1}","[1693, 435, 1211, 719, 3770, 3239, 5447, 3596, 2529, 1823, 1291, 3851, 5451, 4707, 1376, 3063, 4344, 212, 144, 1071, 4508, 2940, 19, 2857, 2315, 5151, 3789, 1779, 3537, 1918, 772, 902, 3459, 4564, 3105, 5100, 4608, 4687, 2765, 4810, 4529, 1864, 1168, 147, 2618, 4058, 328, 5366, 1229, 219, 5038, 2324, 3045, 2803, 667, 2340, 4800, 1635, 4899, 1992, 1652, 4212, 1355, 3730, 1499, 390, 2887, 1727, 2089, 5326, 3634, 3692, 3318, 919, 4871, 1891, 2231, 704, 4232, 2169, 429, 471, 4758, 3376, 2320, 3455, 4371, 2634, 2243, 4283, 3758, 2120, 3637, 1008, 1610, 2580, 2247, 316, 1047, 2359]",361,100,0,False,100
411,description description,entity subst,18,False,False,True,"{38: 7, 29: 18, 27: 2, 44: 2, 20: 2, 24: 6, 13: 4, 35: 8, 28: 4, 21: 7, 25: 6, 0: 1, 26: 3, 7: 1, 33: 4, 2: 1, 9: 3, 41: 2, 45: 1, 11: 1, 39: 7, 37: 1, 5: 3, 36: 1, 43: 1, 15: 1, 4: 2, 1: 1}","[1693, 435, 1211, 719, 3770, 3239, 5447, 3596, 2529, 1823, 1291, 3851, 5451, 4707, 1376, 3063, 4344, 212, 144, 1071, 4508, 2940, 19, 2857, 2315, 5151, 3789, 1779, 3537, 1918, 772, 902, 3459, 4564, 3105, 5100, 4608, 4687, 2765, 4810, 4529, 1864, 1168, 147, 2618, 4058, 328, 5366, 1229, 219, 5038, 2324, 3045, 2803, 667, 2340, 4800, 1635, 4899, 1992, 1652, 4212, 1355, 3730, 1499, 390, 2887, 1727, 2089, 5326, 3634, 3692, 3318, 919, 4871, 1891, 2231, 704, 4232, 2169, 429, 471, 4758, 3376, 2320, 3455, 4371, 2634, 2243, 4283, 3758, 2120, 3637, 1008, 1610, 2580, 2247, 316, 1047, 2359]",411,100,0,False,100
67,description description,description definition,24,True,False,True,"{38: 7, 29: 18, 27: 2, 44: 2, 20: 2, 24: 6, 13: 4, 35: 8, 28: 4, 21: 7, 25: 6, 0: 1, 26: 3, 7: 1, 33: 4, 2: 1, 9: 3, 41: 2, 45: 1, 11: 1, 39: 7, 37: 1, 5: 3, 36: 1, 43: 1, 15: 1, 4: 2, 1: 1}","[1693, 435, 1211, 719, 3770, 3239, 5447, 3596, 2529, 1823, 1291, 3851, 5451, 4707, 1376, 3063, 4344, 212, 144, 1071, 4508, 2940, 19, 2857, 2315, 5151, 3789, 1779, 3537, 1918, 772, 902, 3459, 4564, 3105, 5100, 4608, 4687, 2765, 4810, 4529, 1864, 1168, 147, 2618, 4058, 328, 5366, 1229, 219, 5038, 2324, 3045, 2803, 667, 2340, 4800, 1635, 4899, 1992, 1652, 4212, 1355, 3730, 1499, 390, 2887, 1727, 2089, 5326, 3634, 3692, 3318, 919, 4871, 1891, 2231, 704, 4232, 2169, 429, 471, 4758, 3376, 2320, 3455, 4371, 2634, 2243, 4283, 3758, 2120, 3637, 1008, 1610, 2580, 2247, 316, 1047, 2359]",67,100,0,False,100
425,location other,entity other,13,True,False,True,"{38: 7, 29: 18, 27: 2, 44: 2, 20: 2, 24: 6, 13: 4, 35: 8, 28: 4, 21: 7, 25: 6, 0: 1, 26: 3, 7: 1, 33: 4, 2: 1, 9: 3, 41: 2, 45: 1, 11: 1, 39: 7, 37: 1, 5: 3, 36: 1, 43: 1, 15: 1, 4: 2, 1: 1}","[1693, 435, 1211, 719, 3770, 3239, 5447, 3596, 2529, 1823, 1291, 3851, 5451, 4707, 1376, 3063, 4344, 212, 144, 1071, 4508, 2940, 19, 2857, 2315, 5151, 3789, 1779, 3537, 1918, 772, 902, 3459, 4564, 3105, 5100, 4608, 4687, 2765, 4810, 4529, 1864, 1168, 147, 2618, 4058, 328, 5366, 1229, 219, 5038, 2324, 3045, 2803, 667, 2340, 4800, 1635, 4899, 1992, 1652, 4212, 1355, 3730, 1499, 390, 2887, 1727, 2089, 5326, 3634, 3692, 3318, 919, 4871, 1891, 2231, 704, 4232, 2169, 429, 471, 4758, 3376, 2320, 3455, 4371, 2634, 2243, 4283, 3758, 2120, 3637, 1008, 1610, 2580, 2247, 316, 1047, 2359]",425,100,0,False,100
104,location other,location city,32,False,False,True,"{38: 7, 29: 18, 27: 2, 44: 2, 20: 2, 24: 6, 13: 4, 35: 8, 28: 4, 21: 7, 25: 6, 0: 1, 26: 3, 7: 1, 33: 4, 2: 1, 9: 3, 41: 2, 45: 1, 11: 1, 39: 7, 37: 1, 5: 3, 36: 1, 43: 1, 15: 1, 4: 2, 1: 1}","[1693, 435, 1211, 719, 3770, 3239, 5447, 3596, 2529, 1823, 1291, 3851, 5451, 4707, 1376, 3063, 4344, 212, 144, 1071, 4508, 2940, 19, 2857, 2315, 5151, 3789, 1779, 3537, 1918, 772, 902, 3459, 4564, 3105, 5100, 4608, 4687, 2765, 4810, 4529, 1864, 1168, 147, 2618, 4058, 328, 5366, 1229, 219, 5038, 2324, 3045, 2803, 667, 2340, 4800, 1635, 4899, 1992, 1652, 4212, 1355, 3730, 1499, 390, 2887, 1727, 2089, 5326, 3634, 3692, 3318, 919, 4871, 1891, 2231, 704, 4232, 2169, 429, 471, 4758, 3376, 2320, 3455, 4371, 2634, 2243, 4283, 3758, 2120, 3637, 1008, 1610, 2580, 2247, 316, 1047, 2359]",104,100,0,False,100
394,description definition,description definition,24,True,True,True,"{38: 7, 29: 18, 27: 2, 44: 2, 20: 2, 24: 6, 13: 4, 35: 8, 28: 4, 21: 7, 25: 6, 0: 1, 26: 3, 7: 1, 33: 4, 2: 1, 9: 3, 41: 2, 45: 1, 11: 1, 39: 7, 37: 1, 5: 3, 36: 1, 43: 1, 15: 1, 4: 2, 1: 1}","[1693, 435, 1211, 719, 3770, 3239, 5447, 3596, 2529, 1823, 1291, 3851, 5451, 4707, 1376, 3063, 4344, 212, 144, 1071, 4508, 2940, 19, 2857, 2315, 5151, 3789, 1779, 3537, 1918, 772, 902, 3459, 4564, 3105, 5100, 4608, 4687, 2765, 4810, 4529, 1864, 1168, 147, 2618, 4058, 328, 5366, 1229, 219, 5038, 2324, 3045, 2803, 667, 2340, 4800, 1635, 4899, 1992, 1652, 4212, 1355, 3730, 1499, 390, 2887, 1727, 2089, 5326, 3634, 3692, 3318, 919, 4871, 1891, 2231, 704, 4232, 2169, 429, 471, 4758, 3376, 2320, 3455, 4371, 2634, 2243, 4283, 3758, 2120, 3637, 1008, 1610, 2580, 2247, 316, 1047, 2359]",394,100,0,False,100
450,entity color,entity color,4,True,True,True,"{38: 7, 29: 18, 27: 2, 44: 2, 20: 2, 24: 6, 13: 4, 35: 8, 28: 4, 21: 7, 25: 6, 0: 1, 26: 3, 7: 1, 33: 4, 2: 1, 9: 3, 41: 2, 45: 1, 11: 1, 39: 7, 37: 1, 5: 3, 36: 1, 43: 1, 15: 1, 4: 2, 1: 1}","[1693, 435, 1211, 719, 3770, 3239, 5447, 3596, 2529, 1823, 1291, 3851, 5451, 4707, 1376, 3063, 4344, 212, 144, 1071, 4508, 2940, 19, 2857, 2315, 5151, 3789, 1779, 3537, 1918, 772, 902, 3459, 4564, 3105, 5100, 4608, 4687, 2765, 4810, 4529, 1864, 1168, 147, 2618, 4058, 328, 5366, 1229, 219, 5038, 2324, 3045, 2803, 667, 2340, 4800, 1635, 4899, 1992, 1652, 4212, 1355, 3730, 1499, 390, 2887, 1727, 2089, 5326, 3634, 3692, 3318, 919, 4871, 1891, 2231, 704, 4232, 2169, 429, 471, 4758, 3376, 2320, 3455, 4371, 2634, 2243, 4283, 3758, 2120, 3637, 1008, 1610, 2580, 2247, 316, 1047, 2359]",450,100,0,False,100
141,human individual,entity animal,2,True,False,True,"{38: 7, 29: 18, 27: 2, 44: 2, 20: 2, 24: 6, 13: 4, 35: 8, 28: 4, 21: 7, 25: 6, 0: 1, 26: 3, 7: 1, 33: 4, 2: 1, 9: 3, 41: 2, 45: 1, 11: 1, 39: 7, 37: 1, 5: 3, 36: 1, 43: 1, 15: 1, 4: 2, 1: 1}","[1693, 435, 1211, 719, 3770, 3239, 5447, 3596, 2529, 1823, 1291, 3851, 5451, 4707, 1376, 3063, 4344, 212, 144, 1071, 4508, 2940, 19, 2857, 2315, 5151, 3789, 1779, 3537, 1918, 772, 902, 3459, 4564, 3105, 5100, 4608, 4687, 2765, 4810, 4529, 1864, 1168, 147, 2618, 4058, 328, 5366, 1229, 219, 5038, 2324, 3045, 2803, 667, 2340, 4800, 1635, 4899, 1992, 1652, 4212, 1355, 3730, 1499, 390, 2887, 1727, 2089, 5326, 3634, 3692, 3318, 919, 4871, 1891, 2231, 704, 4232, 2169, 429, 471, 4758, 3376, 2320, 3455, 4371, 2634, 2243, 4283, 3758, 2120, 3637, 1008, 1610, 2580, 2247, 316, 1047, 2359]",141,100,0,False,100
