,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
12948,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",12948,5,0,False
186,person age,person age,person age,False,True,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",186,5,0,False
7675,person cause of death,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",7675,5,0,False
12851,person children,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",12851,5,0,False
12672,person cause of death,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",12672,5,0,False
8801,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",8801,5,0,False
9109,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",9109,5,0,False
6626,person other family,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",6626,5,0,False
6986,organization founded by,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",6986,5,0,False
10809,organization member of,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",10809,5,0,False
8743,person cause of death,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",8743,5,0,False
7015,person other family,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",7015,5,0,False
6534,organization member of,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",6534,5,0,False
15099,na,organization country,organization country of headquarters,False,False,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",15099,5,0,False
1784,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",1784,5,0,False
2675,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",2675,5,0,False
590,na,person countries,person countries of residence,False,False,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",590,5,0,False
9253,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",9253,5,0,False
13398,organization member of,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",13398,5,0,False
7279,person religion,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",7279,5,0,False
8839,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",8839,5,0,False
5483,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",5483,5,0,False
7806,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",7806,5,0,False
6757,organization member of,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",6757,5,0,False
6976,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",6976,5,0,False
2308,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",2308,5,0,False
14581,person origin,person title,person title,False,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",14581,5,0,False
6442,person other family,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",6442,5,0,False
3088,person cause of death,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",3088,5,0,False
4642,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",4642,5,0,False
615,na,person countries,person countries of residence,False,False,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",615,5,0,False
2493,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",2493,5,0,False
15021,na,person title,person title,False,False,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",15021,5,0,False
2373,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",2373,5,0,False
6504,person other family,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",6504,5,0,False
5920,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",5920,5,0,False
4948,organization member of,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",4948,5,0,False
8614,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",8614,5,0,False
10584,person spouse,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",10584,5,0,False
8336,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",8336,5,0,False
14030,organization member of,organization members,organization members,False,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",14030,5,0,False
10737,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",10737,5,0,False
9336,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",9336,5,0,False
3225,person other family,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",3225,5,0,False
13668,organization member of,organization top,organization top members or employees,False,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",13668,5,0,False
7373,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",7373,5,0,False
8344,person cause of death,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",8344,5,0,False
5399,person cause of death,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",5399,5,0,False
3807,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",3807,5,0,False
5217,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",5217,5,0,False
3238,organization member of,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",3238,5,0,False
7320,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",7320,5,0,False
5139,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",5139,5,0,False
11338,person cause of death,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",11338,5,0,False
14674,na,person title,person title,False,False,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",14674,5,0,False
3240,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",3240,5,0,False
10796,person religion,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",10796,5,0,False
14976,person other family,person title,person title,False,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",14976,5,0,False
4031,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",4031,5,0,False
10686,organization member of,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",10686,5,0,False
11772,person parents,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",11772,5,0,False
11681,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",11681,5,0,False
1566,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",1566,5,0,False
6451,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",6451,5,0,False
9680,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",9680,5,0,False
12777,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",12777,5,0,False
13784,person cause of death,organization top,organization top members or employees,False,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",13784,5,0,False
8549,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",8549,5,0,False
5158,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",5158,5,0,False
3576,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",3576,5,0,False
6245,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",6245,5,0,False
13567,na,person country of death,person country of death,False,False,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",13567,5,0,False
9364,person spouse,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",9364,5,0,False
14463,person other family,person origin,person origin,False,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",14463,5,0,False
11035,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",11035,5,0,False
9781,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",9781,5,0,False
11419,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",11419,5,0,False
3844,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",3844,5,0,False
12743,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",12743,5,0,False
5486,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",5486,5,0,False
7377,person spouse,na,na,True,False,False,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",7377,5,0,False
6028,na,na,na,True,True,True,{'na': 5},"[46042, 48973, 51005, 9726, 49734]",6028,5,0,False
