,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
905,supported cards and currencies,supported,54,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",905,2,0,False
1982,transaction charged twice,transaction,63,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",1982,2,0,False
2766,exchange charge,exchange charge,31,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",2766,2,0,False
2416,getting spare card,getting spare,39,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",2416,2,0,False
2895,cash withdrawal charge,cash withdrawal charge,19,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",2895,2,0,False
2137,change pin,change,21,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",2137,2,0,False
732,top up limits,top up limits,60,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",732,2,0,False
1927,card swallowed,card swallowed,18,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",1927,2,0,False
945,request refund,getting virtual,40,False,False,False,"{34: 1, 26: 1}","[5162, 6758]",945,2,0,False
1942,card not working,card swallowed,18,False,False,False,"{34: 1, 26: 1}","[5162, 6758]",1942,2,0,False
112,exchange rate,exchange rate,32,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",112,2,0,False
2909,cash withdrawal charge,cash withdrawal charge,19,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",2909,2,0,False
965,card acceptance,card acceptance,10,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",965,2,0,False
1465,supported cards and currencies,atm,3,False,False,False,"{34: 1, 26: 1}","[5162, 6758]",1465,2,0,False
1396,disposable card limits,dispos,29,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",1396,2,0,False
2152,change pin,change,21,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",2152,2,0,False
1159,edit personal details,edit,30,False,True,False,"{34: 1, 26: 1}","[5162, 6758]",1159,2,0,False
