,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
903,card not working,supported,54,False,False,False,{22: 1},[9313],903,1,2,False
1003,top up failed,top up revert,61,False,False,False,{22: 1},[9313],1003,1,2,False
2953,card about to expire,card about,9,False,True,False,{22: 1},[9313],2953,1,2,False
2979,card not working,apple,2,False,False,False,{22: 1},[9313],2979,1,2,False
1926,get physical card,card sw,18,False,False,False,{22: 1},[9313],1926,1,2,False
2137,pin blocked,change,21,False,False,False,{22: 1},[9313],2137,1,2,False
2980,top up by card charge,apple,2,False,False,False,{22: 1},[9313],2980,1,2,False
702,cancel transfer,cancel,8,False,True,False,{22: 1},[9313],702,1,2,False
2493,get physical card,order,43,False,False,False,{22: 1},[9313],2493,1,2,False
2210,transfer fee charged,transfer fee,64,False,True,False,{22: 1},[9313],2210,1,2,False
112,exchange rate,exchange rate,32,False,True,False,{22: 1},[9313],112,1,2,False
2909,card not working,cash withdrawal charge,19,False,False,False,{22: 1},[9313],2909,1,2,False
1987,card not working,transaction,63,False,False,False,{22: 1},[9313],1987,1,2,False
1283,card not working,vis,73,False,False,False,{22: 1},[9313],1283,1,2,False
1539,compromised card,pass,44,False,False,False,{22: 1},[9313],1539,1,2,False
2879,activate my card,activ,0,False,True,False,{22: 1},[9313],2879,1,2,False
1158,change pin,edit,30,False,False,False,{22: 1},[9313],1158,1,2,False
1376,transaction charged twice,dispos,29,False,False,False,{22: 1},[9313],1376,1,2,False
1517,compromised card,direct,28,False,False,False,{22: 1},[9313],1517,1,2,False
1171,verify my identity,why,74,False,False,False,{22: 1},[9313],1171,1,2,False
2242,change pin,receiving,50,False,False,False,{22: 1},[9313],2242,1,2,False
1476,get physical card,at,3,False,False,False,{22: 1},[9313],1476,1,2,False
237,atm support,pending c,46,False,False,False,{22: 1},[9313],237,1,2,False
1650,lost or stolen card,lost or stolen phone,42,False,False,False,{22: 1},[9313],1650,1,2,False
2484,card not working,order,43,False,False,False,{22: 1},[9313],2484,1,2,False
2105,cancel transfer,revert,53,False,False,False,{22: 1},[9313],2105,1,2,False
2121,change pin,change,21,False,True,False,{22: 1},[9313],2121,1,2,False
1452,atm support,at,3,False,True,False,{22: 1},[9313],1452,1,2,False
274,card not working,fi,36,False,False,False,{22: 1},[9313],274,1,2,False
564,contactless not working,contact,23,False,True,False,{22: 1},[9313],564,1,2,False
905,supported cards and currencies,supported,54,False,True,False,{22: 1},[9313],905,1,2,False
1535,passcode forgotten,pass,44,False,True,False,{22: 1},[9313],1535,1,2,False
2113,cancel transfer,revert,53,False,False,False,{22: 1},[9313],2113,1,2,False
