,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
11567,application status,application,103,True,True,False,"{103: 1, 45: 1, 52: 1, 133: 1, 131: 2, 105: 1, 7: 1, 23: 1, 81: 1}","[11567, 3399, 1939, 2290, 2233, 9973, 12481, 10351, 5674, 7913]",11567,10,0,False,10
3399,routing,routing,45,True,True,True,"{103: 1, 45: 1, 52: 1, 133: 1, 131: 2, 105: 1, 7: 1, 23: 1, 81: 1}","[11567, 3399, 1939, 2290, 2233, 9973, 12481, 10351, 5674, 7913]",3399,10,0,False,10
1939,vaccines,v,52,True,True,False,"{103: 1, 45: 1, 52: 1, 133: 1, 131: 2, 105: 1, 7: 1, 23: 1, 81: 1}","[11567, 3399, 1939, 2290, 2233, 9973, 12481, 10351, 5674, 7913]",1939,10,0,False,10
2290,transfer,transfer,133,True,True,True,"{103: 1, 45: 1, 52: 1, 133: 1, 131: 2, 105: 1, 7: 1, 23: 1, 81: 1}","[11567, 3399, 1939, 2290, 2233, 9973, 12481, 10351, 5674, 7913]",2290,10,0,False,10
2233,schedule maintenance,schedule maintenance,131,True,True,True,"{103: 1, 45: 1, 52: 1, 133: 1, 131: 2, 105: 1, 7: 1, 23: 1, 81: 1}","[11567, 3399, 1939, 2290, 2233, 9973, 12481, 10351, 5674, 7913]",2233,10,0,False,10
9973,calendar update,calendar update,105,True,True,True,"{103: 1, 45: 1, 52: 1, 133: 1, 131: 2, 105: 1, 7: 1, 23: 1, 81: 1}","[11567, 3399, 1939, 2290, 2233, 9973, 12481, 10351, 5674, 7913]",9973,10,0,False,10
12481,schedule maintenance,schedule maintenance,131,True,True,True,"{103: 1, 45: 1, 52: 1, 133: 1, 131: 2, 105: 1, 7: 1, 23: 1, 81: 1}","[11567, 3399, 1939, 2290, 2233, 9973, 12481, 10351, 5674, 7913]",12481,10,0,False,10
10351,interest rate,interest,7,True,True,False,"{103: 1, 45: 1, 52: 1, 133: 1, 131: 2, 105: 1, 7: 1, 23: 1, 81: 1}","[11567, 3399, 1939, 2290, 2233, 9973, 12481, 10351, 5674, 7913]",10351,10,0,False,10
5674,restaurant reservation,restaurant res,23,True,True,False,"{103: 1, 45: 1, 52: 1, 133: 1, 131: 2, 105: 1, 7: 1, 23: 1, 81: 1}","[11567, 3399, 1939, 2290, 2233, 9973, 12481, 10351, 5674, 7913]",5674,10,0,False,10
7913,find phone,find,81,True,True,False,"{103: 1, 45: 1, 52: 1, 133: 1, 131: 2, 105: 1, 7: 1, 23: 1, 81: 1}","[11567, 3399, 1939, 2290, 2233, 9973, 12481, 10351, 5674, 7913]",7913,10,0,False,10
