,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
153,location,description,2,False,False,True,{4: 1},[2844],153,1,0,False
200,location,human,3,False,False,True,{4: 1},[2844],200,1,0,False
83,location,description,2,False,False,True,{4: 1},[2844],83,1,0,False
45,location,human,3,False,False,True,{4: 1},[2844],45,1,0,False
273,location,description,2,False,False,True,{4: 1},[2844],273,1,0,False
118,location,human,3,False,False,True,{4: 1},[2844],118,1,0,False
179,location,description,2,False,False,True,{4: 1},[2844],179,1,0,False
69,location,human,3,False,False,True,{4: 1},[2844],69,1,0,False
257,location,location,4,True,True,True,{4: 1},[2844],257,1,0,False
89,location,human,3,False,False,True,{4: 1},[2844],89,1,0,False
140,location,description,2,False,False,True,{4: 1},[2844],140,1,0,False
30,location,human,3,False,False,True,{4: 1},[2844],30,1,0,False
96,location,location,4,True,True,True,{4: 1},[2844],96,1,0,False
132,location,location,4,True,True,True,{4: 1},[2844],132,1,0,False
166,location,description,2,False,False,True,{4: 1},[2844],166,1,0,False
29,location,description,2,False,False,True,{4: 1},[2844],29,1,0,False
262,location,description,2,False,False,True,{4: 1},[2844],262,1,0,False
217,description,description,2,False,True,False,{4: 1},[2844],217,1,0,False
192,location,location,4,True,True,True,{4: 1},[2844],192,1,0,False
91,location,human,3,False,False,True,{4: 1},[2844],91,1,0,False
237,location,location,4,True,True,True,{4: 1},[2844],237,1,0,False
130,location,description,2,False,False,True,{4: 1},[2844],130,1,0,False
72,location,description,2,False,False,True,{4: 1},[2844],72,1,0,False
64,location,human,3,False,False,True,{4: 1},[2844],64,1,0,False
168,location,location,4,True,True,True,{4: 1},[2844],168,1,0,False
241,location,human,3,False,False,True,{4: 1},[2844],241,1,0,False
15,description,description,2,False,True,False,{4: 1},[2844],15,1,0,False
10,location,description,2,False,False,True,{4: 1},[2844],10,1,0,False
244,location,description,2,False,False,True,{4: 1},[2844],244,1,0,False
38,location,human,3,False,False,True,{4: 1},[2844],38,1,0,False
108,location,location,4,True,True,True,{4: 1},[2844],108,1,0,False
105,location,location,4,True,True,True,{4: 1},[2844],105,1,0,False
162,location,description,2,False,False,True,{4: 1},[2844],162,1,0,False
246,location,description,2,False,False,True,{4: 1},[2844],246,1,0,False
266,location,location,4,True,True,True,{4: 1},[2844],266,1,0,False
11,location,human,3,False,False,True,{4: 1},[2844],11,1,0,False
139,location,location,4,True,True,True,{4: 1},[2844],139,1,0,False
181,location,location,4,True,True,True,{4: 1},[2844],181,1,0,False
35,location,location,4,True,True,True,{4: 1},[2844],35,1,0,False
158,location,description,2,False,False,True,{4: 1},[2844],158,1,0,False
65,location,location,4,True,True,True,{4: 1},[2844],65,1,0,False
79,location,location,4,True,True,True,{4: 1},[2844],79,1,0,False
277,location,location,4,True,True,True,{4: 1},[2844],277,1,0,False
59,location,description,2,False,False,True,{4: 1},[2844],59,1,0,False
55,location,location,4,True,True,True,{4: 1},[2844],55,1,0,False
62,location,human,3,False,False,True,{4: 1},[2844],62,1,0,False
37,location,location,4,True,True,True,{4: 1},[2844],37,1,0,False
94,location,description,2,False,False,True,{4: 1},[2844],94,1,0,False
67,location,location,4,True,True,True,{4: 1},[2844],67,1,0,False
48,location,human,3,False,False,True,{4: 1},[2844],48,1,0,False
232,location,location,4,True,True,True,{4: 1},[2844],232,1,0,False
47,location,description,2,False,False,True,{4: 1},[2844],47,1,0,False
113,location,human,3,False,False,True,{4: 1},[2844],113,1,0,False
53,location,human,3,False,False,True,{4: 1},[2844],53,1,0,False
150,location,description,2,False,False,True,{4: 1},[2844],150,1,0,False
2,location,description,2,False,False,True,{4: 1},[2844],2,1,0,False
145,location,description,2,False,False,True,{4: 1},[2844],145,1,0,False
141,location,location,4,True,True,True,{4: 1},[2844],141,1,0,False
170,location,description,2,False,False,True,{4: 1},[2844],170,1,0,False
210,location,description,2,False,False,True,{4: 1},[2844],210,1,0,False
188,location,location,4,True,True,True,{4: 1},[2844],188,1,0,False
17,location,description,2,False,False,True,{4: 1},[2844],17,1,0,False
169,location,human,3,False,False,True,{4: 1},[2844],169,1,0,False
213,location,description,2,False,False,True,{4: 1},[2844],213,1,0,False
275,location,location,4,True,True,True,{4: 1},[2844],275,1,0,False
0,location,location,4,True,True,True,{4: 1},[2844],0,1,0,False
57,location,human,3,False,False,True,{4: 1},[2844],57,1,0,False
198,location,description,2,False,False,True,{4: 1},[2844],198,1,0,False
103,location,human,3,False,False,True,{4: 1},[2844],103,1,0,False
208,location,description,2,False,False,True,{4: 1},[2844],208,1,0,False
77,location,description,2,False,False,True,{4: 1},[2844],77,1,0,False
54,location,description,2,False,False,True,{4: 1},[2844],54,1,0,False
133,location,description,2,False,False,True,{4: 1},[2844],133,1,0,False
66,location,description,2,False,False,True,{4: 1},[2844],66,1,0,False
142,location,location,4,True,True,True,{4: 1},[2844],142,1,0,False
267,location,description,2,False,False,True,{4: 1},[2844],267,1,0,False
281,location,description,2,False,False,True,{4: 1},[2844],281,1,0,False
222,location,human,3,False,False,True,{4: 1},[2844],222,1,0,False
253,description,description,2,False,True,False,{4: 1},[2844],253,1,0,False
218,location,human,3,False,False,True,{4: 1},[2844],218,1,0,False
56,location,description,2,False,False,True,{4: 1},[2844],56,1,0,False
104,location,description,2,False,False,True,{4: 1},[2844],104,1,0,False
75,location,description,2,False,False,True,{4: 1},[2844],75,1,0,False
252,location,human,3,False,False,True,{4: 1},[2844],252,1,0,False
187,location,description,2,False,False,True,{4: 1},[2844],187,1,0,False
136,location,human,3,False,False,True,{4: 1},[2844],136,1,0,False
261,location,location,4,True,True,True,{4: 1},[2844],261,1,0,False
143,location,description,2,False,False,True,{4: 1},[2844],143,1,0,False
93,location,location,4,True,True,True,{4: 1},[2844],93,1,0,False
116,location,description,2,False,False,True,{4: 1},[2844],116,1,0,False
202,location,description,2,False,False,True,{4: 1},[2844],202,1,0,False
239,location,description,2,False,False,True,{4: 1},[2844],239,1,0,False
220,location,human,3,False,False,True,{4: 1},[2844],220,1,0,False
137,location,description,2,False,False,True,{4: 1},[2844],137,1,0,False
68,location,description,2,False,False,True,{4: 1},[2844],68,1,0,False
39,location,location,4,True,True,True,{4: 1},[2844],39,1,0,False
122,location,human,3,False,False,True,{4: 1},[2844],122,1,0,False
102,location,location,4,True,True,True,{4: 1},[2844],102,1,0,False
60,location,description,2,False,False,True,{4: 1},[2844],60,1,0,False
176,location,description,2,False,False,True,{4: 1},[2844],176,1,0,False
283,location,description,2,False,False,True,{4: 1},[2844],283,1,0,False
212,location,location,4,True,True,True,{4: 1},[2844],212,1,0,False
98,description,description,2,False,True,False,{4: 1},[2844],98,1,0,False
260,location,human,3,False,False,True,{4: 1},[2844],260,1,0,False
209,location,description,2,False,False,True,{4: 1},[2844],209,1,0,False
100,location,location,4,True,True,True,{4: 1},[2844],100,1,0,False
182,location,human,3,False,False,True,{4: 1},[2844],182,1,0,False
264,location,human,3,False,False,True,{4: 1},[2844],264,1,0,False
215,location,location,4,True,True,True,{4: 1},[2844],215,1,0,False
127,location,description,2,False,False,True,{4: 1},[2844],127,1,0,False
204,location,location,4,True,True,True,{4: 1},[2844],204,1,0,False
173,location,description,2,False,False,True,{4: 1},[2844],173,1,0,False
110,location,location,4,True,True,True,{4: 1},[2844],110,1,0,False
81,location,human,3,False,False,True,{4: 1},[2844],81,1,0,False
19,location,location,4,True,True,True,{4: 1},[2844],19,1,0,False
124,location,description,2,False,False,True,{4: 1},[2844],124,1,0,False
146,location,description,2,False,False,True,{4: 1},[2844],146,1,0,False
99,location,location,4,True,True,True,{4: 1},[2844],99,1,0,False
41,location,human,3,False,False,True,{4: 1},[2844],41,1,0,False
119,location,location,4,True,True,True,{4: 1},[2844],119,1,0,False
268,location,human,3,False,False,True,{4: 1},[2844],268,1,0,False
279,location,location,4,True,True,True,{4: 1},[2844],279,1,0,False
9,location,human,3,False,False,True,{4: 1},[2844],9,1,0,False
1,location,human,3,False,False,True,{4: 1},[2844],1,1,0,False
231,location,human,3,False,False,True,{4: 1},[2844],231,1,0,False
131,location,description,2,False,False,True,{4: 1},[2844],131,1,0,False
152,location,location,4,True,True,True,{4: 1},[2844],152,1,0,False
112,location,human,3,False,False,True,{4: 1},[2844],112,1,0,False
123,description,description,2,False,True,False,{4: 1},[2844],123,1,0,False
71,location,location,4,True,True,True,{4: 1},[2844],71,1,0,False
161,location,description,2,False,False,True,{4: 1},[2844],161,1,0,False
224,location,description,2,False,False,True,{4: 1},[2844],224,1,0,False
194,description,description,2,False,True,False,{4: 1},[2844],194,1,0,False
115,location,location,4,True,True,True,{4: 1},[2844],115,1,0,False
144,human,description,2,False,False,False,{4: 1},[2844],144,1,0,False
78,location,description,2,False,False,True,{4: 1},[2844],78,1,0,False
12,location,description,2,False,False,True,{4: 1},[2844],12,1,0,False
193,location,description,2,False,False,True,{4: 1},[2844],193,1,0,False
269,location,description,2,False,False,True,{4: 1},[2844],269,1,0,False
120,location,human,3,False,False,True,{4: 1},[2844],120,1,0,False
22,location,description,2,False,False,True,{4: 1},[2844],22,1,0,False
125,location,location,4,True,True,True,{4: 1},[2844],125,1,0,False
46,location,location,4,True,True,True,{4: 1},[2844],46,1,0,False
229,location,description,2,False,False,True,{4: 1},[2844],229,1,0,False
80,location,human,3,False,False,True,{4: 1},[2844],80,1,0,False
43,location,location,4,True,True,True,{4: 1},[2844],43,1,0,False
191,location,location,4,True,True,True,{4: 1},[2844],191,1,0,False
114,description,description,2,False,True,False,{4: 1},[2844],114,1,0,False
44,location,location,4,True,True,True,{4: 1},[2844],44,1,0,False
26,location,description,2,False,False,True,{4: 1},[2844],26,1,0,False
20,location,location,4,True,True,True,{4: 1},[2844],20,1,0,False
245,location,location,4,True,True,True,{4: 1},[2844],245,1,0,False
271,description,description,2,False,True,False,{4: 1},[2844],271,1,0,False
199,location,description,2,False,False,True,{4: 1},[2844],199,1,0,False
151,location,human,3,False,False,True,{4: 1},[2844],151,1,0,False
180,location,description,2,False,False,True,{4: 1},[2844],180,1,0,False
33,location,description,2,False,False,True,{4: 1},[2844],33,1,0,False
117,location,location,4,True,True,True,{4: 1},[2844],117,1,0,False
97,location,description,2,False,False,True,{4: 1},[2844],97,1,0,False
249,location,human,3,False,False,True,{4: 1},[2844],249,1,0,False
50,location,human,3,False,False,True,{4: 1},[2844],50,1,0,False
82,human,description,2,False,False,False,{4: 1},[2844],82,1,0,False
254,location,description,2,False,False,True,{4: 1},[2844],254,1,0,False
276,location,description,2,False,False,True,{4: 1},[2844],276,1,0,False
211,location,description,2,False,False,True,{4: 1},[2844],211,1,0,False
196,location,description,2,False,False,True,{4: 1},[2844],196,1,0,False
248,description,description,2,False,True,False,{4: 1},[2844],248,1,0,False
87,location,description,2,False,False,True,{4: 1},[2844],87,1,0,False
155,location,description,2,False,False,True,{4: 1},[2844],155,1,0,False
233,location,description,2,False,False,True,{4: 1},[2844],233,1,0,False
183,location,location,4,True,True,True,{4: 1},[2844],183,1,0,False
242,location,human,3,False,False,True,{4: 1},[2844],242,1,0,False
228,description,description,2,False,True,False,{4: 1},[2844],228,1,0,False
171,location,location,4,True,True,True,{4: 1},[2844],171,1,0,False
274,location,location,4,True,True,True,{4: 1},[2844],274,1,0,False
186,location,location,4,True,True,True,{4: 1},[2844],186,1,0,False
18,location,location,4,True,True,True,{4: 1},[2844],18,1,0,False
92,location,location,4,True,True,True,{4: 1},[2844],92,1,0,False
167,description,description,2,False,True,False,{4: 1},[2844],167,1,0,False
154,location,location,4,True,True,True,{4: 1},[2844],154,1,0,False
203,location,description,2,False,False,True,{4: 1},[2844],203,1,0,False
240,location,description,2,False,False,True,{4: 1},[2844],240,1,0,False
247,location,location,4,True,True,True,{4: 1},[2844],247,1,0,False
25,description,description,2,False,True,False,{4: 1},[2844],25,1,0,False
221,description,description,2,False,True,False,{4: 1},[2844],221,1,0,False
174,description,description,2,False,True,False,{4: 1},[2844],174,1,0,False
206,location,human,3,False,False,True,{4: 1},[2844],206,1,0,False
227,location,description,2,False,False,True,{4: 1},[2844],227,1,0,False
234,location,location,4,True,True,True,{4: 1},[2844],234,1,0,False
4,location,description,2,False,False,True,{4: 1},[2844],4,1,0,False
263,location,description,2,False,False,True,{4: 1},[2844],263,1,0,False
