,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
153,location,description,2,False,False,True,{4: 1},[2206],153,1,4,False
200,location,human,3,False,False,True,{4: 1},[2206],200,1,4,False
83,location,description,2,False,False,True,{4: 1},[2206],83,1,4,False
45,location,human,3,False,False,True,{4: 1},[2206],45,1,4,False
273,description,description,2,False,True,False,{4: 1},[2206],273,1,4,False
118,location,human,3,False,False,True,{4: 1},[2206],118,1,4,False
179,location,description,2,False,False,True,{4: 1},[2206],179,1,4,False
69,location,human,3,False,False,True,{4: 1},[2206],69,1,4,False
257,location,location,4,True,True,True,{4: 1},[2206],257,1,4,False
89,location,human,3,False,False,True,{4: 1},[2206],89,1,4,False
140,description,description,2,False,True,False,{4: 1},[2206],140,1,4,False
30,location,human,3,False,False,True,{4: 1},[2206],30,1,4,False
96,location,location,4,True,True,True,{4: 1},[2206],96,1,4,False
132,location,location,4,True,True,True,{4: 1},[2206],132,1,4,False
166,location,description,2,False,False,True,{4: 1},[2206],166,1,4,False
29,description,description,2,False,True,False,{4: 1},[2206],29,1,4,False
262,description,description,2,False,True,False,{4: 1},[2206],262,1,4,False
217,description,description,2,False,True,False,{4: 1},[2206],217,1,4,False
192,location,location,4,True,True,True,{4: 1},[2206],192,1,4,False
91,location,human,3,False,False,True,{4: 1},[2206],91,1,4,False
237,location,location,4,True,True,True,{4: 1},[2206],237,1,4,False
130,location,description,2,False,False,True,{4: 1},[2206],130,1,4,False
72,location,description,2,False,False,True,{4: 1},[2206],72,1,4,False
64,location,human,3,False,False,True,{4: 1},[2206],64,1,4,False
168,location,location,4,True,True,True,{4: 1},[2206],168,1,4,False
241,location,human,3,False,False,True,{4: 1},[2206],241,1,4,False
15,description,description,2,False,True,False,{4: 1},[2206],15,1,4,False
10,description,description,2,False,True,False,{4: 1},[2206],10,1,4,False
244,description,description,2,False,True,False,{4: 1},[2206],244,1,4,False
38,location,human,3,False,False,True,{4: 1},[2206],38,1,4,False
108,location,location,4,True,True,True,{4: 1},[2206],108,1,4,False
105,location,location,4,True,True,True,{4: 1},[2206],105,1,4,False
162,location,description,2,False,False,True,{4: 1},[2206],162,1,4,False
246,location,description,2,False,False,True,{4: 1},[2206],246,1,4,False
266,location,location,4,True,True,True,{4: 1},[2206],266,1,4,False
11,location,human,3,False,False,True,{4: 1},[2206],11,1,4,False
139,location,location,4,True,True,True,{4: 1},[2206],139,1,4,False
181,location,location,4,True,True,True,{4: 1},[2206],181,1,4,False
35,location,location,4,True,True,True,{4: 1},[2206],35,1,4,False
158,location,description,2,False,False,True,{4: 1},[2206],158,1,4,False
65,location,location,4,True,True,True,{4: 1},[2206],65,1,4,False
79,location,location,4,True,True,True,{4: 1},[2206],79,1,4,False
277,location,location,4,True,True,True,{4: 1},[2206],277,1,4,False
59,location,description,2,False,False,True,{4: 1},[2206],59,1,4,False
55,location,location,4,True,True,True,{4: 1},[2206],55,1,4,False
62,location,human,3,False,False,True,{4: 1},[2206],62,1,4,False
37,location,location,4,True,True,True,{4: 1},[2206],37,1,4,False
94,description,description,2,False,True,False,{4: 1},[2206],94,1,4,False
67,location,location,4,True,True,True,{4: 1},[2206],67,1,4,False
48,location,human,3,False,False,True,{4: 1},[2206],48,1,4,False
232,location,location,4,True,True,True,{4: 1},[2206],232,1,4,False
47,location,description,2,False,False,True,{4: 1},[2206],47,1,4,False
113,location,human,3,False,False,True,{4: 1},[2206],113,1,4,False
53,location,human,3,False,False,True,{4: 1},[2206],53,1,4,False
150,location,description,2,False,False,True,{4: 1},[2206],150,1,4,False
2,description,description,2,False,True,False,{4: 1},[2206],2,1,4,False
145,description,description,2,False,True,False,{4: 1},[2206],145,1,4,False
141,location,location,4,True,True,True,{4: 1},[2206],141,1,4,False
170,location,description,2,False,False,True,{4: 1},[2206],170,1,4,False
210,description,description,2,False,True,False,{4: 1},[2206],210,1,4,False
188,location,location,4,True,True,True,{4: 1},[2206],188,1,4,False
17,description,description,2,False,True,False,{4: 1},[2206],17,1,4,False
169,location,human,3,False,False,True,{4: 1},[2206],169,1,4,False
213,location,description,2,False,False,True,{4: 1},[2206],213,1,4,False
275,location,location,4,True,True,True,{4: 1},[2206],275,1,4,False
0,location,location,4,True,True,True,{4: 1},[2206],0,1,4,False
57,location,human,3,False,False,True,{4: 1},[2206],57,1,4,False
198,description,description,2,False,True,False,{4: 1},[2206],198,1,4,False
103,location,human,3,False,False,True,{4: 1},[2206],103,1,4,False
208,human,description,2,False,False,False,{4: 1},[2206],208,1,4,False
77,location,description,2,False,False,True,{4: 1},[2206],77,1,4,False
54,location,description,2,False,False,True,{4: 1},[2206],54,1,4,False
133,human,description,2,False,False,False,{4: 1},[2206],133,1,4,False
66,location,description,2,False,False,True,{4: 1},[2206],66,1,4,False
142,location,location,4,True,True,True,{4: 1},[2206],142,1,4,False
267,location,description,2,False,False,True,{4: 1},[2206],267,1,4,False
281,location,description,2,False,False,True,{4: 1},[2206],281,1,4,False
222,location,human,3,False,False,True,{4: 1},[2206],222,1,4,False
253,description,description,2,False,True,False,{4: 1},[2206],253,1,4,False
218,location,human,3,False,False,True,{4: 1},[2206],218,1,4,False
56,description,description,2,False,True,False,{4: 1},[2206],56,1,4,False
104,location,description,2,False,False,True,{4: 1},[2206],104,1,4,False
75,location,description,2,False,False,True,{4: 1},[2206],75,1,4,False
252,location,human,3,False,False,True,{4: 1},[2206],252,1,4,False
187,description,description,2,False,True,False,{4: 1},[2206],187,1,4,False
136,location,human,3,False,False,True,{4: 1},[2206],136,1,4,False
261,location,location,4,True,True,True,{4: 1},[2206],261,1,4,False
143,location,description,2,False,False,True,{4: 1},[2206],143,1,4,False
93,location,location,4,True,True,True,{4: 1},[2206],93,1,4,False
116,location,description,2,False,False,True,{4: 1},[2206],116,1,4,False
202,location,description,2,False,False,True,{4: 1},[2206],202,1,4,False
239,description,description,2,False,True,False,{4: 1},[2206],239,1,4,False
220,location,human,3,False,False,True,{4: 1},[2206],220,1,4,False
137,description,description,2,False,True,False,{4: 1},[2206],137,1,4,False
68,description,description,2,False,True,False,{4: 1},[2206],68,1,4,False
39,location,location,4,True,True,True,{4: 1},[2206],39,1,4,False
122,location,human,3,False,False,True,{4: 1},[2206],122,1,4,False
102,location,location,4,True,True,True,{4: 1},[2206],102,1,4,False
60,location,description,2,False,False,True,{4: 1},[2206],60,1,4,False
176,description,description,2,False,True,False,{4: 1},[2206],176,1,4,False
283,description,description,2,False,True,False,{4: 1},[2206],283,1,4,False
212,location,location,4,True,True,True,{4: 1},[2206],212,1,4,False
98,description,description,2,False,True,False,{4: 1},[2206],98,1,4,False
260,location,human,3,False,False,True,{4: 1},[2206],260,1,4,False
209,location,description,2,False,False,True,{4: 1},[2206],209,1,4,False
100,location,location,4,True,True,True,{4: 1},[2206],100,1,4,False
182,location,human,3,False,False,True,{4: 1},[2206],182,1,4,False
264,location,human,3,False,False,True,{4: 1},[2206],264,1,4,False
215,location,location,4,True,True,True,{4: 1},[2206],215,1,4,False
127,description,description,2,False,True,False,{4: 1},[2206],127,1,4,False
204,location,location,4,True,True,True,{4: 1},[2206],204,1,4,False
173,description,description,2,False,True,False,{4: 1},[2206],173,1,4,False
110,location,location,4,True,True,True,{4: 1},[2206],110,1,4,False
81,location,human,3,False,False,True,{4: 1},[2206],81,1,4,False
19,location,location,4,True,True,True,{4: 1},[2206],19,1,4,False
124,location,description,2,False,False,True,{4: 1},[2206],124,1,4,False
146,location,description,2,False,False,True,{4: 1},[2206],146,1,4,False
99,location,location,4,True,True,True,{4: 1},[2206],99,1,4,False
41,human,human,3,False,True,False,{4: 1},[2206],41,1,4,False
119,location,location,4,True,True,True,{4: 1},[2206],119,1,4,False
268,location,human,3,False,False,True,{4: 1},[2206],268,1,4,False
279,location,location,4,True,True,True,{4: 1},[2206],279,1,4,False
9,location,human,3,False,False,True,{4: 1},[2206],9,1,4,False
1,location,human,3,False,False,True,{4: 1},[2206],1,1,4,False
231,location,human,3,False,False,True,{4: 1},[2206],231,1,4,False
131,location,description,2,False,False,True,{4: 1},[2206],131,1,4,False
152,location,location,4,True,True,True,{4: 1},[2206],152,1,4,False
112,location,human,3,False,False,True,{4: 1},[2206],112,1,4,False
123,description,description,2,False,True,False,{4: 1},[2206],123,1,4,False
71,location,location,4,True,True,True,{4: 1},[2206],71,1,4,False
161,location,description,2,False,False,True,{4: 1},[2206],161,1,4,False
224,description,description,2,False,True,False,{4: 1},[2206],224,1,4,False
194,description,description,2,False,True,False,{4: 1},[2206],194,1,4,False
115,location,location,4,True,True,True,{4: 1},[2206],115,1,4,False
144,description,description,2,False,True,False,{4: 1},[2206],144,1,4,False
78,location,description,2,False,False,True,{4: 1},[2206],78,1,4,False
12,location,description,2,False,False,True,{4: 1},[2206],12,1,4,False
193,description,description,2,False,True,False,{4: 1},[2206],193,1,4,False
269,description,description,2,False,True,False,{4: 1},[2206],269,1,4,False
120,location,human,3,False,False,True,{4: 1},[2206],120,1,4,False
22,description,description,2,False,True,False,{4: 1},[2206],22,1,4,False
125,location,location,4,True,True,True,{4: 1},[2206],125,1,4,False
46,location,location,4,True,True,True,{4: 1},[2206],46,1,4,False
229,description,description,2,False,True,False,{4: 1},[2206],229,1,4,False
80,location,human,3,False,False,True,{4: 1},[2206],80,1,4,False
43,location,location,4,True,True,True,{4: 1},[2206],43,1,4,False
191,location,location,4,True,True,True,{4: 1},[2206],191,1,4,False
114,description,description,2,False,True,False,{4: 1},[2206],114,1,4,False
44,location,location,4,True,True,True,{4: 1},[2206],44,1,4,False
26,location,description,2,False,False,True,{4: 1},[2206],26,1,4,False
20,location,location,4,True,True,True,{4: 1},[2206],20,1,4,False
245,location,location,4,True,True,True,{4: 1},[2206],245,1,4,False
271,description,description,2,False,True,False,{4: 1},[2206],271,1,4,False
199,location,description,2,False,False,True,{4: 1},[2206],199,1,4,False
151,location,human,3,False,False,True,{4: 1},[2206],151,1,4,False
180,location,description,2,False,False,True,{4: 1},[2206],180,1,4,False
33,location,description,2,False,False,True,{4: 1},[2206],33,1,4,False
117,location,location,4,True,True,True,{4: 1},[2206],117,1,4,False
97,location,description,2,False,False,True,{4: 1},[2206],97,1,4,False
249,location,human,3,False,False,True,{4: 1},[2206],249,1,4,False
50,location,human,3,False,False,True,{4: 1},[2206],50,1,4,False
82,human,description,2,False,False,False,{4: 1},[2206],82,1,4,False
254,description,description,2,False,True,False,{4: 1},[2206],254,1,4,False
276,description,description,2,False,True,False,{4: 1},[2206],276,1,4,False
211,location,description,2,False,False,True,{4: 1},[2206],211,1,4,False
196,description,description,2,False,True,False,{4: 1},[2206],196,1,4,False
248,description,description,2,False,True,False,{4: 1},[2206],248,1,4,False
87,location,description,2,False,False,True,{4: 1},[2206],87,1,4,False
155,location,description,2,False,False,True,{4: 1},[2206],155,1,4,False
233,description,description,2,False,True,False,{4: 1},[2206],233,1,4,False
183,location,location,4,True,True,True,{4: 1},[2206],183,1,4,False
242,location,human,3,False,False,True,{4: 1},[2206],242,1,4,False
228,description,description,2,False,True,False,{4: 1},[2206],228,1,4,False
171,location,location,4,True,True,True,{4: 1},[2206],171,1,4,False
274,location,location,4,True,True,True,{4: 1},[2206],274,1,4,False
186,location,location,4,True,True,True,{4: 1},[2206],186,1,4,False
18,location,location,4,True,True,True,{4: 1},[2206],18,1,4,False
92,location,location,4,True,True,True,{4: 1},[2206],92,1,4,False
167,description,description,2,False,True,False,{4: 1},[2206],167,1,4,False
154,location,location,4,True,True,True,{4: 1},[2206],154,1,4,False
203,location,description,2,False,False,True,{4: 1},[2206],203,1,4,False
240,location,description,2,False,False,True,{4: 1},[2206],240,1,4,False
247,location,location,4,True,True,True,{4: 1},[2206],247,1,4,False
25,description,description,2,False,True,False,{4: 1},[2206],25,1,4,False
221,description,description,2,False,True,False,{4: 1},[2206],221,1,4,False
174,description,description,2,False,True,False,{4: 1},[2206],174,1,4,False
206,location,human,3,False,False,True,{4: 1},[2206],206,1,4,False
227,location,description,2,False,False,True,{4: 1},[2206],227,1,4,False
234,location,location,4,True,True,True,{4: 1},[2206],234,1,4,False
4,location,description,2,False,False,True,{4: 1},[2206],4,1,4,False
263,description,description,2,False,True,False,{4: 1},[2206],263,1,4,False
185,location,location,4,True,True,True,{4: 1},[2206],185,1,4,False
225,location,human,3,False,False,True,{4: 1},[2206],225,1,4,False
195,location,description,2,False,False,True,{4: 1},[2206],195,1,4,False
8,location,human,3,False,False,True,{4: 1},[2206],8,1,4,False
13,location,location,4,True,True,True,{4: 1},[2206],13,1,4,False
5,description,description,2,False,True,False,{4: 1},[2206],5,1,4,False
164,location,human,3,False,False,True,{4: 1},[2206],164,1,4,False
31,location,human,3,False,False,True,{4: 1},[2206],31,1,4,False
278,description,description,2,False,True,False,{4: 1},[2206],278,1,4,False
159,location,description,2,False,False,True,{4: 1},[2206],159,1,4,False
223,description,description,2,False,True,False,{4: 1},[2206],223,1,4,False
63,location,description,2,False,False,True,{4: 1},[2206],63,1,4,False
111,description,description,2,False,True,False,{4: 1},[2206],111,1,4,False
282,location,human,3,False,False,True,{4: 1},[2206],282,1,4,False
147,location,location,4,True,True,True,{4: 1},[2206],147,1,4,False
