,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
2782,how busy,how busy,102,False,True,False,"{65: 1, 137: 1, 36: 1, 95: 1, 16: 1}","[2671, 4367, 7875, 6821, 7664]",2782,5,0,False,5
4050,expiration date,exp,44,False,True,False,"{65: 1, 137: 1, 36: 1, 95: 1, 16: 1}","[2671, 4367, 7875, 6821, 7664]",4050,5,0,False,5
3387,cancel,cancel,147,False,True,False,"{65: 1, 137: 1, 36: 1, 95: 1, 16: 1}","[2671, 4367, 7875, 6821, 7664]",3387,5,0,False,5
4122,cancel reservation,cancel res,67,False,True,False,"{65: 1, 137: 1, 36: 1, 95: 1, 16: 1}","[2671, 4367, 7875, 6821, 7664]",4122,5,0,False,5
4317,meal suggestion,me,46,False,True,False,"{65: 1, 137: 1, 36: 1, 95: 1, 16: 1}","[2671, 4367, 7875, 6821, 7664]",4317,5,0,False,5
2449,routing,routing,45,False,True,False,"{65: 1, 137: 1, 36: 1, 95: 1, 16: 1}","[2671, 4367, 7875, 6821, 7664]",2449,5,0,False,5
5020,oos,o,42,False,True,False,"{65: 1, 137: 1, 36: 1, 95: 1, 16: 1}","[2671, 4367, 7875, 6821, 7664]",5020,5,0,False,5
396,replacement card duration,replacement,90,False,True,False,"{65: 1, 137: 1, 36: 1, 95: 1, 16: 1}","[2671, 4367, 7875, 6821, 7664]",396,5,0,False,5
1307,translate,repeat,13,False,False,False,"{65: 1, 137: 1, 36: 1, 95: 1, 16: 1}","[2671, 4367, 7875, 6821, 7664]",1307,5,0,False,5
3802,shopping list,shopping list,43,False,True,False,"{65: 1, 137: 1, 36: 1, 95: 1, 16: 1}","[2671, 4367, 7875, 6821, 7664]",3802,5,0,False,5
1860,schedule maintenance,schedule maintenance,131,False,True,False,"{65: 1, 137: 1, 36: 1, 95: 1, 16: 1}","[2671, 4367, 7875, 6821, 7664]",1860,5,0,False,5
