,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
903,transfer fee charged,supported,54,False,False,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",903,5,6,False,5
1003,top up reverted,top up revert,61,True,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",1003,5,6,False,5
2953,card about to expire,card about,9,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",2953,5,6,False,5
2979,apple pay or google pay,apple,2,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",2979,5,6,False,5
1926,atm support,card sw,18,False,False,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",1926,5,6,False,5
2137,pin blocked,change,21,False,False,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",2137,5,6,False,5
2980,apple pay or google pay,apple,2,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",2980,5,6,False,5
702,cancel transfer,cancel,8,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",702,5,6,False,5
2493,card delivery estimate,order,43,False,False,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",2493,5,6,False,5
2210,transfer fee charged,transfer fee,64,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",2210,5,6,False,5
112,exchange rate,exchange rate,32,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",112,5,6,False,5
2909,cash withdrawal charge,cash withdrawal charge,19,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",2909,5,6,False,5
1987,transaction charged twice,transaction,63,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",1987,5,6,False,5
1283,card payment not recognised,vis,73,False,False,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",1283,5,6,False,5
1539,passcode forgotten,pass,44,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",1539,5,6,False,5
2879,activate my card,activ,0,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",2879,5,6,False,5
1158,change pin,edit,30,False,False,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",1158,5,6,False,5
1376,disposable card limits,dispos,29,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",1376,5,6,False,5
1517,wrong amount of cash received,direct,28,False,False,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",1517,5,6,False,5
1171,verify my identity,why,74,False,False,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",1171,5,6,False,5
2242,receiving money,receiving,50,True,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",2242,5,6,False,5
1476,atm support,at,3,False,True,False,"{61: 1, 13: 1, 50: 1, 34: 1, 1: 1}","[1906, 8137, 4479, 9697, 8599]",1476,5,6,False,5
