,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
8382,declined card payment,declined card,25,True,True,False,{25: 1},[8382],8382,1,5,False
4437,declined card payment,declined card,25,True,True,False,{25: 1},[8382],4437,1,5,False
2348,card payment not recognised,cash withdrawal not,20,False,False,False,{25: 1},[8382],2348,1,5,False
7139,declined card payment,pass,44,False,False,False,{25: 1},[8382],7139,1,5,False
3104,atm support,at,3,False,True,False,{25: 1},[8382],3104,1,5,False
5698,declined card payment,card payment wrong,17,False,False,False,{25: 1},[8382],5698,1,5,False
8950,declined card payment,wrong exchange,76,False,False,False,{25: 1},[8382],8950,1,5,False
2658,card linking,card linking,13,False,True,False,{25: 1},[8382],2658,1,5,False
9151,cash withdrawal not recognised,balance not updated after che,6,False,False,False,{25: 1},[8382],9151,1,5,False
6372,card payment not recognised,comprom,22,False,False,False,{25: 1},[8382],6372,1,5,False
332,card not working,card linking,13,False,False,False,{25: 1},[8382],332,1,5,False
6080,declined card payment,balance not updated after bank,5,False,False,False,{25: 1},[8382],6080,1,5,False
5685,declined card payment,country,24,False,False,False,{25: 1},[8382],5685,1,5,False
650,declined card payment,extra,34,False,False,False,{25: 1},[8382],650,1,5,False
7251,declined card payment,top up limits,60,False,False,False,{25: 1},[8382],7251,1,5,False
970,declined card payment,revert,53,False,False,False,{25: 1},[8382],970,1,5,False
5650,exchange rate,exchange rate,32,False,True,False,{25: 1},[8382],5650,1,5,False
7021,exchange rate,exchange charge,31,False,False,False,{25: 1},[8382],7021,1,5,False
9557,get physical card,getting virtual,40,False,False,False,{25: 1},[8382],9557,1,5,False
7921,card payment not recognised,order,43,False,False,False,{25: 1},[8382],7921,1,5,False
5099,card payment not recognised,card linking,13,False,False,False,{25: 1},[8382],5099,1,5,False
2203,declined card payment,balance not updated after bank,5,False,False,False,{25: 1},[8382],2203,1,5,False
2261,card payment not recognised,contact,23,False,False,False,{25: 1},[8382],2261,1,5,False
5026,wrong amount of cash received,wrong amount,75,False,True,False,{25: 1},[8382],5026,1,5,False
8243,card payment not recognised,vis,73,False,False,False,{25: 1},[8382],8243,1,5,False
4313,declined card payment,top up by bank,56,False,False,False,{25: 1},[8382],4313,1,5,False
8584,get physical card,getting spare,39,False,False,False,{25: 1},[8382],8584,1,5,False
5657,card payment fee charged,card payment fee,15,False,True,False,{25: 1},[8382],5657,1,5,False
498,declined card payment,declined transfer,27,False,False,False,{25: 1},[8382],498,1,5,False
4727,declined card payment,transaction,63,False,False,False,{25: 1},[8382],4727,1,5,False
7455,declined card payment,apple,2,False,False,False,{25: 1},[8382],7455,1,5,False
7093,exchange rate,exchange via,33,False,False,False,{25: 1},[8382],7093,1,5,False
3127,declined card payment,cash withdrawal charge,19,False,False,False,{25: 1},[8382],3127,1,5,False
1992,lost or stolen card,lost or stolen card,41,False,True,False,{25: 1},[8382],1992,1,5,False
2371,cancel transfer,card payment fee,15,False,False,False,{25: 1},[8382],2371,1,5,False
2763,declined card payment,cancel,8,False,False,False,{25: 1},[8382],2763,1,5,False
667,card payment not recognised,getting spare,39,False,False,False,{25: 1},[8382],667,1,5,False
7557,cash withdrawal not recognised,top up by c,58,False,False,False,{25: 1},[8382],7557,1,5,False
1980,declined card payment,verify my,69,False,False,False,{25: 1},[8382],1980,1,5,False
880,declined card payment,transfer fee,64,False,False,False,{25: 1},[8382],880,1,5,False
3922,declined card payment,card payment not,16,False,False,False,{25: 1},[8382],3922,1,5,False
6671,transfer not received by recipient,pending transfer,48,False,False,False,{25: 1},[8382],6671,1,5,False
6290,exchange rate,card payment wrong,17,False,False,False,{25: 1},[8382],6290,1,5,False
1781,declined card payment,balance not updated after che,6,False,False,False,{25: 1},[8382],1781,1,5,False
7191,declined card payment,balance not updated after che,6,False,False,False,{25: 1},[8382],7191,1,5,False
6748,change pin,edit,30,False,False,False,{25: 1},[8382],6748,1,5,False
7627,card payment not recognised,get dispos,37,False,False,False,{25: 1},[8382],7627,1,5,False
9538,declined card payment,top up revert,61,False,False,False,{25: 1},[8382],9538,1,5,False
2068,wrong amount of cash received,wrong amount,75,False,True,False,{25: 1},[8382],2068,1,5,False
330,cash withdrawal not recognised,pending c,46,False,False,False,{25: 1},[8382],330,1,5,False
9336,top up limits,top up limits,60,False,True,False,{25: 1},[8382],9336,1,5,False
4914,declined card payment,pending card,45,False,False,False,{25: 1},[8382],4914,1,5,False
2475,order physical card,get dispos,37,False,False,False,{25: 1},[8382],2475,1,5,False
4133,pending cash withdrawal,pending c,46,False,True,False,{25: 1},[8382],4133,1,5,False
1896,declined card payment,verify top,71,False,False,False,{25: 1},[8382],1896,1,5,False
709,declined card payment,top up by bank,56,False,False,False,{25: 1},[8382],709,1,5,False
