,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
360,entity term,description definition,24,False,False,False,{39: 1},[15],360,1,9,False
17,numeric date,human individual,29,False,False,True,{39: 1},[15],17,1,9,False
361,entity term,description definition,24,False,False,False,{39: 1},[15],361,1,9,False
411,numeric date,entity subst,18,False,False,True,{39: 1},[15],411,1,9,False
67,numeric date,description definition,24,False,False,True,{39: 1},[15],67,1,9,False
425,numeric date,entity other,13,False,False,True,{39: 1},[15],425,1,9,False
104,numeric date,location city,32,False,False,True,{39: 1},[15],104,1,9,False
394,numeric date,description definition,24,False,False,True,{39: 1},[15],394,1,9,False
450,numeric date,entity color,4,False,False,True,{39: 1},[15],450,1,9,False
141,numeric date,entity animal,2,False,False,True,{39: 1},[15],141,1,9,False
142,location country,location other,35,False,False,False,{39: 1},[15],142,1,9,False
269,numeric date,description manner,26,False,False,True,{39: 1},[15],269,1,9,False
173,numeric date,description definition,24,False,False,True,{39: 1},[15],173,1,9,False
238,location country,location other,35,False,False,False,{39: 1},[15],238,1,9,False
55,numeric date,description definition,24,False,False,True,{39: 1},[15],55,1,9,False
121,numeric date,numeric distance,40,False,False,True,{39: 1},[15],121,1,9,False
260,numeric date,human individual,29,False,False,True,{39: 1},[15],260,1,9,False
62,location city,location other,35,False,False,False,{39: 1},[15],62,1,9,False
185,numeric date,human individual,29,False,False,True,{39: 1},[15],185,1,9,False
429,numeric date,human individual,29,False,False,True,{39: 1},[15],429,1,9,False
97,numeric date,description definition,24,False,False,True,{39: 1},[15],97,1,9,False
340,numeric weight,numeric weight,49,False,True,False,{39: 1},[15],340,1,9,False
496,numeric date,entity currency,6,False,False,True,{39: 1},[15],496,1,9,False
183,numeric date,description definition,24,False,False,True,{39: 1},[15],183,1,9,False
393,numeric date,numeric other,43,False,False,True,{39: 1},[15],393,1,9,False
15,numeric date,numeric other,43,False,False,True,{39: 1},[15],15,1,9,False
162,numeric date,numeric date,39,True,True,True,{39: 1},[15],162,1,9,False
481,numeric date,entity subst,18,False,False,True,{39: 1},[15],481,1,9,False
332,numeric date,entity animal,2,False,False,True,{39: 1},[15],332,1,9,False
251,location city,location city,32,False,True,False,{39: 1},[15],251,1,9,False
305,location country,location other,35,False,False,False,{39: 1},[15],305,1,9,False
169,numeric date,human individual,29,False,False,True,{39: 1},[15],169,1,9,False
249,numeric date,entity other,13,False,False,True,{39: 1},[15],249,1,9,False
143,numeric date,entity animal,2,False,False,True,{39: 1},[15],143,1,9,False
396,numeric date,description definition,24,False,False,True,{39: 1},[15],396,1,9,False
71,numeric date,numeric money,41,False,False,True,{39: 1},[15],71,1,9,False
168,numeric date,location state,36,False,False,True,{39: 1},[15],168,1,9,False
199,numeric date,entity subst,18,False,False,True,{39: 1},[15],199,1,9,False
366,numeric date,entity color,4,False,False,True,{39: 1},[15],366,1,9,False
464,location state,location state,36,False,True,False,{39: 1},[15],464,1,9,False
318,numeric date,entity other,13,False,False,True,{39: 1},[15],318,1,9,False
242,numeric date,description reason,27,False,False,True,{39: 1},[15],242,1,9,False
69,location country,location other,35,False,False,False,{39: 1},[15],69,1,9,False
271,numeric date,description description,25,False,False,True,{39: 1},[15],271,1,9,False
145,numeric date,entity body,3,False,False,True,{39: 1},[15],145,1,9,False
379,numeric date,description definition,24,False,False,True,{39: 1},[15],379,1,9,False
398,numeric date,numeric percent,45,False,False,True,{39: 1},[15],398,1,9,False
38,numeric date,numeric count,38,False,False,True,{39: 1},[15],38,1,9,False
20,numeric date,human individual,29,False,False,True,{39: 1},[15],20,1,9,False
160,numeric date,description definition,24,False,False,True,{39: 1},[15],160,1,9,False
194,numeric date,description definition,24,False,False,True,{39: 1},[15],194,1,9,False
485,numeric date,description definition,24,False,False,True,{39: 1},[15],485,1,9,False
293,abbreviation abbreviation,entity term,21,False,False,False,{39: 1},[15],293,1,9,False
237,numeric date,description definition,24,False,False,True,{39: 1},[15],237,1,9,False
60,numeric date,location city,32,False,False,True,{39: 1},[15],60,1,9,False
27,numeric distance,location other,35,False,False,False,{39: 1},[15],27,1,9,False
319,numeric date,location other,35,False,False,True,{39: 1},[15],319,1,9,False
343,numeric date,human individual,29,False,False,True,{39: 1},[15],343,1,9,False
82,numeric date,human individual,29,False,False,True,{39: 1},[15],82,1,9,False
395,numeric date,description definition,24,False,False,True,{39: 1},[15],395,1,9,False
188,location country,location other,35,False,False,False,{39: 1},[15],188,1,9,False
203,numeric date,entity animal,2,False,False,True,{39: 1},[15],203,1,9,False
490,numeric date,description definition,24,False,False,True,{39: 1},[15],490,1,9,False
375,numeric date,numeric date,39,True,True,True,{39: 1},[15],375,1,9,False
128,numeric date,description definition,24,False,False,True,{39: 1},[15],128,1,9,False
198,numeric date,entity product,15,False,False,True,{39: 1},[15],198,1,9,False
149,numeric date,description definition,24,False,False,True,{39: 1},[15],149,1,9,False
