,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
4077,music query,music settings,44,False,False,True,"{21: 1, 33: 1, 2: 2, 29: 1, 25: 2, 43: 1, 57: 1, 49: 1, 61: 1, 67: 2, 65: 2, 50: 1, 15: 1, 6: 1, 46: 2, 27: 1, 7: 3, 48: 1, 19: 2, 31: 1, 63: 1, 22: 1, 9: 1, 26: 1}","[12686, 3384, 6034, 14374, 14516, 14680, 18580, 5912, 661, 4433, 14182, 14634, 14672, 13694, 17233, 12320, 12666, 7276, 14925, 15315, 1125, 14820, 3769, 14096, 12401, 14972, 14176, 4685, 4278, 5735, 7514, 16051]",4077,32,3,False,32
3189,news query,news,45,False,True,False,"{21: 1, 33: 1, 2: 2, 29: 1, 25: 2, 43: 1, 57: 1, 49: 1, 61: 1, 67: 2, 65: 2, 50: 1, 15: 1, 6: 1, 46: 2, 27: 1, 7: 3, 48: 1, 19: 2, 31: 1, 63: 1, 22: 1, 9: 1, 26: 1}","[12686, 3384, 6034, 14374, 14516, 14680, 18580, 5912, 661, 4433, 14182, 14634, 14672, 13694, 17233, 12320, 12666, 7276, 14925, 15315, 1125, 14820, 3769, 14096, 12401, 14972, 14176, 4685, 4278, 5735, 7514, 16051]",3189,32,3,False,32
1602,calendar set,general qu,27,True,False,True,"{21: 1, 33: 1, 2: 2, 29: 1, 25: 2, 43: 1, 57: 1, 49: 1, 61: 1, 67: 2, 65: 2, 50: 1, 15: 1, 6: 1, 46: 2, 27: 1, 7: 3, 48: 1, 19: 2, 31: 1, 63: 1, 22: 1, 9: 1, 26: 1}","[12686, 3384, 6034, 14374, 14516, 14680, 18580, 5912, 661, 4433, 14182, 14634, 14672, 13694, 17233, 12320, 12666, 7276, 14925, 15315, 1125, 14820, 3769, 14096, 12401, 14972, 14176, 4685, 4278, 5735, 7514, 16051]",1602,32,3,False,32
3789,calendar query,calendar query,7,True,True,True,"{21: 1, 33: 1, 2: 2, 29: 1, 25: 2, 43: 1, 57: 1, 49: 1, 61: 1, 67: 2, 65: 2, 50: 1, 15: 1, 6: 1, 46: 2, 27: 1, 7: 3, 48: 1, 19: 2, 31: 1, 63: 1, 22: 1, 9: 1, 26: 1}","[12686, 3384, 6034, 14374, 14516, 14680, 18580, 5912, 661, 4433, 14182, 14634, 14672, 13694, 17233, 12320, 12666, 7276, 14925, 15315, 1125, 14820, 3769, 14096, 12401, 14972, 14176, 4685, 4278, 5735, 7514, 16051]",3789,32,3,False,32
2924,general negate,general neg,25,True,True,False,"{21: 1, 33: 1, 2: 2, 29: 1, 25: 2, 43: 1, 57: 1, 49: 1, 61: 1, 67: 2, 65: 2, 50: 1, 15: 1, 6: 1, 46: 2, 27: 1, 7: 3, 48: 1, 19: 2, 31: 1, 63: 1, 22: 1, 9: 1, 26: 1}","[12686, 3384, 6034, 14374, 14516, 14680, 18580, 5912, 661, 4433, 14182, 14634, 14672, 13694, 17233, 12320, 12666, 7276, 14925, 15315, 1125, 14820, 3769, 14096, 12401, 14972, 14176, 4685, 4278, 5735, 7514, 16051]",2924,32,3,False,32
5465,music query,music li,42,False,False,True,"{21: 1, 33: 1, 2: 2, 29: 1, 25: 2, 43: 1, 57: 1, 49: 1, 61: 1, 67: 2, 65: 2, 50: 1, 15: 1, 6: 1, 46: 2, 27: 1, 7: 3, 48: 1, 19: 2, 31: 1, 63: 1, 22: 1, 9: 1, 26: 1}","[12686, 3384, 6034, 14374, 14516, 14680, 18580, 5912, 661, 4433, 14182, 14634, 14672, 13694, 17233, 12320, 12666, 7276, 14925, 15315, 1125, 14820, 3769, 14096, 12401, 14972, 14176, 4685, 4278, 5735, 7514, 16051]",5465,32,3,False,32
2269,social query,social query,60,False,True,False,"{21: 1, 33: 1, 2: 2, 29: 1, 25: 2, 43: 1, 57: 1, 49: 1, 61: 1, 67: 2, 65: 2, 50: 1, 15: 1, 6: 1, 46: 2, 27: 1, 7: 3, 48: 1, 19: 2, 31: 1, 63: 1, 22: 1, 9: 1, 26: 1}","[12686, 3384, 6034, 14374, 14516, 14680, 18580, 5912, 661, 4433, 14182, 14634, 14672, 13694, 17233, 12320, 12666, 7276, 14925, 15315, 1125, 14820, 3769, 14096, 12401, 14972, 14176, 4685, 4278, 5735, 7514, 16051]",2269,32,3,False,32
3965,general dont care,general dont,21,True,True,False,"{21: 1, 33: 1, 2: 2, 29: 1, 25: 2, 43: 1, 57: 1, 49: 1, 61: 1, 67: 2, 65: 2, 50: 1, 15: 1, 6: 1, 46: 2, 27: 1, 7: 3, 48: 1, 19: 2, 31: 1, 63: 1, 22: 1, 9: 1, 26: 1}","[12686, 3384, 6034, 14374, 14516, 14680, 18580, 5912, 661, 4433, 14182, 14634, 14672, 13694, 17233, 12320, 12666, 7276, 14925, 15315, 1125, 14820, 3769, 14096, 12401, 14972, 14176, 4685, 4278, 5735, 7514, 16051]",3965,32,3,False,32
431,iot hue light change,qa stock,55,False,False,True,"{21: 1, 33: 1, 2: 2, 29: 1, 25: 2, 43: 1, 57: 1, 49: 1, 61: 1, 67: 2, 65: 2, 50: 1, 15: 1, 6: 1, 46: 2, 27: 1, 7: 3, 48: 1, 19: 2, 31: 1, 63: 1, 22: 1, 9: 1, 26: 1}","[12686, 3384, 6034, 14374, 14516, 14680, 18580, 5912, 661, 4433, 14182, 14634, 14672, 13694, 17233, 12320, 12666, 7276, 14925, 15315, 1125, 14820, 3769, 14096, 12401, 14972, 14176, 4685, 4278, 5735, 7514, 16051]",431,32,3,False,32
2221,general negate,general neg,25,True,True,False,"{21: 1, 33: 1, 2: 2, 29: 1, 25: 2, 43: 1, 57: 1, 49: 1, 61: 1, 67: 2, 65: 2, 50: 1, 15: 1, 6: 1, 46: 2, 27: 1, 7: 3, 48: 1, 19: 2, 31: 1, 63: 1, 22: 1, 9: 1, 26: 1}","[12686, 3384, 6034, 14374, 14516, 14680, 18580, 5912, 661, 4433, 14182, 14634, 14672, 13694, 17233, 12320, 12666, 7276, 14925, 15315, 1125, 14820, 3769, 14096, 12401, 14972, 14176, 4685, 4278, 5735, 7514, 16051]",2221,32,3,False,32
