,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
905,supported cards and currencies,supported,54,False,True,False,"{34: 3, 26: 3, 30: 1, 64: 2, 0: 1, 12: 1, 63: 2, 18: 1, 32: 1, 37: 1, 48: 3, 19: 1, 28: 1, 16: 1, 5: 2, 74: 2, 46: 2, 14: 1, 53: 1, 33: 1, 75: 2, 69: 1, 62: 2, 2: 1, 22: 2, 35: 2, 3: 1, 73: 2, 52: 1, 45: 1, 61: 1, 47: 1, 20: 1, 11: 1}","[5162, 6758, 8595, 5116, 6082, 6242, 42, 6106, 8152, 8989, 2787, 1184, 654, 1912, 9122, 5370, 8758, 7364, 4601, 6754, 713, 9349, 5218, 5154, 889, 1900, 7081, 628, 3977, 8715, 9681, 4066, 7068, 5792, 5282, 5393, 1690, 6541, 3867, 2269, 1808, 7861, 4236, 1840, 433, 4001, 7964, 2228, 476, 8844]",905,50,0,False
1982,transaction charged twice,transaction,63,True,True,False,"{34: 3, 26: 3, 30: 1, 64: 2, 0: 1, 12: 1, 63: 2, 18: 1, 32: 1, 37: 1, 48: 3, 19: 1, 28: 1, 16: 1, 5: 2, 74: 2, 46: 2, 14: 1, 53: 1, 33: 1, 75: 2, 69: 1, 62: 2, 2: 1, 22: 2, 35: 2, 3: 1, 73: 2, 52: 1, 45: 1, 61: 1, 47: 1, 20: 1, 11: 1}","[5162, 6758, 8595, 5116, 6082, 6242, 42, 6106, 8152, 8989, 2787, 1184, 654, 1912, 9122, 5370, 8758, 7364, 4601, 6754, 713, 9349, 5218, 5154, 889, 1900, 7081, 628, 3977, 8715, 9681, 4066, 7068, 5792, 5282, 5393, 1690, 6541, 3867, 2269, 1808, 7861, 4236, 1840, 433, 4001, 7964, 2228, 476, 8844]",1982,50,0,False
2766,exchange charge,exchange charge,31,False,True,False,"{34: 3, 26: 3, 30: 1, 64: 2, 0: 1, 12: 1, 63: 2, 18: 1, 32: 1, 37: 1, 48: 3, 19: 1, 28: 1, 16: 1, 5: 2, 74: 2, 46: 2, 14: 1, 53: 1, 33: 1, 75: 2, 69: 1, 62: 2, 2: 1, 22: 2, 35: 2, 3: 1, 73: 2, 52: 1, 45: 1, 61: 1, 47: 1, 20: 1, 11: 1}","[5162, 6758, 8595, 5116, 6082, 6242, 42, 6106, 8152, 8989, 2787, 1184, 654, 1912, 9122, 5370, 8758, 7364, 4601, 6754, 713, 9349, 5218, 5154, 889, 1900, 7081, 628, 3977, 8715, 9681, 4066, 7068, 5792, 5282, 5393, 1690, 6541, 3867, 2269, 1808, 7861, 4236, 1840, 433, 4001, 7964, 2228, 476, 8844]",2766,50,0,False
2416,getting spare card,getting spare,39,False,True,False,"{34: 3, 26: 3, 30: 1, 64: 2, 0: 1, 12: 1, 63: 2, 18: 1, 32: 1, 37: 1, 48: 3, 19: 1, 28: 1, 16: 1, 5: 2, 74: 2, 46: 2, 14: 1, 53: 1, 33: 1, 75: 2, 69: 1, 62: 2, 2: 1, 22: 2, 35: 2, 3: 1, 73: 2, 52: 1, 45: 1, 61: 1, 47: 1, 20: 1, 11: 1}","[5162, 6758, 8595, 5116, 6082, 6242, 42, 6106, 8152, 8989, 2787, 1184, 654, 1912, 9122, 5370, 8758, 7364, 4601, 6754, 713, 9349, 5218, 5154, 889, 1900, 7081, 628, 3977, 8715, 9681, 4066, 7068, 5792, 5282, 5393, 1690, 6541, 3867, 2269, 1808, 7861, 4236, 1840, 433, 4001, 7964, 2228, 476, 8844]",2416,50,0,False
2895,cash withdrawal charge,cash withdrawal charge,19,True,True,True,"{34: 3, 26: 3, 30: 1, 64: 2, 0: 1, 12: 1, 63: 2, 18: 1, 32: 1, 37: 1, 48: 3, 19: 1, 28: 1, 16: 1, 5: 2, 74: 2, 46: 2, 14: 1, 53: 1, 33: 1, 75: 2, 69: 1, 62: 2, 2: 1, 22: 2, 35: 2, 3: 1, 73: 2, 52: 1, 45: 1, 61: 1, 47: 1, 20: 1, 11: 1}","[5162, 6758, 8595, 5116, 6082, 6242, 42, 6106, 8152, 8989, 2787, 1184, 654, 1912, 9122, 5370, 8758, 7364, 4601, 6754, 713, 9349, 5218, 5154, 889, 1900, 7081, 628, 3977, 8715, 9681, 4066, 7068, 5792, 5282, 5393, 1690, 6541, 3867, 2269, 1808, 7861, 4236, 1840, 433, 4001, 7964, 2228, 476, 8844]",2895,50,0,False
2137,change pin,change,21,False,True,False,"{34: 3, 26: 3, 30: 1, 64: 2, 0: 1, 12: 1, 63: 2, 18: 1, 32: 1, 37: 1, 48: 3, 19: 1, 28: 1, 16: 1, 5: 2, 74: 2, 46: 2, 14: 1, 53: 1, 33: 1, 75: 2, 69: 1, 62: 2, 2: 1, 22: 2, 35: 2, 3: 1, 73: 2, 52: 1, 45: 1, 61: 1, 47: 1, 20: 1, 11: 1}","[5162, 6758, 8595, 5116, 6082, 6242, 42, 6106, 8152, 8989, 2787, 1184, 654, 1912, 9122, 5370, 8758, 7364, 4601, 6754, 713, 9349, 5218, 5154, 889, 1900, 7081, 628, 3977, 8715, 9681, 4066, 7068, 5792, 5282, 5393, 1690, 6541, 3867, 2269, 1808, 7861, 4236, 1840, 433, 4001, 7964, 2228, 476, 8844]",2137,50,0,False
732,top up limits,top up limits,60,False,True,False,"{34: 3, 26: 3, 30: 1, 64: 2, 0: 1, 12: 1, 63: 2, 18: 1, 32: 1, 37: 1, 48: 3, 19: 1, 28: 1, 16: 1, 5: 2, 74: 2, 46: 2, 14: 1, 53: 1, 33: 1, 75: 2, 69: 1, 62: 2, 2: 1, 22: 2, 35: 2, 3: 1, 73: 2, 52: 1, 45: 1, 61: 1, 47: 1, 20: 1, 11: 1}","[5162, 6758, 8595, 5116, 6082, 6242, 42, 6106, 8152, 8989, 2787, 1184, 654, 1912, 9122, 5370, 8758, 7364, 4601, 6754, 713, 9349, 5218, 5154, 889, 1900, 7081, 628, 3977, 8715, 9681, 4066, 7068, 5792, 5282, 5393, 1690, 6541, 3867, 2269, 1808, 7861, 4236, 1840, 433, 4001, 7964, 2228, 476, 8844]",732,50,0,False
1927,card swallowed,card swallowed,18,True,True,True,"{34: 3, 26: 3, 30: 1, 64: 2, 0: 1, 12: 1, 63: 2, 18: 1, 32: 1, 37: 1, 48: 3, 19: 1, 28: 1, 16: 1, 5: 2, 74: 2, 46: 2, 14: 1, 53: 1, 33: 1, 75: 2, 69: 1, 62: 2, 2: 1, 22: 2, 35: 2, 3: 1, 73: 2, 52: 1, 45: 1, 61: 1, 47: 1, 20: 1, 11: 1}","[5162, 6758, 8595, 5116, 6082, 6242, 42, 6106, 8152, 8989, 2787, 1184, 654, 1912, 9122, 5370, 8758, 7364, 4601, 6754, 713, 9349, 5218, 5154, 889, 1900, 7081, 628, 3977, 8715, 9681, 4066, 7068, 5792, 5282, 5393, 1690, 6541, 3867, 2269, 1808, 7861, 4236, 1840, 433, 4001, 7964, 2228, 476, 8844]",1927,50,0,False
945,get physical card,getting virtual,40,False,False,False,"{34: 3, 26: 3, 30: 1, 64: 2, 0: 1, 12: 1, 63: 2, 18: 1, 32: 1, 37: 1, 48: 3, 19: 1, 28: 1, 16: 1, 5: 2, 74: 2, 46: 2, 14: 1, 53: 1, 33: 1, 75: 2, 69: 1, 62: 2, 2: 1, 22: 2, 35: 2, 3: 1, 73: 2, 52: 1, 45: 1, 61: 1, 47: 1, 20: 1, 11: 1}","[5162, 6758, 8595, 5116, 6082, 6242, 42, 6106, 8152, 8989, 2787, 1184, 654, 1912, 9122, 5370, 8758, 7364, 4601, 6754, 713, 9349, 5218, 5154, 889, 1900, 7081, 628, 3977, 8715, 9681, 4066, 7068, 5792, 5282, 5393, 1690, 6541, 3867, 2269, 1808, 7861, 4236, 1840, 433, 4001, 7964, 2228, 476, 8844]",945,50,0,False
1942,card swallowed,card swallowed,18,True,True,True,"{34: 3, 26: 3, 30: 1, 64: 2, 0: 1, 12: 1, 63: 2, 18: 1, 32: 1, 37: 1, 48: 3, 19: 1, 28: 1, 16: 1, 5: 2, 74: 2, 46: 2, 14: 1, 53: 1, 33: 1, 75: 2, 69: 1, 62: 2, 2: 1, 22: 2, 35: 2, 3: 1, 73: 2, 52: 1, 45: 1, 61: 1, 47: 1, 20: 1, 11: 1}","[5162, 6758, 8595, 5116, 6082, 6242, 42, 6106, 8152, 8989, 2787, 1184, 654, 1912, 9122, 5370, 8758, 7364, 4601, 6754, 713, 9349, 5218, 5154, 889, 1900, 7081, 628, 3977, 8715, 9681, 4066, 7068, 5792, 5282, 5393, 1690, 6541, 3867, 2269, 1808, 7861, 4236, 1840, 433, 4001, 7964, 2228, 476, 8844]",1942,50,0,False
