,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
360,description,description,2,False,True,False,{5: 1},[1693],360,1,0,False
17,human,human,3,False,True,False,{5: 1},[1693],17,1,0,False
361,description,description,2,False,True,False,{5: 1},[1693],361,1,0,False
411,description,entity,1,False,False,False,{5: 1},[1693],411,1,0,False
67,description,description,2,False,True,False,{5: 1},[1693],67,1,0,False
425,entity,entity,1,False,True,False,{5: 1},[1693],425,1,0,False
104,entity,location,4,False,False,False,{5: 1},[1693],104,1,0,False
394,description,description,2,False,True,False,{5: 1},[1693],394,1,0,False
450,description,entity,1,False,False,False,{5: 1},[1693],450,1,0,False
141,entity,entity,1,False,True,False,{5: 1},[1693],141,1,0,False
142,location,location,4,False,True,False,{5: 1},[1693],142,1,0,False
269,description,description,2,False,True,False,{5: 1},[1693],269,1,0,False
173,description,description,2,False,True,False,{5: 1},[1693],173,1,0,False
238,description,location,4,False,False,False,{5: 1},[1693],238,1,0,False
55,description,description,2,False,True,False,{5: 1},[1693],55,1,0,False
121,numeric,numeric,5,True,True,True,{5: 1},[1693],121,1,0,False
260,human,human,3,False,True,False,{5: 1},[1693],260,1,0,False
62,location,location,4,False,True,False,{5: 1},[1693],62,1,0,False
185,human,human,3,False,True,False,{5: 1},[1693],185,1,0,False
429,human,human,3,False,True,False,{5: 1},[1693],429,1,0,False
97,description,description,2,False,True,False,{5: 1},[1693],97,1,0,False
340,numeric,numeric,5,True,True,True,{5: 1},[1693],340,1,0,False
496,entity,entity,1,False,True,False,{5: 1},[1693],496,1,0,False
183,description,description,2,False,True,False,{5: 1},[1693],183,1,0,False
393,description,numeric,5,True,False,False,{5: 1},[1693],393,1,0,False
15,numeric,numeric,5,True,True,True,{5: 1},[1693],15,1,0,False
162,numeric,numeric,5,True,True,True,{5: 1},[1693],162,1,0,False
481,description,entity,1,False,False,False,{5: 1},[1693],481,1,0,False
332,entity,entity,1,False,True,False,{5: 1},[1693],332,1,0,False
251,description,location,4,False,False,False,{5: 1},[1693],251,1,0,False
305,location,location,4,False,True,False,{5: 1},[1693],305,1,0,False
169,entity,human,3,False,False,False,{5: 1},[1693],169,1,0,False
249,description,entity,1,False,False,False,{5: 1},[1693],249,1,0,False
143,human,entity,1,False,False,False,{5: 1},[1693],143,1,0,False
396,description,description,2,False,True,False,{5: 1},[1693],396,1,0,False
71,numeric,numeric,5,True,True,True,{5: 1},[1693],71,1,0,False
168,entity,location,4,False,False,False,{5: 1},[1693],168,1,0,False
199,description,entity,1,False,False,False,{5: 1},[1693],199,1,0,False
366,entity,entity,1,False,True,False,{5: 1},[1693],366,1,0,False
464,location,location,4,False,True,False,{5: 1},[1693],464,1,0,False
318,entity,entity,1,False,True,False,{5: 1},[1693],318,1,0,False
242,entity,description,2,False,False,False,{5: 1},[1693],242,1,0,False
69,location,location,4,False,True,False,{5: 1},[1693],69,1,0,False
271,human,description,2,False,False,False,{5: 1},[1693],271,1,0,False
145,entity,entity,1,False,True,False,{5: 1},[1693],145,1,0,False
379,description,description,2,False,True,False,{5: 1},[1693],379,1,0,False
398,description,numeric,5,True,False,False,{5: 1},[1693],398,1,0,False
38,description,numeric,5,True,False,False,{5: 1},[1693],38,1,0,False
20,human,human,3,False,True,False,{5: 1},[1693],20,1,0,False
160,description,description,2,False,True,False,{5: 1},[1693],160,1,0,False
194,description,description,2,False,True,False,{5: 1},[1693],194,1,0,False
