,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
4077,music query,music settings,44,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",4077,5,4,False,5
3189,news query,news,45,False,True,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",3189,5,4,False,5
1602,calendar set,general qu,27,False,False,True,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",1602,5,4,False,5
3789,calendar set,calendar query,7,False,False,True,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",3789,5,4,False,5
2924,iot hue light off,general neg,25,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",2924,5,4,False,5
5465,music query,music li,42,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",5465,5,4,False,5
2269,social post,social query,60,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",2269,5,4,False,5
3965,alarm set,general dont,21,False,False,True,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",3965,5,4,False,5
431,news query,qa stock,55,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",431,5,4,False,5
2221,iot hue light off,general neg,25,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",2221,5,4,False,5
6128,alarm set,alarm set,2,True,True,True,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",6128,5,4,False,5
530,calendar remove,calendar remove,8,True,True,True,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",530,5,4,False,5
1199,takeaway order,iot coffee,30,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",1199,5,4,False,5
3488,calendar set,calendar set,9,True,True,True,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",3488,5,4,False,5
4132,transport taxi,transport tax,64,False,True,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",4132,5,4,False,5
468,general explain,general qu,27,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",468,5,4,False,5
3065,calendar query,general qu,27,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",3065,5,4,False,5
3611,music query,play music,48,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",3611,5,4,False,5
5162,play audiobook,general repeat,28,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",5162,5,4,False,5
5190,iot hue light off,email query contact,16,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",5190,5,4,False,5
3205,music query,play music,48,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",3205,5,4,False,5
6166,music query,play music,48,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",6166,5,4,False,5
3191,news query,news,45,False,True,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",3191,5,4,False,5
3190,email query,general pra,26,False,False,True,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",3190,5,4,False,5
396,calendar query,calendar query,7,False,True,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",396,5,4,False,5
1421,news query,news,45,False,True,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",1421,5,4,False,5
4890,alarm set,general repeat,28,False,False,True,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",4890,5,4,False,5
6193,email query,email s,17,False,False,True,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",6193,5,4,False,5
132,calendar set,general confirm,20,False,False,True,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",132,5,4,False,5
1219,calendar query,calendar query,7,False,True,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",1219,5,4,False,5
817,general command stop,qa definition,52,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",817,5,4,False,5
3747,iot hue light off,general confirm,20,False,False,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",3747,5,4,False,5
4668,weather query,weather,67,False,True,False,"{15: 1, 66: 1, 8: 1, 9: 1, 2: 1}","[8287, 16390, 18079, 5949, 11992]",4668,5,4,False,5
