,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
360,human group,description definition,24,False,False,True,{28: 1},[4281],360,1,6,False
17,human group,human individual,29,False,False,True,{28: 1},[4281],17,1,6,False
361,human group,description definition,24,False,False,True,{28: 1},[4281],361,1,6,False
411,human group,entity subst,18,False,False,True,{28: 1},[4281],411,1,6,False
67,human group,description definition,24,False,False,True,{28: 1},[4281],67,1,6,False
425,location country,entity other,13,False,False,False,{28: 1},[4281],425,1,6,False
104,location country,location city,32,False,False,False,{28: 1},[4281],104,1,6,False
394,human group,description definition,24,False,False,True,{28: 1},[4281],394,1,6,False
450,human group,entity color,4,False,False,True,{28: 1},[4281],450,1,6,False
141,human group,entity animal,2,False,False,True,{28: 1},[4281],141,1,6,False
142,location country,location other,35,False,False,False,{28: 1},[4281],142,1,6,False
269,human group,description manner,26,False,False,True,{28: 1},[4281],269,1,6,False
173,human group,description definition,24,False,False,True,{28: 1},[4281],173,1,6,False
238,location country,location other,35,False,False,False,{28: 1},[4281],238,1,6,False
55,human group,description definition,24,False,False,True,{28: 1},[4281],55,1,6,False
121,numeric date,numeric distance,40,False,False,False,{28: 1},[4281],121,1,6,False
260,human group,human individual,29,False,False,True,{28: 1},[4281],260,1,6,False
62,location country,location other,35,False,False,False,{28: 1},[4281],62,1,6,False
185,human group,human individual,29,False,False,True,{28: 1},[4281],185,1,6,False
429,human group,human individual,29,False,False,True,{28: 1},[4281],429,1,6,False
97,human group,description definition,24,False,False,True,{28: 1},[4281],97,1,6,False
340,human group,numeric weight,49,False,False,True,{28: 1},[4281],340,1,6,False
496,human group,entity currency,6,False,False,True,{28: 1},[4281],496,1,6,False
183,human group,description definition,24,False,False,True,{28: 1},[4281],183,1,6,False
393,human group,numeric other,43,False,False,True,{28: 1},[4281],393,1,6,False
15,human group,numeric other,43,False,False,True,{28: 1},[4281],15,1,6,False
162,location country,numeric date,39,False,False,False,{28: 1},[4281],162,1,6,False
481,human group,entity subst,18,False,False,True,{28: 1},[4281],481,1,6,False
332,human group,entity animal,2,False,False,True,{28: 1},[4281],332,1,6,False
251,location city,location city,32,False,True,False,{28: 1},[4281],251,1,6,False
305,location country,location other,35,False,False,False,{28: 1},[4281],305,1,6,False
169,human group,human individual,29,False,False,True,{28: 1},[4281],169,1,6,False
249,human group,entity other,13,False,False,True,{28: 1},[4281],249,1,6,False
143,human group,entity animal,2,False,False,True,{28: 1},[4281],143,1,6,False
396,human group,description definition,24,False,False,True,{28: 1},[4281],396,1,6,False
71,numeric date,numeric money,41,False,False,False,{28: 1},[4281],71,1,6,False
168,location state,location state,36,False,True,False,{28: 1},[4281],168,1,6,False
199,human group,entity subst,18,False,False,True,{28: 1},[4281],199,1,6,False
366,human group,entity color,4,False,False,True,{28: 1},[4281],366,1,6,False
464,location country,location state,36,False,False,False,{28: 1},[4281],464,1,6,False
318,human group,entity other,13,False,False,True,{28: 1},[4281],318,1,6,False
242,human group,description reason,27,False,False,True,{28: 1},[4281],242,1,6,False
69,location country,location other,35,False,False,False,{28: 1},[4281],69,1,6,False
271,human group,description description,25,False,False,True,{28: 1},[4281],271,1,6,False
145,human group,entity body,3,False,False,True,{28: 1},[4281],145,1,6,False
379,human group,description definition,24,False,False,True,{28: 1},[4281],379,1,6,False
398,human group,numeric percent,45,False,False,True,{28: 1},[4281],398,1,6,False
38,human group,numeric count,38,False,False,True,{28: 1},[4281],38,1,6,False
20,human group,human individual,29,False,False,True,{28: 1},[4281],20,1,6,False
160,human group,description definition,24,False,False,True,{28: 1},[4281],160,1,6,False
194,human group,description definition,24,False,False,True,{28: 1},[4281],194,1,6,False
485,human group,description definition,24,False,False,True,{28: 1},[4281],485,1,6,False
293,human group,entity term,21,False,False,True,{28: 1},[4281],293,1,6,False
237,human group,description definition,24,False,False,True,{28: 1},[4281],237,1,6,False
60,human group,location city,32,False,False,True,{28: 1},[4281],60,1,6,False
27,location country,location other,35,False,False,False,{28: 1},[4281],27,1,6,False
319,human group,location other,35,False,False,True,{28: 1},[4281],319,1,6,False
343,human group,human individual,29,False,False,True,{28: 1},[4281],343,1,6,False
82,human group,human individual,29,False,False,True,{28: 1},[4281],82,1,6,False
395,human group,description definition,24,False,False,True,{28: 1},[4281],395,1,6,False
188,location country,location other,35,False,False,False,{28: 1},[4281],188,1,6,False
203,human group,entity animal,2,False,False,True,{28: 1},[4281],203,1,6,False
490,human group,description definition,24,False,False,True,{28: 1},[4281],490,1,6,False
375,human group,numeric date,39,False,False,True,{28: 1},[4281],375,1,6,False
128,location country,description definition,24,False,False,False,{28: 1},[4281],128,1,6,False
198,human group,entity product,15,False,False,True,{28: 1},[4281],198,1,6,False
149,human group,description definition,24,False,False,True,{28: 1},[4281],149,1,6,False
326,human group,description reason,27,False,False,True,{28: 1},[4281],326,1,6,False
239,human group,numeric speed,46,False,False,True,{28: 1},[4281],239,1,6,False
144,human group,description definition,24,False,False,True,{28: 1},[4281],144,1,6,False
362,human group,entity body,3,False,False,True,{28: 1},[4281],362,1,6,False
350,human group,numeric date,39,False,False,True,{28: 1},[4281],350,1,6,False
301,numeric date,numeric date,39,False,True,False,{28: 1},[4281],301,1,6,False
306,human group,human individual,29,False,False,True,{28: 1},[4281],306,1,6,False
433,human group,human individual,29,False,False,True,{28: 1},[4281],433,1,6,False
103,human group,human description,31,False,False,True,{28: 1},[4281],103,1,6,False
448,human group,numeric date,39,False,False,True,{28: 1},[4281],448,1,6,False
402,human group,numeric date,39,False,False,True,{28: 1},[4281],402,1,6,False
439,human group,entity animal,2,False,False,True,{28: 1},[4281],439,1,6,False
437,human group,numeric date,39,False,False,True,{28: 1},[4281],437,1,6,False
289,human group,description definition,24,False,False,True,{28: 1},[4281],289,1,6,False
132,human group,description definition,24,False,False,True,{28: 1},[4281],132,1,6,False
250,human group,human individual,29,False,False,True,{28: 1},[4281],250,1,6,False
405,location city,location city,32,False,True,False,{28: 1},[4281],405,1,6,False
443,human group,entity animal,2,False,False,True,{28: 1},[4281],443,1,6,False
35,human group,numeric period,44,False,False,True,{28: 1},[4281],35,1,6,False
113,human group,human individual,29,False,False,True,{28: 1},[4281],113,1,6,False
348,human group,numeric date,39,False,False,True,{28: 1},[4281],348,1,6,False
476,human group,description definition,24,False,False,True,{28: 1},[4281],476,1,6,False
64,location state,location state,36,False,True,False,{28: 1},[4281],64,1,6,False
381,human group,human individual,29,False,False,True,{28: 1},[4281],381,1,6,False
59,human group,numeric speed,46,False,False,True,{28: 1},[4281],59,1,6,False
491,human group,description definition,24,False,False,True,{28: 1},[4281],491,1,6,False
12,numeric date,numeric weight,49,False,False,False,{28: 1},[4281],12,1,6,False
400,human group,human individual,29,False,False,True,{28: 1},[4281],400,1,6,False
469,human group,description definition,24,False,False,True,{28: 1},[4281],469,1,6,False
235,human group,description definition,24,False,False,True,{28: 1},[4281],235,1,6,False
288,human group,description definition,24,False,False,True,{28: 1},[4281],288,1,6,False
126,human group,numeric distance,40,False,False,True,{28: 1},[4281],126,1,6,False
230,human group,numeric date,39,False,False,True,{28: 1},[4281],230,1,6,False
243,human group,description definition,24,False,False,True,{28: 1},[4281],243,1,6,False
181,human group,description definition,24,False,False,True,{28: 1},[4281],181,1,6,False
182,location country,location other,35,False,False,False,{28: 1},[4281],182,1,6,False
18,human group,description definition,24,False,False,True,{28: 1},[4281],18,1,6,False
354,human group,description definition,24,False,False,True,{28: 1},[4281],354,1,6,False
466,human group,description definition,24,False,False,True,{28: 1},[4281],466,1,6,False
446,location country,location other,35,False,False,False,{28: 1},[4281],446,1,6,False
338,location country,description definition,24,False,False,False,{28: 1},[4281],338,1,6,False
118,human group,numeric date,39,False,False,True,{28: 1},[4281],118,1,6,False
223,location city,entity other,13,False,False,False,{28: 1},[4281],223,1,6,False
152,human group,description definition,24,False,False,True,{28: 1},[4281],152,1,6,False
399,location country,location mountain,34,False,False,False,{28: 1},[4281],399,1,6,False
215,human group,entity language,11,False,False,True,{28: 1},[4281],215,1,6,False
207,human group,numeric temperature,47,False,False,True,{28: 1},[4281],207,1,6,False
336,human group,description definition,24,False,False,True,{28: 1},[4281],336,1,6,False
211,human group,numeric speed,46,False,False,True,{28: 1},[4281],211,1,6,False
44,human group,entity animal,2,False,False,True,{28: 1},[4281],44,1,6,False
29,location country,location other,35,False,False,False,{28: 1},[4281],29,1,6,False
99,human group,entity other,13,False,False,True,{28: 1},[4281],99,1,6,False
122,human group,description definition,24,False,False,True,{28: 1},[4281],122,1,6,False
