,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
13005,na,na,na,True,True,True,{'na': 1},[8212],13005,1,4,False
13881,na,organization top,organization top members or employees,False,False,True,{'na': 1},[8212],13881,1,4,False
8000,na,na,na,True,True,True,{'na': 1},[8212],8000,1,4,False
15210,person siblings,person sib,person siblings,False,True,False,{'na': 1},[8212],15210,1,4,False
7432,na,na,na,True,True,True,{'na': 1},[8212],7432,1,4,False
2785,person other family,na,na,True,False,False,{'na': 1},[8212],2785,1,4,False
11677,na,na,na,True,True,True,{'na': 1},[8212],11677,1,4,False
6929,na,na,na,True,True,True,{'na': 1},[8212],6929,1,4,False
7143,na,na,na,True,True,True,{'na': 1},[8212],7143,1,4,False
12405,na,na,na,True,True,True,{'na': 1},[8212],12405,1,4,False
1677,na,na,na,True,True,True,{'na': 1},[8212],1677,1,4,False
2872,na,na,na,True,True,True,{'na': 1},[8212],2872,1,4,False
13474,na,organization parents,organization parents,False,False,True,{'na': 1},[8212],13474,1,4,False
5391,na,na,na,True,True,True,{'na': 1},[8212],5391,1,4,False
14781,person title,person title,person title,False,True,False,{'na': 1},[8212],14781,1,4,False
13767,na,organization top,organization top members or employees,False,False,True,{'na': 1},[8212],13767,1,4,False
4670,na,na,na,True,True,True,{'na': 1},[8212],4670,1,4,False
343,person date of birth,person age,person age,False,False,False,{'na': 1},[8212],343,1,4,False
6853,na,na,na,True,True,True,{'na': 1},[8212],6853,1,4,False
7373,na,na,na,True,True,True,{'na': 1},[8212],7373,1,4,False
6965,na,na,na,True,True,True,{'na': 1},[8212],6965,1,4,False
8391,na,na,na,True,True,True,{'na': 1},[8212],8391,1,4,False
2539,na,na,na,True,True,True,{'na': 1},[8212],2539,1,4,False
14078,na,organization alternate,organization alternate names,False,False,True,{'na': 1},[8212],14078,1,4,False
14670,person title,person title,person title,False,True,False,{'na': 1},[8212],14670,1,4,False
3983,na,na,na,True,True,True,{'na': 1},[8212],3983,1,4,False
9758,person other family,na,na,True,False,False,{'na': 1},[8212],9758,1,4,False
2760,person date of birth,na,na,True,False,False,{'na': 1},[8212],2760,1,4,False
2670,person other family,na,na,True,False,False,{'na': 1},[8212],2670,1,4,False
3175,person other family,na,na,True,False,False,{'na': 1},[8212],3175,1,4,False
14456,na,person origin,person origin,False,False,True,{'na': 1},[8212],14456,1,4,False
858,na,person cities,person cities of residence,False,False,True,{'na': 1},[8212],858,1,4,False
6211,person date of birth,na,na,True,False,False,{'na': 1},[8212],6211,1,4,False
15099,na,organization country,organization country of headquarters,False,False,True,{'na': 1},[8212],15099,1,4,False
2891,na,na,na,True,True,True,{'na': 1},[8212],2891,1,4,False
1785,na,na,na,True,True,True,{'na': 1},[8212],1785,1,4,False
14958,na,person title,person title,False,False,True,{'na': 1},[8212],14958,1,4,False
12198,na,na,na,True,True,True,{'na': 1},[8212],12198,1,4,False
15254,na,organization state,organization state or province of headquarters,False,False,True,{'na': 1},[8212],15254,1,4,False
3319,na,na,na,True,True,True,{'na': 1},[8212],3319,1,4,False
2900,person other family,na,na,True,False,False,{'na': 1},[8212],2900,1,4,False
9109,na,na,na,True,True,True,{'na': 1},[8212],9109,1,4,False
10607,person siblings,na,na,True,False,False,{'na': 1},[8212],10607,1,4,False
9328,person other family,na,na,True,False,False,{'na': 1},[8212],9328,1,4,False
14837,person country of birth,person title,person title,False,False,False,{'na': 1},[8212],14837,1,4,False
