,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
13005,person countries of residence,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",13005,10,8,False,10
13881,person countries of residence,organization top,organization top members or employees,False,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",13881,10,8,False,10
8000,person countries of residence,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",8000,10,8,False,10
15210,person siblings,person sib,person siblings,False,True,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",15210,10,8,False,10
7432,person countries of residence,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",7432,10,8,False,10
2785,person countries of residence,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",2785,10,8,False,10
11677,person countries of residence,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",11677,10,8,False,10
6929,organization member of,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",6929,10,8,False,10
7143,person countries of residence,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",7143,10,8,False,10
12405,person children,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",12405,10,8,False,10
1677,person countries of residence,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",1677,10,8,False,10
2872,person employee of,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",2872,10,8,False,10
13474,na,organization parents,organization parents,False,False,True,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",13474,10,8,False,10
5391,person children,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",5391,10,8,False,10
14781,person countries of residence,person title,person title,False,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",14781,10,8,False,10
13767,na,organization top,organization top members or employees,False,False,True,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",13767,10,8,False,10
4670,person countries of residence,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",4670,10,8,False,10
343,person children,person age,person age,False,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",343,10,8,False,10
6853,person employee of,na,na,True,False,False,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",6853,10,8,False,10
7373,na,na,na,True,True,True,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",7373,10,8,False,10
6965,na,na,na,True,True,True,"{'person employee of': 1, 'na': 8, 'person countries of residence': 1}","[36793, 47275, 44300, 13313, 51669, 1978, 60966, 25995, 49231, 65843]",6965,10,8,False,10
