,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
1472,general confirm,general confirm,20,True,True,True,{20: 1},[1472],1472,1,1,False
18918,general confirm,iot hue light dim,32,False,False,True,{20: 1},[1472],18918,1,1,False
18621,general confirm,qa fact,53,False,False,True,{20: 1},[1472],18621,1,1,False
5748,general confirm,lists query,39,False,False,True,{20: 1},[1472],5748,1,1,False
8714,general confirm,email query contact,16,False,False,True,{20: 1},[1472],8714,1,1,False
11281,general confirm,general neg,25,False,False,True,{20: 1},[1472],11281,1,1,False
7898,general confirm,qa currency,51,False,False,True,{20: 1},[1472],7898,1,1,False
16184,general confirm,takeaway order,61,False,False,True,{20: 1},[1472],16184,1,1,False
15194,general confirm,general neg,25,False,False,True,{20: 1},[1472],15194,1,1,False
13977,general confirm,general pra,26,False,False,True,{20: 1},[1472],13977,1,1,False
18610,general confirm,datetime query,13,False,False,True,{20: 1},[1472],18610,1,1,False
12159,general confirm,general neg,25,False,False,True,{20: 1},[1472],12159,1,1,False
6336,general confirm,qa fact,53,False,False,True,{20: 1},[1472],6336,1,1,False
4194,play music,play music,48,False,True,False,{20: 1},[1472],4194,1,1,False
8609,general confirm,calendar query,7,False,False,True,{20: 1},[1472],8609,1,1,False
14559,general confirm,recommendation locations,57,False,False,True,{20: 1},[1472],14559,1,1,False
13661,weather query,weather,67,False,True,False,{20: 1},[1472],13661,1,1,False
1152,general confirm,news,45,False,False,True,{20: 1},[1472],1152,1,1,False
18373,general confirm,iot wemo off,36,False,False,True,{20: 1},[1472],18373,1,1,False
323,general confirm,general confirm,20,True,True,True,{20: 1},[1472],323,1,1,False
16700,play music,play music,48,False,True,False,{20: 1},[1472],16700,1,1,False
3874,general confirm,lists create,38,False,False,True,{20: 1},[1472],3874,1,1,False
16988,general confirm,iot wemo on,37,False,False,True,{20: 1},[1472],16988,1,1,False
10333,general confirm,general pra,26,False,False,True,{20: 1},[1472],10333,1,1,False
3283,general confirm,iot hue light off,33,False,False,True,{20: 1},[1472],3283,1,1,False
11843,general confirm,email query,15,False,False,True,{20: 1},[1472],11843,1,1,False
10930,general confirm,general neg,25,False,False,True,{20: 1},[1472],10930,1,1,False
17880,general confirm,news,45,False,False,True,{20: 1},[1472],17880,1,1,False
10379,play music,play music,48,False,True,False,{20: 1},[1472],10379,1,1,False
10361,general confirm,iot coffee,30,False,False,True,{20: 1},[1472],10361,1,1,False
3318,general confirm,social post,59,False,False,True,{20: 1},[1472],3318,1,1,False
8081,general confirm,social query,60,False,False,True,{20: 1},[1472],8081,1,1,False
17999,general confirm,play game,47,False,False,True,{20: 1},[1472],17999,1,1,False
13905,general confirm,general qu,27,False,False,True,{20: 1},[1472],13905,1,1,False
16381,general confirm,transport query,63,False,False,True,{20: 1},[1472],16381,1,1,False
4750,general confirm,general explain,22,False,False,True,{20: 1},[1472],4750,1,1,False
2558,email query,email query,15,False,True,False,{20: 1},[1472],2558,1,1,False
17091,general confirm,general confirm,20,True,True,True,{20: 1},[1472],17091,1,1,False
6324,general confirm,calendar query,7,False,False,True,{20: 1},[1472],6324,1,1,False
9734,general confirm,general dont,21,False,False,True,{20: 1},[1472],9734,1,1,False
5566,music query,calendar set,9,False,False,False,{20: 1},[1472],5566,1,1,False
6279,general confirm,iot hue light up,35,False,False,True,{20: 1},[1472],6279,1,1,False
2056,general confirm,general jo,24,False,False,True,{20: 1},[1472],2056,1,1,False
5634,general confirm,calendar set,9,False,False,True,{20: 1},[1472],5634,1,1,False
11773,general confirm,iot hue lighton,34,False,False,True,{20: 1},[1472],11773,1,1,False
9179,weather query,weather,67,False,True,False,{20: 1},[1472],9179,1,1,False
12644,general confirm,qa definition,52,False,False,True,{20: 1},[1472],12644,1,1,False
173,general confirm,email s,17,False,False,True,{20: 1},[1472],173,1,1,False
8232,general confirm,iot hue light dim,32,False,False,True,{20: 1},[1472],8232,1,1,False
2070,general confirm,email query,15,False,False,True,{20: 1},[1472],2070,1,1,False
10316,general confirm,iot hue light change,31,False,False,True,{20: 1},[1472],10316,1,1,False
9193,general confirm,general repeat,28,False,False,True,{20: 1},[1472],9193,1,1,False
201,general confirm,lists query,39,False,False,True,{20: 1},[1472],201,1,1,False
4910,general confirm,news,45,False,False,True,{20: 1},[1472],4910,1,1,False
13729,general confirm,play music,48,False,False,True,{20: 1},[1472],13729,1,1,False
10906,general confirm,news,45,False,False,True,{20: 1},[1472],10906,1,1,False
2734,general confirm,qa stock,55,False,False,True,{20: 1},[1472],2734,1,1,False
18592,weather query,weather,67,False,True,False,{20: 1},[1472],18592,1,1,False
17247,calendar set,calendar set,9,False,True,False,{20: 1},[1472],17247,1,1,False
4054,general confirm,recommendation events,56,False,False,True,{20: 1},[1472],4054,1,1,False
12346,alarm set,alarm set,2,False,True,False,{20: 1},[1472],12346,1,1,False
17471,general confirm,iot hue light change,31,False,False,True,{20: 1},[1472],17471,1,1,False
1137,play music,play music,48,False,True,False,{20: 1},[1472],1137,1,1,False
5840,general confirm,email s,17,False,False,True,{20: 1},[1472],5840,1,1,False
2059,general confirm,general aff,18,False,False,True,{20: 1},[1472],2059,1,1,False
7856,general confirm,weather,67,False,False,True,{20: 1},[1472],7856,1,1,False
19237,general confirm,qa fact,53,False,False,True,{20: 1},[1472],19237,1,1,False
6779,general confirm,lists query,39,False,False,True,{20: 1},[1472],6779,1,1,False
14355,general confirm,general pra,26,False,False,True,{20: 1},[1472],14355,1,1,False
15879,general confirm,general qu,27,False,False,True,{20: 1},[1472],15879,1,1,False
12245,general confirm,email query contact,16,False,False,True,{20: 1},[1472],12245,1,1,False
4125,general confirm,qa fact,53,False,False,True,{20: 1},[1472],4125,1,1,False
4861,general confirm,datetime query,13,False,False,True,{20: 1},[1472],4861,1,1,False
17646,general confirm,music li,42,False,False,True,{20: 1},[1472],17646,1,1,False
17807,general confirm,iot hue light change,31,False,False,True,{20: 1},[1472],17807,1,1,False
6048,general confirm,lists remove,40,False,False,True,{20: 1},[1472],6048,1,1,False
2196,general confirm,general aff,18,False,False,True,{20: 1},[1472],2196,1,1,False
18982,general confirm,calendar query,7,False,False,True,{20: 1},[1472],18982,1,1,False
17266,general confirm,music li,42,False,False,True,{20: 1},[1472],17266,1,1,False
13986,general confirm,recommendation events,56,False,False,True,{20: 1},[1472],13986,1,1,False
15179,general confirm,recommendation locations,57,False,False,True,{20: 1},[1472],15179,1,1,False
858,general confirm,recommendation events,56,False,False,True,{20: 1},[1472],858,1,1,False
3730,general confirm,general pra,26,False,False,True,{20: 1},[1472],3730,1,1,False
11474,general confirm,general pra,26,False,False,True,{20: 1},[1472],11474,1,1,False
9047,general confirm,social query,60,False,False,True,{20: 1},[1472],9047,1,1,False
4334,general confirm,calendar set,9,False,False,True,{20: 1},[1472],4334,1,1,False
10194,general confirm,email query,15,False,False,True,{20: 1},[1472],10194,1,1,False
11323,general confirm,general qu,27,False,False,True,{20: 1},[1472],11323,1,1,False
4097,general confirm,general qu,27,False,False,True,{20: 1},[1472],4097,1,1,False
16438,general confirm,calendar set,9,False,False,True,{20: 1},[1472],16438,1,1,False
8262,general confirm,iot clean,29,False,False,True,{20: 1},[1472],8262,1,1,False
1567,general confirm,recommendation events,56,False,False,True,{20: 1},[1472],1567,1,1,False
1894,general confirm,email s,17,False,False,True,{20: 1},[1472],1894,1,1,False
17631,weather query,weather,67,False,True,False,{20: 1},[1472],17631,1,1,False
18974,general confirm,general repeat,28,False,False,True,{20: 1},[1472],18974,1,1,False
14113,alarm set,alarm set,2,False,True,False,{20: 1},[1472],14113,1,1,False
369,general confirm,general pra,26,False,False,True,{20: 1},[1472],369,1,1,False
14137,general confirm,email query contact,16,False,False,True,{20: 1},[1472],14137,1,1,False
6657,general confirm,general pra,26,False,False,True,{20: 1},[1472],6657,1,1,False
12469,play radio,play radio,50,False,True,False,{20: 1},[1472],12469,1,1,False
3211,general confirm,music query,43,False,False,True,{20: 1},[1472],3211,1,1,False
1180,general confirm,cooking reci,11,False,False,True,{20: 1},[1472],1180,1,1,False
11683,weather query,weather,67,False,True,False,{20: 1},[1472],11683,1,1,False
13642,play podcasts,play pod,49,False,True,False,{20: 1},[1472],13642,1,1,False
4977,general confirm,datetime query,13,False,False,True,{20: 1},[1472],4977,1,1,False
403,general confirm,music li,42,False,False,True,{20: 1},[1472],403,1,1,False
18461,general confirm,qa currency,51,False,False,True,{20: 1},[1472],18461,1,1,False
7670,general confirm,transport query,63,False,False,True,{20: 1},[1472],7670,1,1,False
8099,general confirm,takeaway order,61,False,False,True,{20: 1},[1472],8099,1,1,False
18488,general confirm,general dont,21,False,False,True,{20: 1},[1472],18488,1,1,False
11118,general confirm,general aff,18,False,False,True,{20: 1},[1472],11118,1,1,False
328,general confirm,general pra,26,False,False,True,{20: 1},[1472],328,1,1,False
9357,general confirm,audio volume m,4,False,False,True,{20: 1},[1472],9357,1,1,False
15484,general confirm,calendar set,9,False,False,True,{20: 1},[1472],15484,1,1,False
2682,general confirm,lists query,39,False,False,True,{20: 1},[1472],2682,1,1,False
7790,general confirm,iot hue light change,31,False,False,True,{20: 1},[1472],7790,1,1,False
13373,general confirm,calendar set,9,False,False,True,{20: 1},[1472],13373,1,1,False
488,general confirm,general explain,22,False,False,True,{20: 1},[1472],488,1,1,False
6166,general confirm,takeaway order,61,False,False,True,{20: 1},[1472],6166,1,1,False
5233,general confirm,general explain,22,False,False,True,{20: 1},[1472],5233,1,1,False
7512,general confirm,iot hue light up,35,False,False,True,{20: 1},[1472],7512,1,1,False
15888,general confirm,general pra,26,False,False,True,{20: 1},[1472],15888,1,1,False
10,general confirm,cooking reci,11,False,False,True,{20: 1},[1472],10,1,1,False
8255,email add contact,email s,17,False,False,False,{20: 1},[1472],8255,1,1,False
16877,general confirm,qa fact,53,False,False,True,{20: 1},[1472],16877,1,1,False
3558,general confirm,play music,48,False,False,True,{20: 1},[1472],3558,1,1,False
18931,general confirm,general qu,27,False,False,True,{20: 1},[1472],18931,1,1,False
1742,general confirm,lists create,38,False,False,True,{20: 1},[1472],1742,1,1,False
14509,general confirm,qa math,54,False,False,True,{20: 1},[1472],14509,1,1,False
3457,general confirm,calendar set,9,False,False,True,{20: 1},[1472],3457,1,1,False
12430,general confirm,qa definition,52,False,False,True,{20: 1},[1472],12430,1,1,False
11087,general confirm,qa currency,51,False,False,True,{20: 1},[1472],11087,1,1,False
6360,general confirm,cooking reci,11,False,False,True,{20: 1},[1472],6360,1,1,False
7732,general confirm,general repeat,28,False,False,True,{20: 1},[1472],7732,1,1,False
17933,general confirm,email query contact,16,False,False,True,{20: 1},[1472],17933,1,1,False
16682,general confirm,general aff,18,False,False,True,{20: 1},[1472],16682,1,1,False
305,play music,play music,48,False,True,False,{20: 1},[1472],305,1,1,False
18932,general confirm,recommendation locations,57,False,False,True,{20: 1},[1472],18932,1,1,False
14197,general confirm,cooking reci,11,False,False,True,{20: 1},[1472],14197,1,1,False
15014,general confirm,datetime query,13,False,False,True,{20: 1},[1472],15014,1,1,False
17095,weather query,weather,67,False,True,False,{20: 1},[1472],17095,1,1,False
6767,general confirm,calendar set,9,False,False,True,{20: 1},[1472],6767,1,1,False
7467,general confirm,transport traffic,66,False,False,True,{20: 1},[1472],7467,1,1,False
9823,general confirm,general dont,21,False,False,True,{20: 1},[1472],9823,1,1,False
841,general confirm,social post,59,False,False,True,{20: 1},[1472],841,1,1,False
7206,general confirm,qa currency,51,False,False,True,{20: 1},[1472],7206,1,1,False
6470,weather query,news,45,False,False,False,{20: 1},[1472],6470,1,1,False
2359,general confirm,general pra,26,False,False,True,{20: 1},[1472],2359,1,1,False
17238,calendar set,calendar set,9,False,True,False,{20: 1},[1472],17238,1,1,False
14330,play podcasts,play pod,49,False,True,False,{20: 1},[1472],14330,1,1,False
8742,play music,play music,48,False,True,False,{20: 1},[1472],8742,1,1,False
13639,general confirm,lists query,39,False,False,True,{20: 1},[1472],13639,1,1,False
7711,general confirm,qa fact,53,False,False,True,{20: 1},[1472],7711,1,1,False
854,general confirm,lists query,39,False,False,True,{20: 1},[1472],854,1,1,False
10968,general confirm,audio volume m,4,False,False,True,{20: 1},[1472],10968,1,1,False
18643,general confirm,calendar set,9,False,False,True,{20: 1},[1472],18643,1,1,False
4592,general confirm,general dont,21,False,False,True,{20: 1},[1472],4592,1,1,False
14992,general confirm,lists create,38,False,False,True,{20: 1},[1472],14992,1,1,False
9937,general confirm,social query,60,False,False,True,{20: 1},[1472],9937,1,1,False
2515,alarm set,alarm query,0,False,False,False,{20: 1},[1472],2515,1,1,False
12120,general confirm,recommendation events,56,False,False,True,{20: 1},[1472],12120,1,1,False
5865,general confirm,general gre,23,False,False,True,{20: 1},[1472],5865,1,1,False
13370,general confirm,news,45,False,False,True,{20: 1},[1472],13370,1,1,False
17672,general confirm,email query contact,16,False,False,True,{20: 1},[1472],17672,1,1,False
13869,general confirm,datetime query,13,False,False,True,{20: 1},[1472],13869,1,1,False
18401,general confirm,recommendation locations,57,False,False,True,{20: 1},[1472],18401,1,1,False
7029,general confirm,iot hue light dim,32,False,False,True,{20: 1},[1472],7029,1,1,False
18442,play music,play music,48,False,True,False,{20: 1},[1472],18442,1,1,False
581,general confirm,transport traffic,66,False,False,True,{20: 1},[1472],581,1,1,False
9020,general confirm,general explain,22,False,False,True,{20: 1},[1472],9020,1,1,False
2542,general confirm,calendar set,9,False,False,True,{20: 1},[1472],2542,1,1,False
12201,general confirm,calendar set,9,False,False,True,{20: 1},[1472],12201,1,1,False
5307,general confirm,general confirm,20,True,True,True,{20: 1},[1472],5307,1,1,False
16527,play radio,play radio,50,False,True,False,{20: 1},[1472],16527,1,1,False
16706,general confirm,datetime query,13,False,False,True,{20: 1},[1472],16706,1,1,False
10411,general confirm,general command,19,False,False,True,{20: 1},[1472],10411,1,1,False
13159,general confirm,general dont,21,False,False,True,{20: 1},[1472],13159,1,1,False
15852,general confirm,datetime convert,12,False,False,True,{20: 1},[1472],15852,1,1,False
11092,general confirm,general confirm,20,True,True,True,{20: 1},[1472],11092,1,1,False
