,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
4077,play music,music settings,44,False,False,True,"{25: 1, 33: 1, 30: 1, 48: 2, 40: 1, 45: 2, 49: 2, 13: 1, 20: 1, 7: 1, 64: 1, 35: 1, 21: 1, 67: 1, 59: 1, 56: 1, 57: 1}","[13329, 8505, 9187, 6898, 3691, 2847, 2761, 10351, 3629, 15200, 7546, 6468, 17739, 14231, 16518, 2102, 2688, 3647, 11222, 12040]",4077,20,7,False,20
3189,news query,news,45,True,True,False,"{25: 1, 33: 1, 30: 1, 48: 2, 40: 1, 45: 2, 49: 2, 13: 1, 20: 1, 7: 1, 64: 1, 35: 1, 21: 1, 67: 1, 59: 1, 56: 1, 57: 1}","[13329, 8505, 9187, 6898, 3691, 2847, 2761, 10351, 3629, 15200, 7546, 6468, 17739, 14231, 16518, 2102, 2688, 3647, 11222, 12040]",3189,20,7,False,20
1602,general repeat,general qu,27,False,False,False,"{25: 1, 33: 1, 30: 1, 48: 2, 40: 1, 45: 2, 49: 2, 13: 1, 20: 1, 7: 1, 64: 1, 35: 1, 21: 1, 67: 1, 59: 1, 56: 1, 57: 1}","[13329, 8505, 9187, 6898, 3691, 2847, 2761, 10351, 3629, 15200, 7546, 6468, 17739, 14231, 16518, 2102, 2688, 3647, 11222, 12040]",1602,20,7,False,20
3789,calendar query,calendar query,7,True,True,True,"{25: 1, 33: 1, 30: 1, 48: 2, 40: 1, 45: 2, 49: 2, 13: 1, 20: 1, 7: 1, 64: 1, 35: 1, 21: 1, 67: 1, 59: 1, 56: 1, 57: 1}","[13329, 8505, 9187, 6898, 3691, 2847, 2761, 10351, 3629, 15200, 7546, 6468, 17739, 14231, 16518, 2102, 2688, 3647, 11222, 12040]",3789,20,7,False,20
2924,general negate,general neg,25,True,True,False,"{25: 1, 33: 1, 30: 1, 48: 2, 40: 1, 45: 2, 49: 2, 13: 1, 20: 1, 7: 1, 64: 1, 35: 1, 21: 1, 67: 1, 59: 1, 56: 1, 57: 1}","[13329, 8505, 9187, 6898, 3691, 2847, 2761, 10351, 3629, 15200, 7546, 6468, 17739, 14231, 16518, 2102, 2688, 3647, 11222, 12040]",2924,20,7,False,20
5465,music likeness,music li,42,False,True,False,"{25: 1, 33: 1, 30: 1, 48: 2, 40: 1, 45: 2, 49: 2, 13: 1, 20: 1, 7: 1, 64: 1, 35: 1, 21: 1, 67: 1, 59: 1, 56: 1, 57: 1}","[13329, 8505, 9187, 6898, 3691, 2847, 2761, 10351, 3629, 15200, 7546, 6468, 17739, 14231, 16518, 2102, 2688, 3647, 11222, 12040]",5465,20,7,False,20
2269,social post,social query,60,False,False,True,"{25: 1, 33: 1, 30: 1, 48: 2, 40: 1, 45: 2, 49: 2, 13: 1, 20: 1, 7: 1, 64: 1, 35: 1, 21: 1, 67: 1, 59: 1, 56: 1, 57: 1}","[13329, 8505, 9187, 6898, 3691, 2847, 2761, 10351, 3629, 15200, 7546, 6468, 17739, 14231, 16518, 2102, 2688, 3647, 11222, 12040]",2269,20,7,False,20
3965,general dont care,general dont,21,True,True,False,"{25: 1, 33: 1, 30: 1, 48: 2, 40: 1, 45: 2, 49: 2, 13: 1, 20: 1, 7: 1, 64: 1, 35: 1, 21: 1, 67: 1, 59: 1, 56: 1, 57: 1}","[13329, 8505, 9187, 6898, 3691, 2847, 2761, 10351, 3629, 15200, 7546, 6468, 17739, 14231, 16518, 2102, 2688, 3647, 11222, 12040]",3965,20,7,False,20
431,qa stock,qa stock,55,False,True,False,"{25: 1, 33: 1, 30: 1, 48: 2, 40: 1, 45: 2, 49: 2, 13: 1, 20: 1, 7: 1, 64: 1, 35: 1, 21: 1, 67: 1, 59: 1, 56: 1, 57: 1}","[13329, 8505, 9187, 6898, 3691, 2847, 2761, 10351, 3629, 15200, 7546, 6468, 17739, 14231, 16518, 2102, 2688, 3647, 11222, 12040]",431,20,7,False,20
2221,general negate,general neg,25,True,True,False,"{25: 1, 33: 1, 30: 1, 48: 2, 40: 1, 45: 2, 49: 2, 13: 1, 20: 1, 7: 1, 64: 1, 35: 1, 21: 1, 67: 1, 59: 1, 56: 1, 57: 1}","[13329, 8505, 9187, 6898, 3691, 2847, 2761, 10351, 3629, 15200, 7546, 6468, 17739, 14231, 16518, 2102, 2688, 3647, 11222, 12040]",2221,20,7,False,20
