,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
4077,general repeat,music settings,44,False,False,False,{8: 1},[8286],4077,1,4,False
3189,news query,news,45,False,True,False,{8: 1},[8286],3189,1,4,False
1602,transport traffic,general qu,27,False,False,False,{8: 1},[8286],1602,1,4,False
3789,email sendemail,calendar query,7,False,False,False,{8: 1},[8286],3789,1,4,False
2924,general negate,general neg,25,False,True,False,{8: 1},[8286],2924,1,4,False
5465,music likeness,music li,42,False,True,False,{8: 1},[8286],5465,1,4,False
2269,social post,social query,60,False,False,False,{8: 1},[8286],2269,1,4,False
3965,general dont care,general dont,21,False,True,False,{8: 1},[8286],3965,1,4,False
431,qa stock,qa stock,55,False,True,False,{8: 1},[8286],431,1,4,False
2221,general negate,general neg,25,False,True,False,{8: 1},[8286],2221,1,4,False
6128,alarm set,alarm set,2,False,True,False,{8: 1},[8286],6128,1,4,False
530,calendar set,calendar remove,8,True,False,False,{8: 1},[8286],530,1,4,False
1199,general repeat,iot coffee,30,False,False,False,{8: 1},[8286],1199,1,4,False
3488,calendar set,calendar set,9,False,True,False,{8: 1},[8286],3488,1,4,False
4132,transport taxi,transport tax,64,False,True,False,{8: 1},[8286],4132,1,4,False
468,general repeat,general qu,27,False,False,False,{8: 1},[8286],468,1,4,False
3065,general quirky,general qu,27,False,True,False,{8: 1},[8286],3065,1,4,False
3611,music query,play music,48,False,False,False,{8: 1},[8286],3611,1,4,False
5162,general repeat,general repeat,28,False,True,False,{8: 1},[8286],5162,1,4,False
5190,email query contact,email query contact,16,False,True,False,{8: 1},[8286],5190,1,4,False
3205,play podcasts,play music,48,False,False,False,{8: 1},[8286],3205,1,4,False
6166,play music,play music,48,False,True,False,{8: 1},[8286],6166,1,4,False
3191,news query,news,45,False,True,False,{8: 1},[8286],3191,1,4,False
3190,general praise,general pra,26,False,True,False,{8: 1},[8286],3190,1,4,False
396,calendar query,calendar query,7,False,True,False,{8: 1},[8286],396,1,4,False
1421,news query,news,45,False,True,False,{8: 1},[8286],1421,1,4,False
4890,general repeat,general repeat,28,False,True,False,{8: 1},[8286],4890,1,4,False
