,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
360,entity,description,2,True,False,True,"{4: 12, 1: 29, 3: 21, 2: 19, 5: 18, 0: 1}","[558, 3975, 236, 1892, 1236, 4458, 5143, 5186, 2304, 5151, 12, 3028, 1463, 1744, 547, 4886, 2464, 4404, 853, 3267, 4956, 2593, 4281, 1750, 270, 4150, 1120, 1328, 2276, 2939, 3364, 2387, 1330, 4170, 3367, 303, 255, 1496, 52, 4532, 4070, 127, 1385, 3928, 5423, 4690, 714, 1209, 2451, 1988, 1768, 3797, 2466, 2785, 1464, 1467, 488, 4775, 4274, 686, 5054, 3370, 449, 4002, 952, 3633, 3497, 1479, 3315, 2661, 1612, 2635, 269, 2695, 835, 1350, 365, 1980, 1943, 4730, 3454, 2197, 1132, 48, 2819, 3210, 1594, 3420, 5364, 1391, 707, 1877, 3817, 5339, 1833, 4059, 5285, 1190, 4809, 2930]",360,100,6,False,20
17,human,human,3,True,True,True,"{4: 12, 1: 29, 3: 21, 2: 19, 5: 18, 0: 1}","[558, 3975, 236, 1892, 1236, 4458, 5143, 5186, 2304, 5151, 12, 3028, 1463, 1744, 547, 4886, 2464, 4404, 853, 3267, 4956, 2593, 4281, 1750, 270, 4150, 1120, 1328, 2276, 2939, 3364, 2387, 1330, 4170, 3367, 303, 255, 1496, 52, 4532, 4070, 127, 1385, 3928, 5423, 4690, 714, 1209, 2451, 1988, 1768, 3797, 2466, 2785, 1464, 1467, 488, 4775, 4274, 686, 5054, 3370, 449, 4002, 952, 3633, 3497, 1479, 3315, 2661, 1612, 2635, 269, 2695, 835, 1350, 365, 1980, 1943, 4730, 3454, 2197, 1132, 48, 2819, 3210, 1594, 3420, 5364, 1391, 707, 1877, 3817, 5339, 1833, 4059, 5285, 1190, 4809, 2930]",17,100,6,False,20
361,description,description,2,True,True,True,"{4: 12, 1: 29, 3: 21, 2: 19, 5: 18, 0: 1}","[558, 3975, 236, 1892, 1236, 4458, 5143, 5186, 2304, 5151, 12, 3028, 1463, 1744, 547, 4886, 2464, 4404, 853, 3267, 4956, 2593, 4281, 1750, 270, 4150, 1120, 1328, 2276, 2939, 3364, 2387, 1330, 4170, 3367, 303, 255, 1496, 52, 4532, 4070, 127, 1385, 3928, 5423, 4690, 714, 1209, 2451, 1988, 1768, 3797, 2466, 2785, 1464, 1467, 488, 4775, 4274, 686, 5054, 3370, 449, 4002, 952, 3633, 3497, 1479, 3315, 2661, 1612, 2635, 269, 2695, 835, 1350, 365, 1980, 1943, 4730, 3454, 2197, 1132, 48, 2819, 3210, 1594, 3420, 5364, 1391, 707, 1877, 3817, 5339, 1833, 4059, 5285, 1190, 4809, 2930]",361,100,6,False,20
411,entity,entity,1,True,True,True,"{4: 12, 1: 29, 3: 21, 2: 19, 5: 18, 0: 1}","[558, 3975, 236, 1892, 1236, 4458, 5143, 5186, 2304, 5151, 12, 3028, 1463, 1744, 547, 4886, 2464, 4404, 853, 3267, 4956, 2593, 4281, 1750, 270, 4150, 1120, 1328, 2276, 2939, 3364, 2387, 1330, 4170, 3367, 303, 255, 1496, 52, 4532, 4070, 127, 1385, 3928, 5423, 4690, 714, 1209, 2451, 1988, 1768, 3797, 2466, 2785, 1464, 1467, 488, 4775, 4274, 686, 5054, 3370, 449, 4002, 952, 3633, 3497, 1479, 3315, 2661, 1612, 2635, 269, 2695, 835, 1350, 365, 1980, 1943, 4730, 3454, 2197, 1132, 48, 2819, 3210, 1594, 3420, 5364, 1391, 707, 1877, 3817, 5339, 1833, 4059, 5285, 1190, 4809, 2930]",411,100,6,False,20
67,entity,description,2,True,False,True,"{4: 12, 1: 29, 3: 21, 2: 19, 5: 18, 0: 1}","[558, 3975, 236, 1892, 1236, 4458, 5143, 5186, 2304, 5151, 12, 3028, 1463, 1744, 547, 4886, 2464, 4404, 853, 3267, 4956, 2593, 4281, 1750, 270, 4150, 1120, 1328, 2276, 2939, 3364, 2387, 1330, 4170, 3367, 303, 255, 1496, 52, 4532, 4070, 127, 1385, 3928, 5423, 4690, 714, 1209, 2451, 1988, 1768, 3797, 2466, 2785, 1464, 1467, 488, 4775, 4274, 686, 5054, 3370, 449, 4002, 952, 3633, 3497, 1479, 3315, 2661, 1612, 2635, 269, 2695, 835, 1350, 365, 1980, 1943, 4730, 3454, 2197, 1132, 48, 2819, 3210, 1594, 3420, 5364, 1391, 707, 1877, 3817, 5339, 1833, 4059, 5285, 1190, 4809, 2930]",67,100,6,False,20
425,entity,entity,1,True,True,True,"{4: 12, 1: 29, 3: 21, 2: 19, 5: 18, 0: 1}","[558, 3975, 236, 1892, 1236, 4458, 5143, 5186, 2304, 5151, 12, 3028, 1463, 1744, 547, 4886, 2464, 4404, 853, 3267, 4956, 2593, 4281, 1750, 270, 4150, 1120, 1328, 2276, 2939, 3364, 2387, 1330, 4170, 3367, 303, 255, 1496, 52, 4532, 4070, 127, 1385, 3928, 5423, 4690, 714, 1209, 2451, 1988, 1768, 3797, 2466, 2785, 1464, 1467, 488, 4775, 4274, 686, 5054, 3370, 449, 4002, 952, 3633, 3497, 1479, 3315, 2661, 1612, 2635, 269, 2695, 835, 1350, 365, 1980, 1943, 4730, 3454, 2197, 1132, 48, 2819, 3210, 1594, 3420, 5364, 1391, 707, 1877, 3817, 5339, 1833, 4059, 5285, 1190, 4809, 2930]",425,100,6,False,20
104,location,location,4,True,True,True,"{4: 12, 1: 29, 3: 21, 2: 19, 5: 18, 0: 1}","[558, 3975, 236, 1892, 1236, 4458, 5143, 5186, 2304, 5151, 12, 3028, 1463, 1744, 547, 4886, 2464, 4404, 853, 3267, 4956, 2593, 4281, 1750, 270, 4150, 1120, 1328, 2276, 2939, 3364, 2387, 1330, 4170, 3367, 303, 255, 1496, 52, 4532, 4070, 127, 1385, 3928, 5423, 4690, 714, 1209, 2451, 1988, 1768, 3797, 2466, 2785, 1464, 1467, 488, 4775, 4274, 686, 5054, 3370, 449, 4002, 952, 3633, 3497, 1479, 3315, 2661, 1612, 2635, 269, 2695, 835, 1350, 365, 1980, 1943, 4730, 3454, 2197, 1132, 48, 2819, 3210, 1594, 3420, 5364, 1391, 707, 1877, 3817, 5339, 1833, 4059, 5285, 1190, 4809, 2930]",104,100,6,False,20
394,description,description,2,True,True,True,"{4: 12, 1: 29, 3: 21, 2: 19, 5: 18, 0: 1}","[558, 3975, 236, 1892, 1236, 4458, 5143, 5186, 2304, 5151, 12, 3028, 1463, 1744, 547, 4886, 2464, 4404, 853, 3267, 4956, 2593, 4281, 1750, 270, 4150, 1120, 1328, 2276, 2939, 3364, 2387, 1330, 4170, 3367, 303, 255, 1496, 52, 4532, 4070, 127, 1385, 3928, 5423, 4690, 714, 1209, 2451, 1988, 1768, 3797, 2466, 2785, 1464, 1467, 488, 4775, 4274, 686, 5054, 3370, 449, 4002, 952, 3633, 3497, 1479, 3315, 2661, 1612, 2635, 269, 2695, 835, 1350, 365, 1980, 1943, 4730, 3454, 2197, 1132, 48, 2819, 3210, 1594, 3420, 5364, 1391, 707, 1877, 3817, 5339, 1833, 4059, 5285, 1190, 4809, 2930]",394,100,6,False,20
450,entity,entity,1,True,True,True,"{4: 12, 1: 29, 3: 21, 2: 19, 5: 18, 0: 1}","[558, 3975, 236, 1892, 1236, 4458, 5143, 5186, 2304, 5151, 12, 3028, 1463, 1744, 547, 4886, 2464, 4404, 853, 3267, 4956, 2593, 4281, 1750, 270, 4150, 1120, 1328, 2276, 2939, 3364, 2387, 1330, 4170, 3367, 303, 255, 1496, 52, 4532, 4070, 127, 1385, 3928, 5423, 4690, 714, 1209, 2451, 1988, 1768, 3797, 2466, 2785, 1464, 1467, 488, 4775, 4274, 686, 5054, 3370, 449, 4002, 952, 3633, 3497, 1479, 3315, 2661, 1612, 2635, 269, 2695, 835, 1350, 365, 1980, 1943, 4730, 3454, 2197, 1132, 48, 2819, 3210, 1594, 3420, 5364, 1391, 707, 1877, 3817, 5339, 1833, 4059, 5285, 1190, 4809, 2930]",450,100,6,False,20
141,entity,entity,1,True,True,True,"{4: 12, 1: 29, 3: 21, 2: 19, 5: 18, 0: 1}","[558, 3975, 236, 1892, 1236, 4458, 5143, 5186, 2304, 5151, 12, 3028, 1463, 1744, 547, 4886, 2464, 4404, 853, 3267, 4956, 2593, 4281, 1750, 270, 4150, 1120, 1328, 2276, 2939, 3364, 2387, 1330, 4170, 3367, 303, 255, 1496, 52, 4532, 4070, 127, 1385, 3928, 5423, 4690, 714, 1209, 2451, 1988, 1768, 3797, 2466, 2785, 1464, 1467, 488, 4775, 4274, 686, 5054, 3370, 449, 4002, 952, 3633, 3497, 1479, 3315, 2661, 1612, 2635, 269, 2695, 835, 1350, 365, 1980, 1943, 4730, 3454, 2197, 1132, 48, 2819, 3210, 1594, 3420, 5364, 1391, 707, 1877, 3817, 5339, 1833, 4059, 5285, 1190, 4809, 2930]",141,100,6,False,20
