,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
8095,card arrival,card arrival,11,True,True,True,"{11: 1, 26: 1, 46: 1, 10: 1, 50: 1, 52: 1, 49: 1, 35: 1, 0: 1, 73: 1, 15: 1, 2: 1, 6: 2, 4: 1, 28: 1, 16: 1, 51: 1, 37: 1, 40: 2, 63: 1, 34: 1, 17: 1, 67: 1, 39: 1, 1: 1, 59: 1, 25: 1, 45: 1, 22: 1, 54: 1}","[8095, 3655, 9099, 9418, 2642, 8626, 9060, 389, 8959, 3867, 6391, 202, 5059, 2591, 8787, 7323, 9594, 6545, 5044, 6474, 8267, 6262, 2439, 986, 9135, 9765, 148, 8737, 8723, 83, 7542, 9851]",8095,32,4,False,32
3655,declined cash withdrawal,declined c,26,True,True,False,"{11: 1, 26: 1, 46: 1, 10: 1, 50: 1, 52: 1, 49: 1, 35: 1, 0: 1, 73: 1, 15: 1, 2: 1, 6: 2, 4: 1, 28: 1, 16: 1, 51: 1, 37: 1, 40: 2, 63: 1, 34: 1, 17: 1, 67: 1, 39: 1, 1: 1, 59: 1, 25: 1, 45: 1, 22: 1, 54: 1}","[8095, 3655, 9099, 9418, 2642, 8626, 9060, 389, 8959, 3867, 6391, 202, 5059, 2591, 8787, 7323, 9594, 6545, 5044, 6474, 8267, 6262, 2439, 986, 9135, 9765, 148, 8737, 8723, 83, 7542, 9851]",3655,32,4,False,32
9099,pending cash withdrawal,pending c,46,True,True,False,"{11: 1, 26: 1, 46: 1, 10: 1, 50: 1, 52: 1, 49: 1, 35: 1, 0: 1, 73: 1, 15: 1, 2: 1, 6: 2, 4: 1, 28: 1, 16: 1, 51: 1, 37: 1, 40: 2, 63: 1, 34: 1, 17: 1, 67: 1, 39: 1, 1: 1, 59: 1, 25: 1, 45: 1, 22: 1, 54: 1}","[8095, 3655, 9099, 9418, 2642, 8626, 9060, 389, 8959, 3867, 6391, 202, 5059, 2591, 8787, 7323, 9594, 6545, 5044, 6474, 8267, 6262, 2439, 986, 9135, 9765, 148, 8737, 8723, 83, 7542, 9851]",9099,32,4,False,32
9418,card acceptance,card accept,10,True,True,False,"{11: 1, 26: 1, 46: 1, 10: 1, 50: 1, 52: 1, 49: 1, 35: 1, 0: 1, 73: 1, 15: 1, 2: 1, 6: 2, 4: 1, 28: 1, 16: 1, 51: 1, 37: 1, 40: 2, 63: 1, 34: 1, 17: 1, 67: 1, 39: 1, 1: 1, 59: 1, 25: 1, 45: 1, 22: 1, 54: 1}","[8095, 3655, 9099, 9418, 2642, 8626, 9060, 389, 8959, 3867, 6391, 202, 5059, 2591, 8787, 7323, 9594, 6545, 5044, 6474, 8267, 6262, 2439, 986, 9135, 9765, 148, 8737, 8723, 83, 7542, 9851]",9418,32,4,False,32
2642,receiving money,receiving,50,True,True,False,"{11: 1, 26: 1, 46: 1, 10: 1, 50: 1, 52: 1, 49: 1, 35: 1, 0: 1, 73: 1, 15: 1, 2: 1, 6: 2, 4: 1, 28: 1, 16: 1, 51: 1, 37: 1, 40: 2, 63: 1, 34: 1, 17: 1, 67: 1, 39: 1, 1: 1, 59: 1, 25: 1, 45: 1, 22: 1, 54: 1}","[8095, 3655, 9099, 9418, 2642, 8626, 9060, 389, 8959, 3867, 6391, 202, 5059, 2591, 8787, 7323, 9594, 6545, 5044, 6474, 8267, 6262, 2439, 986, 9135, 9765, 148, 8737, 8723, 83, 7542, 9851]",2642,32,4,False,32
8626,request refund,request,52,True,True,False,"{11: 1, 26: 1, 46: 1, 10: 1, 50: 1, 52: 1, 49: 1, 35: 1, 0: 1, 73: 1, 15: 1, 2: 1, 6: 2, 4: 1, 28: 1, 16: 1, 51: 1, 37: 1, 40: 2, 63: 1, 34: 1, 17: 1, 67: 1, 39: 1, 1: 1, 59: 1, 25: 1, 45: 1, 22: 1, 54: 1}","[8095, 3655, 9099, 9418, 2642, 8626, 9060, 389, 8959, 3867, 6391, 202, 5059, 2591, 8787, 7323, 9594, 6545, 5044, 6474, 8267, 6262, 2439, 986, 9135, 9765, 148, 8737, 8723, 83, 7542, 9851]",8626,32,4,False,32
9060,pin blocked,pin,49,True,True,False,"{11: 1, 26: 1, 46: 1, 10: 1, 50: 1, 52: 1, 49: 1, 35: 1, 0: 1, 73: 1, 15: 1, 2: 1, 6: 2, 4: 1, 28: 1, 16: 1, 51: 1, 37: 1, 40: 2, 63: 1, 34: 1, 17: 1, 67: 1, 39: 1, 1: 1, 59: 1, 25: 1, 45: 1, 22: 1, 54: 1}","[8095, 3655, 9099, 9418, 2642, 8626, 9060, 389, 8959, 3867, 6391, 202, 5059, 2591, 8787, 7323, 9594, 6545, 5044, 6474, 8267, 6262, 2439, 986, 9135, 9765, 148, 8737, 8723, 83, 7542, 9851]",9060,32,4,False,32
389,failed transfer,failed,35,True,True,False,"{11: 1, 26: 1, 46: 1, 10: 1, 50: 1, 52: 1, 49: 1, 35: 1, 0: 1, 73: 1, 15: 1, 2: 1, 6: 2, 4: 1, 28: 1, 16: 1, 51: 1, 37: 1, 40: 2, 63: 1, 34: 1, 17: 1, 67: 1, 39: 1, 1: 1, 59: 1, 25: 1, 45: 1, 22: 1, 54: 1}","[8095, 3655, 9099, 9418, 2642, 8626, 9060, 389, 8959, 3867, 6391, 202, 5059, 2591, 8787, 7323, 9594, 6545, 5044, 6474, 8267, 6262, 2439, 986, 9135, 9765, 148, 8737, 8723, 83, 7542, 9851]",389,32,4,False,32
8959,activate my card,activ,0,True,True,False,"{11: 1, 26: 1, 46: 1, 10: 1, 50: 1, 52: 1, 49: 1, 35: 1, 0: 1, 73: 1, 15: 1, 2: 1, 6: 2, 4: 1, 28: 1, 16: 1, 51: 1, 37: 1, 40: 2, 63: 1, 34: 1, 17: 1, 67: 1, 39: 1, 1: 1, 59: 1, 25: 1, 45: 1, 22: 1, 54: 1}","[8095, 3655, 9099, 9418, 2642, 8626, 9060, 389, 8959, 3867, 6391, 202, 5059, 2591, 8787, 7323, 9594, 6545, 5044, 6474, 8267, 6262, 2439, 986, 9135, 9765, 148, 8737, 8723, 83, 7542, 9851]",8959,32,4,False,32
3867,visa or mastercard,vis,73,True,True,False,"{11: 1, 26: 1, 46: 1, 10: 1, 50: 1, 52: 1, 49: 1, 35: 1, 0: 1, 73: 1, 15: 1, 2: 1, 6: 2, 4: 1, 28: 1, 16: 1, 51: 1, 37: 1, 40: 2, 63: 1, 34: 1, 17: 1, 67: 1, 39: 1, 1: 1, 59: 1, 25: 1, 45: 1, 22: 1, 54: 1}","[8095, 3655, 9099, 9418, 2642, 8626, 9060, 389, 8959, 3867, 6391, 202, 5059, 2591, 8787, 7323, 9594, 6545, 5044, 6474, 8267, 6262, 2439, 986, 9135, 9765, 148, 8737, 8723, 83, 7542, 9851]",3867,32,4,False,32
