,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
2782,find phone,how busy,102,False,False,False,{127: 1},[461],2782,1,4,False
4050,card declined,exp,44,False,False,False,{127: 1},[461],4050,1,4,False
3387,cancel,cancel,147,False,True,False,{127: 1},[461],3387,1,4,False
4122,cancel reservation,cancel res,67,False,True,False,{127: 1},[461],4122,1,4,False
4317,order,me,46,False,False,False,{127: 1},[461],4317,1,4,False
2449,tell joke,routing,45,False,False,False,{127: 1},[461],2449,1,4,False
5020,change volume,o,42,False,False,False,{127: 1},[461],5020,1,4,False
396,time,replacement,90,False,False,False,{127: 1},[461],396,1,4,False
1307,what is your name,repeat,13,False,False,False,{127: 1},[461],1307,1,4,False
3802,update playlist,shopping list,43,False,False,False,{127: 1},[461],3802,1,4,False
1860,make call,schedule maintenance,131,False,False,False,{127: 1},[461],1860,1,4,False
2767,find phone,how busy,102,False,False,False,{127: 1},[461],2767,1,4,False
2140,food last,ingredient,134,False,False,False,{127: 1},[461],2140,1,4,False
427,time,time,4,False,True,False,{127: 1},[461],427,1,4,False
3982,cancel,calendar update,105,False,False,False,{127: 1},[461],3982,1,4,False
509,flight status,flight,80,False,True,False,{127: 1},[461],509,1,4,False
726,order,restaurant res,23,False,False,False,{127: 1},[461],726,1,4,False
1384,confirm reservation,yes,107,False,False,False,{127: 1},[461],1384,1,4,False
3426,travel suggestion,v,52,False,False,False,{127: 1},[461],3426,1,4,False
1407,order checks,yes,107,False,False,True,{127: 1},[461],1407,1,4,False
3990,confirm reservation,are,117,False,False,False,{127: 1},[461],3990,1,4,False
1600,no,no,30,False,True,False,{127: 1},[461],1600,1,4,False
4182,order checks,change ai,55,False,False,True,{127: 1},[461],4182,1,4,False
3096,order,report fra,70,False,False,False,{127: 1},[461],3096,1,4,False
638,tell joke,what can,115,False,False,False,{127: 1},[461],638,1,4,False
4536,how old are you,o,42,False,False,False,{127: 1},[461],4536,1,4,False
5423,weather,o,42,False,False,False,{127: 1},[461],5423,1,4,False
3046,calendar,meeting,19,False,False,False,{127: 1},[461],3046,1,4,False
5045,find phone,o,42,False,False,False,{127: 1},[461],5045,1,4,False
4998,where are you from,o,42,False,False,False,{127: 1},[461],4998,1,4,False
2262,order checks,change acc,51,False,False,True,{127: 1},[461],2262,1,4,False
211,travel alert,travel alert,128,False,True,False,{127: 1},[461],211,1,4,False
1011,play music,next song,118,False,False,False,{127: 1},[461],1011,1,4,False
2025,food last,food,54,False,True,False,{127: 1},[461],2025,1,4,False
658,what can i ask you,what can,115,False,True,False,{127: 1},[461],658,1,4,False
1762,do you have pets,calcul,138,False,False,False,{127: 1},[461],1762,1,4,False
4837,find phone,o,42,False,False,False,{127: 1},[461],4837,1,4,False
305,fun fact,fun,129,False,True,False,{127: 1},[461],305,1,4,False
1366,change user name,oil change when,123,False,False,False,{127: 1},[461],1366,1,4,False
1617,no,no,30,False,True,False,{127: 1},[461],1617,1,4,False
367,payday,payday,79,False,True,False,{127: 1},[461],367,1,4,False
4221,tell joke,how old,99,False,False,False,{127: 1},[461],4221,1,4,False
3819,text,text,26,False,True,False,{127: 1},[461],3819,1,4,False
1148,how old are you,spending,71,False,False,False,{127: 1},[461],1148,1,4,False
449,time,time,4,False,True,False,{127: 1},[461],449,1,4,False
191,lost luggage,find,81,False,False,False,{127: 1},[461],191,1,4,False
1431,tell joke,travel suggestion,149,False,False,False,{127: 1},[461],1431,1,4,False
3440,travel alert,v,52,False,False,False,{127: 1},[461],3440,1,4,False
5098,order checks,o,42,False,False,True,{127: 1},[461],5098,1,4,False
4072,order checks,exp,44,False,False,True,{127: 1},[461],4072,1,4,False
2483,do you have pets,do,34,False,True,False,{127: 1},[461],2483,1,4,False
675,order checks,maybe,121,False,False,True,{127: 1},[461],675,1,4,False
1773,what is your name,date,95,False,False,False,{127: 1},[461],1773,1,4,False
1541,order checks,change speed,119,False,False,True,{127: 1},[461],1541,1,4,False
549,confirm reservation,change user,144,False,False,False,{127: 1},[461],549,1,4,False
19,tell joke,translate,61,False,False,False,{127: 1},[461],19,1,4,False
2953,find phone,what song,21,False,False,False,{127: 1},[461],2953,1,4,False
738,book hotel,restaurant res,23,False,False,False,{127: 1},[461],738,1,4,False
1909,book flight,travel notification,146,False,False,False,{127: 1},[461],1909,1,4,False
2779,tell joke,how busy,102,False,False,False,{127: 1},[461],2779,1,4,False
2177,make call,make,25,False,True,False,{127: 1},[461],2177,1,4,False
146,meaning of life,meaning,22,False,True,False,{127: 1},[461],146,1,4,False
4110,cancel reservation,cancel res,67,False,True,False,{127: 1},[461],4110,1,4,False
5206,find phone,o,42,False,False,False,{127: 1},[461],5206,1,4,False
4081,play music,update,141,False,False,False,{127: 1},[461],4081,1,4,False
143,find phone,meaning,22,False,False,False,{127: 1},[461],143,1,4,False
1661,nutrition info,nut,1,False,True,False,{127: 1},[461],1661,1,4,False
3363,cancel,cancel,147,False,True,False,{127: 1},[461],3363,1,4,False
4482,food last,card,49,False,False,False,{127: 1},[461],4482,1,4,False
2374,report lost card,dam,87,False,False,False,{127: 1},[461],2374,1,4,False
4413,traffic,traffic,24,False,True,False,{127: 1},[461],4413,1,4,False
1430,find phone,travel suggestion,149,False,False,False,{127: 1},[461],1430,1,4,False
1359,oil change when,oil change when,123,False,True,False,{127: 1},[461],1359,1,4,False
5196,find phone,o,42,False,False,False,{127: 1},[461],5196,1,4,False
1566,tire pressure,tire pressure,98,False,True,False,{127: 1},[461],1566,1,4,False
1861,find phone,schedule maintenance,131,False,False,False,{127: 1},[461],1861,1,4,False
4431,traffic,traffic,24,False,True,False,{127: 1},[461],4431,1,4,False
4982,find phone,o,42,False,False,False,{127: 1},[461],4982,1,4,False
1729,order,u,39,False,False,False,{127: 1},[461],1729,1,4,False
4025,travel suggestion,gas,110,False,False,False,{127: 1},[461],4025,1,4,False
4112,cancel reservation,cancel res,67,False,True,False,{127: 1},[461],4112,1,4,False
1321,gas,m,142,False,False,False,{127: 1},[461],1321,1,4,False
5364,text,o,42,False,False,False,{127: 1},[461],5364,1,4,False
4568,tell joke,o,42,False,False,False,{127: 1},[461],4568,1,4,False
4641,order,o,42,False,False,False,{127: 1},[461],4641,1,4,False
3840,order checks,bill balance,27,False,False,True,{127: 1},[461],3840,1,4,False
851,rollover 401k,rol,100,False,True,False,{127: 1},[461],851,1,4,False
369,calendar,payday,79,False,False,False,{127: 1},[461],369,1,4,False
930,how old are you,user,11,False,False,False,{127: 1},[461],930,1,4,False
472,card declined,application,103,False,False,False,{127: 1},[461],472,1,4,False
2302,w2,w,122,False,True,False,{127: 1},[461],2302,1,4,False
308,tell joke,fun,129,False,False,False,{127: 1},[461],308,1,4,False
2434,find phone,routing,45,False,False,False,{127: 1},[461],2434,1,4,False
2824,find phone,order status,84,False,False,False,{127: 1},[461],2824,1,4,False
3151,change volume,smart,10,False,False,False,{127: 1},[461],3151,1,4,False
4096,play music,update,141,False,False,False,{127: 1},[461],4096,1,4,False
3493,find phone,directions,72,False,False,False,{127: 1},[461],3493,1,4,False
2897,goodbye,good,114,False,True,False,{127: 1},[461],2897,1,4,False
2794,book hotel,accept,9,False,False,False,{127: 1},[461],2794,1,4,False
4214,date,how old,99,False,False,False,{127: 1},[461],4214,1,4,False
