,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
11363,calories,cal,135,True,True,False,"{135: 1, 70: 2, 87: 2, 8: 1, 111: 1, 0: 2, 68: 3, 119: 4, 124: 1, 136: 1, 43: 1, 55: 2, 54: 2, 97: 1, 120: 2, 28: 1, 61: 1, 36: 1, 3: 1, 29: 1, 57: 1, 117: 1, 51: 3, 131: 1, 22: 1, 39: 1, 35: 2, 73: 1, 99: 2, 16: 1, 5: 2, 15: 3, 59: 2, 92: 1, 127: 1, 75: 2, 150: 1, 147: 1, 89: 2, 90: 1, 142: 2, 125: 2, 65: 2, 110: 2, 146: 1, 79: 2, 37: 2, 19: 1, 88: 1, 76: 1, 50: 1, 115: 1, 20: 1, 40: 1, 94: 1, 13: 1, 18: 2, 91: 2, 42: 1, 80: 2, 60: 2, 52: 1, 121: 1, 85: 1, 138: 1, 2: 1, 133: 1, 101: 1, 144: 1}","[11363, 2952, 8246, 2481, 13314, 7472, 13754, 6796, 4848, 11980, 10770, 14258, 13716, 5482, 513, 11437, 2400, 8535, 4498, 440, 8391, 3624, 8429, 5706, 11190, 7016, 12763, 1314, 14151, 4670, 9364, 6121, 2425, 4949, 14856, 14068, 2983, 3039, 4386, 1811, 14690, 4154, 15208, 10708, 4333, 13381, 1945, 3237, 11396, 13925, 10806, 2008, 14618, 68, 14809, 3983, 3129, 8348, 3942, 8601, 4460, 13199, 9480, 6397, 14446, 10779, 9442, 4752, 14782, 11555, 10932, 2318, 11103, 3367, 9943, 737, 14293, 7021, 206, 6906, 12719, 3958, 2220, 11548, 11716, 9042, 14513, 2595, 7487, 12593, 6708, 2355, 3619, 12114, 9330, 15053, 12610, 8634, 4928, 1902]",11363,100,8,False,100
2952,report fraud,report fra,70,True,True,False,"{135: 1, 70: 2, 87: 2, 8: 1, 111: 1, 0: 2, 68: 3, 119: 4, 124: 1, 136: 1, 43: 1, 55: 2, 54: 2, 97: 1, 120: 2, 28: 1, 61: 1, 36: 1, 3: 1, 29: 1, 57: 1, 117: 1, 51: 3, 131: 1, 22: 1, 39: 1, 35: 2, 73: 1, 99: 2, 16: 1, 5: 2, 15: 3, 59: 2, 92: 1, 127: 1, 75: 2, 150: 1, 147: 1, 89: 2, 90: 1, 142: 2, 125: 2, 65: 2, 110: 2, 146: 1, 79: 2, 37: 2, 19: 1, 88: 1, 76: 1, 50: 1, 115: 1, 20: 1, 40: 1, 94: 1, 13: 1, 18: 2, 91: 2, 42: 1, 80: 2, 60: 2, 52: 1, 121: 1, 85: 1, 138: 1, 2: 1, 133: 1, 101: 1, 144: 1}","[11363, 2952, 8246, 2481, 13314, 7472, 13754, 6796, 4848, 11980, 10770, 14258, 13716, 5482, 513, 11437, 2400, 8535, 4498, 440, 8391, 3624, 8429, 5706, 11190, 7016, 12763, 1314, 14151, 4670, 9364, 6121, 2425, 4949, 14856, 14068, 2983, 3039, 4386, 1811, 14690, 4154, 15208, 10708, 4333, 13381, 1945, 3237, 11396, 13925, 10806, 2008, 14618, 68, 14809, 3983, 3129, 8348, 3942, 8601, 4460, 13199, 9480, 6397, 14446, 10779, 9442, 4752, 14782, 11555, 10932, 2318, 11103, 3367, 9943, 737, 14293, 7021, 206, 6906, 12719, 3958, 2220, 11548, 11716, 9042, 14513, 2595, 7487, 12593, 6708, 2355, 3619, 12114, 9330, 15053, 12610, 8634, 4928, 1902]",2952,100,8,False,100
8246,report fraud,dam,87,True,False,False,"{135: 1, 70: 2, 87: 2, 8: 1, 111: 1, 0: 2, 68: 3, 119: 4, 124: 1, 136: 1, 43: 1, 55: 2, 54: 2, 97: 1, 120: 2, 28: 1, 61: 1, 36: 1, 3: 1, 29: 1, 57: 1, 117: 1, 51: 3, 131: 1, 22: 1, 39: 1, 35: 2, 73: 1, 99: 2, 16: 1, 5: 2, 15: 3, 59: 2, 92: 1, 127: 1, 75: 2, 150: 1, 147: 1, 89: 2, 90: 1, 142: 2, 125: 2, 65: 2, 110: 2, 146: 1, 79: 2, 37: 2, 19: 1, 88: 1, 76: 1, 50: 1, 115: 1, 20: 1, 40: 1, 94: 1, 13: 1, 18: 2, 91: 2, 42: 1, 80: 2, 60: 2, 52: 1, 121: 1, 85: 1, 138: 1, 2: 1, 133: 1, 101: 1, 144: 1}","[11363, 2952, 8246, 2481, 13314, 7472, 13754, 6796, 4848, 11980, 10770, 14258, 13716, 5482, 513, 11437, 2400, 8535, 4498, 440, 8391, 3624, 8429, 5706, 11190, 7016, 12763, 1314, 14151, 4670, 9364, 6121, 2425, 4949, 14856, 14068, 2983, 3039, 4386, 1811, 14690, 4154, 15208, 10708, 4333, 13381, 1945, 3237, 11396, 13925, 10806, 2008, 14618, 68, 14809, 3983, 3129, 8348, 3942, 8601, 4460, 13199, 9480, 6397, 14446, 10779, 9442, 4752, 14782, 11555, 10932, 2318, 11103, 3367, 9943, 737, 14293, 7021, 206, 6906, 12719, 3958, 2220, 11548, 11716, 9042, 14513, 2595, 7487, 12593, 6708, 2355, 3619, 12114, 9330, 15053, 12610, 8634, 4928, 1902]",8246,100,8,False,100
2481,gas type,gas type,8,True,True,True,"{135: 1, 70: 2, 87: 2, 8: 1, 111: 1, 0: 2, 68: 3, 119: 4, 124: 1, 136: 1, 43: 1, 55: 2, 54: 2, 97: 1, 120: 2, 28: 1, 61: 1, 36: 1, 3: 1, 29: 1, 57: 1, 117: 1, 51: 3, 131: 1, 22: 1, 39: 1, 35: 2, 73: 1, 99: 2, 16: 1, 5: 2, 15: 3, 59: 2, 92: 1, 127: 1, 75: 2, 150: 1, 147: 1, 89: 2, 90: 1, 142: 2, 125: 2, 65: 2, 110: 2, 146: 1, 79: 2, 37: 2, 19: 1, 88: 1, 76: 1, 50: 1, 115: 1, 20: 1, 40: 1, 94: 1, 13: 1, 18: 2, 91: 2, 42: 1, 80: 2, 60: 2, 52: 1, 121: 1, 85: 1, 138: 1, 2: 1, 133: 1, 101: 1, 144: 1}","[11363, 2952, 8246, 2481, 13314, 7472, 13754, 6796, 4848, 11980, 10770, 14258, 13716, 5482, 513, 11437, 2400, 8535, 4498, 440, 8391, 3624, 8429, 5706, 11190, 7016, 12763, 1314, 14151, 4670, 9364, 6121, 2425, 4949, 14856, 14068, 2983, 3039, 4386, 1811, 14690, 4154, 15208, 10708, 4333, 13381, 1945, 3237, 11396, 13925, 10806, 2008, 14618, 68, 14809, 3983, 3129, 8348, 3942, 8601, 4460, 13199, 9480, 6397, 14446, 10779, 9442, 4752, 14782, 11555, 10932, 2318, 11103, 3367, 9943, 737, 14293, 7021, 206, 6906, 12719, 3958, 2220, 11548, 11716, 9042, 14513, 2595, 7487, 12593, 6708, 2355, 3619, 12114, 9330, 15053, 12610, 8634, 4928, 1902]",2481,100,8,False,100
13314,pay bill,pay bill,111,True,True,True,"{135: 1, 70: 2, 87: 2, 8: 1, 111: 1, 0: 2, 68: 3, 119: 4, 124: 1, 136: 1, 43: 1, 55: 2, 54: 2, 97: 1, 120: 2, 28: 1, 61: 1, 36: 1, 3: 1, 29: 1, 57: 1, 117: 1, 51: 3, 131: 1, 22: 1, 39: 1, 35: 2, 73: 1, 99: 2, 16: 1, 5: 2, 15: 3, 59: 2, 92: 1, 127: 1, 75: 2, 150: 1, 147: 1, 89: 2, 90: 1, 142: 2, 125: 2, 65: 2, 110: 2, 146: 1, 79: 2, 37: 2, 19: 1, 88: 1, 76: 1, 50: 1, 115: 1, 20: 1, 40: 1, 94: 1, 13: 1, 18: 2, 91: 2, 42: 1, 80: 2, 60: 2, 52: 1, 121: 1, 85: 1, 138: 1, 2: 1, 133: 1, 101: 1, 144: 1}","[11363, 2952, 8246, 2481, 13314, 7472, 13754, 6796, 4848, 11980, 10770, 14258, 13716, 5482, 513, 11437, 2400, 8535, 4498, 440, 8391, 3624, 8429, 5706, 11190, 7016, 12763, 1314, 14151, 4670, 9364, 6121, 2425, 4949, 14856, 14068, 2983, 3039, 4386, 1811, 14690, 4154, 15208, 10708, 4333, 13381, 1945, 3237, 11396, 13925, 10806, 2008, 14618, 68, 14809, 3983, 3129, 8348, 3942, 8601, 4460, 13199, 9480, 6397, 14446, 10779, 9442, 4752, 14782, 11555, 10932, 2318, 11103, 3367, 9943, 737, 14293, 7021, 206, 6906, 12719, 3958, 2220, 11548, 11716, 9042, 14513, 2595, 7487, 12593, 6708, 2355, 3619, 12114, 9330, 15053, 12610, 8634, 4928, 1902]",13314,100,8,False,100
7472,restaurant reviews,restaurant reviews,0,True,True,True,"{135: 1, 70: 2, 87: 2, 8: 1, 111: 1, 0: 2, 68: 3, 119: 4, 124: 1, 136: 1, 43: 1, 55: 2, 54: 2, 97: 1, 120: 2, 28: 1, 61: 1, 36: 1, 3: 1, 29: 1, 57: 1, 117: 1, 51: 3, 131: 1, 22: 1, 39: 1, 35: 2, 73: 1, 99: 2, 16: 1, 5: 2, 15: 3, 59: 2, 92: 1, 127: 1, 75: 2, 150: 1, 147: 1, 89: 2, 90: 1, 142: 2, 125: 2, 65: 2, 110: 2, 146: 1, 79: 2, 37: 2, 19: 1, 88: 1, 76: 1, 50: 1, 115: 1, 20: 1, 40: 1, 94: 1, 13: 1, 18: 2, 91: 2, 42: 1, 80: 2, 60: 2, 52: 1, 121: 1, 85: 1, 138: 1, 2: 1, 133: 1, 101: 1, 144: 1}","[11363, 2952, 8246, 2481, 13314, 7472, 13754, 6796, 4848, 11980, 10770, 14258, 13716, 5482, 513, 11437, 2400, 8535, 4498, 440, 8391, 3624, 8429, 5706, 11190, 7016, 12763, 1314, 14151, 4670, 9364, 6121, 2425, 4949, 14856, 14068, 2983, 3039, 4386, 1811, 14690, 4154, 15208, 10708, 4333, 13381, 1945, 3237, 11396, 13925, 10806, 2008, 14618, 68, 14809, 3983, 3129, 8348, 3942, 8601, 4460, 13199, 9480, 6397, 14446, 10779, 9442, 4752, 14782, 11555, 10932, 2318, 11103, 3367, 9943, 737, 14293, 7021, 206, 6906, 12719, 3958, 2220, 11548, 11716, 9042, 14513, 2595, 7487, 12593, 6708, 2355, 3619, 12114, 9330, 15053, 12610, 8634, 4928, 1902]",7472,100,8,False,100
13754,transactions,transactions,68,True,True,True,"{135: 1, 70: 2, 87: 2, 8: 1, 111: 1, 0: 2, 68: 3, 119: 4, 124: 1, 136: 1, 43: 1, 55: 2, 54: 2, 97: 1, 120: 2, 28: 1, 61: 1, 36: 1, 3: 1, 29: 1, 57: 1, 117: 1, 51: 3, 131: 1, 22: 1, 39: 1, 35: 2, 73: 1, 99: 2, 16: 1, 5: 2, 15: 3, 59: 2, 92: 1, 127: 1, 75: 2, 150: 1, 147: 1, 89: 2, 90: 1, 142: 2, 125: 2, 65: 2, 110: 2, 146: 1, 79: 2, 37: 2, 19: 1, 88: 1, 76: 1, 50: 1, 115: 1, 20: 1, 40: 1, 94: 1, 13: 1, 18: 2, 91: 2, 42: 1, 80: 2, 60: 2, 52: 1, 121: 1, 85: 1, 138: 1, 2: 1, 133: 1, 101: 1, 144: 1}","[11363, 2952, 8246, 2481, 13314, 7472, 13754, 6796, 4848, 11980, 10770, 14258, 13716, 5482, 513, 11437, 2400, 8535, 4498, 440, 8391, 3624, 8429, 5706, 11190, 7016, 12763, 1314, 14151, 4670, 9364, 6121, 2425, 4949, 14856, 14068, 2983, 3039, 4386, 1811, 14690, 4154, 15208, 10708, 4333, 13381, 1945, 3237, 11396, 13925, 10806, 2008, 14618, 68, 14809, 3983, 3129, 8348, 3942, 8601, 4460, 13199, 9480, 6397, 14446, 10779, 9442, 4752, 14782, 11555, 10932, 2318, 11103, 3367, 9943, 737, 14293, 7021, 206, 6906, 12719, 3958, 2220, 11548, 11716, 9042, 14513, 2595, 7487, 12593, 6708, 2355, 3619, 12114, 9330, 15053, 12610, 8634, 4928, 1902]",13754,100,8,False,100
6796,change speed,change speed,119,True,True,True,"{135: 1, 70: 2, 87: 2, 8: 1, 111: 1, 0: 2, 68: 3, 119: 4, 124: 1, 136: 1, 43: 1, 55: 2, 54: 2, 97: 1, 120: 2, 28: 1, 61: 1, 36: 1, 3: 1, 29: 1, 57: 1, 117: 1, 51: 3, 131: 1, 22: 1, 39: 1, 35: 2, 73: 1, 99: 2, 16: 1, 5: 2, 15: 3, 59: 2, 92: 1, 127: 1, 75: 2, 150: 1, 147: 1, 89: 2, 90: 1, 142: 2, 125: 2, 65: 2, 110: 2, 146: 1, 79: 2, 37: 2, 19: 1, 88: 1, 76: 1, 50: 1, 115: 1, 20: 1, 40: 1, 94: 1, 13: 1, 18: 2, 91: 2, 42: 1, 80: 2, 60: 2, 52: 1, 121: 1, 85: 1, 138: 1, 2: 1, 133: 1, 101: 1, 144: 1}","[11363, 2952, 8246, 2481, 13314, 7472, 13754, 6796, 4848, 11980, 10770, 14258, 13716, 5482, 513, 11437, 2400, 8535, 4498, 440, 8391, 3624, 8429, 5706, 11190, 7016, 12763, 1314, 14151, 4670, 9364, 6121, 2425, 4949, 14856, 14068, 2983, 3039, 4386, 1811, 14690, 4154, 15208, 10708, 4333, 13381, 1945, 3237, 11396, 13925, 10806, 2008, 14618, 68, 14809, 3983, 3129, 8348, 3942, 8601, 4460, 13199, 9480, 6397, 14446, 10779, 9442, 4752, 14782, 11555, 10932, 2318, 11103, 3367, 9943, 737, 14293, 7021, 206, 6906, 12719, 3958, 2220, 11548, 11716, 9042, 14513, 2595, 7487, 12593, 6708, 2355, 3619, 12114, 9330, 15053, 12610, 8634, 4928, 1902]",6796,100,8,False,100
4848,report fraud,report fra,70,True,True,False,"{135: 1, 70: 2, 87: 2, 8: 1, 111: 1, 0: 2, 68: 3, 119: 4, 124: 1, 136: 1, 43: 1, 55: 2, 54: 2, 97: 1, 120: 2, 28: 1, 61: 1, 36: 1, 3: 1, 29: 1, 57: 1, 117: 1, 51: 3, 131: 1, 22: 1, 39: 1, 35: 2, 73: 1, 99: 2, 16: 1, 5: 2, 15: 3, 59: 2, 92: 1, 127: 1, 75: 2, 150: 1, 147: 1, 89: 2, 90: 1, 142: 2, 125: 2, 65: 2, 110: 2, 146: 1, 79: 2, 37: 2, 19: 1, 88: 1, 76: 1, 50: 1, 115: 1, 20: 1, 40: 1, 94: 1, 13: 1, 18: 2, 91: 2, 42: 1, 80: 2, 60: 2, 52: 1, 121: 1, 85: 1, 138: 1, 2: 1, 133: 1, 101: 1, 144: 1}","[11363, 2952, 8246, 2481, 13314, 7472, 13754, 6796, 4848, 11980, 10770, 14258, 13716, 5482, 513, 11437, 2400, 8535, 4498, 440, 8391, 3624, 8429, 5706, 11190, 7016, 12763, 1314, 14151, 4670, 9364, 6121, 2425, 4949, 14856, 14068, 2983, 3039, 4386, 1811, 14690, 4154, 15208, 10708, 4333, 13381, 1945, 3237, 11396, 13925, 10806, 2008, 14618, 68, 14809, 3983, 3129, 8348, 3942, 8601, 4460, 13199, 9480, 6397, 14446, 10779, 9442, 4752, 14782, 11555, 10932, 2318, 11103, 3367, 9943, 737, 14293, 7021, 206, 6906, 12719, 3958, 2220, 11548, 11716, 9042, 14513, 2595, 7487, 12593, 6708, 2355, 3619, 12114, 9330, 15053, 12610, 8634, 4928, 1902]",4848,100,8,False,100
11980,thank you,thank,124,True,True,False,"{135: 1, 70: 2, 87: 2, 8: 1, 111: 1, 0: 2, 68: 3, 119: 4, 124: 1, 136: 1, 43: 1, 55: 2, 54: 2, 97: 1, 120: 2, 28: 1, 61: 1, 36: 1, 3: 1, 29: 1, 57: 1, 117: 1, 51: 3, 131: 1, 22: 1, 39: 1, 35: 2, 73: 1, 99: 2, 16: 1, 5: 2, 15: 3, 59: 2, 92: 1, 127: 1, 75: 2, 150: 1, 147: 1, 89: 2, 90: 1, 142: 2, 125: 2, 65: 2, 110: 2, 146: 1, 79: 2, 37: 2, 19: 1, 88: 1, 76: 1, 50: 1, 115: 1, 20: 1, 40: 1, 94: 1, 13: 1, 18: 2, 91: 2, 42: 1, 80: 2, 60: 2, 52: 1, 121: 1, 85: 1, 138: 1, 2: 1, 133: 1, 101: 1, 144: 1}","[11363, 2952, 8246, 2481, 13314, 7472, 13754, 6796, 4848, 11980, 10770, 14258, 13716, 5482, 513, 11437, 2400, 8535, 4498, 440, 8391, 3624, 8429, 5706, 11190, 7016, 12763, 1314, 14151, 4670, 9364, 6121, 2425, 4949, 14856, 14068, 2983, 3039, 4386, 1811, 14690, 4154, 15208, 10708, 4333, 13381, 1945, 3237, 11396, 13925, 10806, 2008, 14618, 68, 14809, 3983, 3129, 8348, 3942, 8601, 4460, 13199, 9480, 6397, 14446, 10779, 9442, 4752, 14782, 11555, 10932, 2318, 11103, 3367, 9943, 737, 14293, 7021, 206, 6906, 12719, 3958, 2220, 11548, 11716, 9042, 14513, 2595, 7487, 12593, 6708, 2355, 3619, 12114, 9330, 15053, 12610, 8634, 4928, 1902]",11980,100,8,False,100
