,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
360,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",360,5,5,False,5
17,entity other,human individual,29,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",17,5,5,False,5
361,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",361,5,5,False,5
411,entity other,entity subst,18,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",411,5,5,False,5
67,entity disease,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",67,5,5,False,5
425,location other,entity other,13,True,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",425,5,5,False,5
104,location other,location city,32,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",104,5,5,False,5
394,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",394,5,5,False,5
450,entity other,entity color,4,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",450,5,5,False,5
141,entity other,entity animal,2,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",141,5,5,False,5
142,location other,location other,35,True,True,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",142,5,5,False,5
269,entity other,description manner,26,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",269,5,5,False,5
173,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",173,5,5,False,5
238,location other,location other,35,True,True,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",238,5,5,False,5
55,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",55,5,5,False,5
121,numeric count,numeric distance,40,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",121,5,5,False,5
260,entity other,human individual,29,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",260,5,5,False,5
62,location other,location other,35,True,True,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",62,5,5,False,5
185,entity other,human individual,29,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",185,5,5,False,5
429,entity other,human individual,29,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",429,5,5,False,5
97,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",97,5,5,False,5
340,numeric count,numeric weight,49,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",340,5,5,False,5
496,entity currency,entity currency,6,False,True,False,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",496,5,5,False,5
183,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",183,5,5,False,5
393,numeric count,numeric other,43,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",393,5,5,False,5
15,numeric count,numeric other,43,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",15,5,5,False,5
162,location other,numeric date,39,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",162,5,5,False,5
481,entity other,entity subst,18,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",481,5,5,False,5
332,entity other,entity animal,2,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",332,5,5,False,5
251,location other,location city,32,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",251,5,5,False,5
305,location other,location other,35,True,True,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",305,5,5,False,5
169,entity other,human individual,29,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",169,5,5,False,5
249,numeric count,entity other,13,True,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",249,5,5,False,5
143,entity other,entity animal,2,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",143,5,5,False,5
396,entity disease,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",396,5,5,False,5
71,numeric count,numeric money,41,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",71,5,5,False,5
168,location other,location state,36,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",168,5,5,False,5
199,entity food,entity subst,18,False,False,False,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",199,5,5,False,5
366,entity other,entity color,4,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",366,5,5,False,5
464,location other,location state,36,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",464,5,5,False,5
318,entity other,entity other,13,True,True,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",318,5,5,False,5
242,entity other,description reason,27,True,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",242,5,5,False,5
69,location other,location other,35,True,True,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",69,5,5,False,5
271,description reason,description description,25,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",271,5,5,False,5
145,entity other,entity body,3,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",145,5,5,False,5
379,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",379,5,5,False,5
398,numeric count,numeric percent,45,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",398,5,5,False,5
38,numeric count,numeric count,38,True,True,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",38,5,5,False,5
20,entity other,human individual,29,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",20,5,5,False,5
160,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",160,5,5,False,5
194,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",194,5,5,False,5
485,entity disease,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",485,5,5,False,5
293,entity other,entity term,21,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",293,5,5,False,5
237,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",237,5,5,False,5
60,location other,location city,32,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",60,5,5,False,5
27,location other,location other,35,True,True,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",27,5,5,False,5
319,entity other,location other,35,True,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",319,5,5,False,5
343,entity other,human individual,29,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",343,5,5,False,5
82,entity other,human individual,29,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",82,5,5,False,5
395,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",395,5,5,False,5
188,location other,location other,35,True,True,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",188,5,5,False,5
203,entity other,entity animal,2,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",203,5,5,False,5
490,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",490,5,5,False,5
375,entity other,numeric date,39,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",375,5,5,False,5
128,location other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",128,5,5,False,5
198,entity other,entity product,15,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",198,5,5,False,5
149,entity other,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",149,5,5,False,5
326,description reason,description reason,27,True,True,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",326,5,5,False,5
239,numeric speed,numeric speed,46,False,True,False,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",239,5,5,False,5
144,entity disease,description definition,24,False,False,True,"{27: 1, 13: 1, 38: 1, 35: 1, 7: 1}","[365, 353, 2801, 2313, 4363]",144,5,5,False,5
