,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
210,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",210,5,6,False
73,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",73,5,6,False
120,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",120,5,6,False
151,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",151,5,6,False
187,entity,entity,1,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",187,5,6,False
17,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",17,5,6,False
127,entity,entity,1,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",127,5,6,False
79,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",79,5,6,False
311,numeric,entity,1,True,False,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",311,5,6,False
15,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",15,5,6,False
55,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",55,5,6,False
45,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",45,5,6,False
103,description,description,2,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",103,5,6,False
75,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",75,5,6,False
167,entity,entity,1,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",167,5,6,False
243,description,description,2,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",243,5,6,False
310,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",310,5,6,False
256,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",256,5,6,False
114,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",114,5,6,False
142,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",142,5,6,False
336,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",336,5,6,False
83,entity,numer,5,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",83,5,6,False
212,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",212,5,6,False
144,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",144,5,6,False
246,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",246,5,6,False
168,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",168,5,6,False
30,entity,entity,1,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",30,5,6,False
60,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",60,5,6,False
180,entity,entity,1,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",180,5,6,False
69,entity,entity,1,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",69,5,6,False
165,entity,entity,1,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",165,5,6,False
95,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",95,5,6,False
327,entity,entity,1,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",327,5,6,False
145,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",145,5,6,False
38,numeric,numer,5,True,True,False,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",38,5,6,False
135,description,description,2,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",135,5,6,False
94,entity,entity,1,True,True,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",94,5,6,False
162,entity,description,2,True,False,True,"{2: 1, 1: 3, 5: 1}","[1200, 2977, 2014, 2085, 628]",162,5,6,False
