,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
210,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",210,10,4,False
73,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",73,10,4,False
120,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",120,10,4,False
151,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",151,10,4,False
187,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",187,10,4,False
17,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",17,10,4,False
127,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",127,10,4,False
79,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",79,10,4,False
311,numeric,entity,1,True,False,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",311,10,4,False
15,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",15,10,4,False
55,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",55,10,4,False
45,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",45,10,4,False
103,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",103,10,4,False
75,entity,numer,5,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",75,10,4,False
167,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",167,10,4,False
243,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",243,10,4,False
310,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",310,10,4,False
256,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",256,10,4,False
114,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",114,10,4,False
142,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",142,10,4,False
336,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",336,10,4,False
83,description,numer,5,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",83,10,4,False
212,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",212,10,4,False
144,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",144,10,4,False
246,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",246,10,4,False
168,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",168,10,4,False
30,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",30,10,4,False
60,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",60,10,4,False
180,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",180,10,4,False
69,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",69,10,4,False
165,description,entity,1,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",165,10,4,False
95,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",95,10,4,False
327,description,entity,1,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",327,10,4,False
145,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",145,10,4,False
38,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",38,10,4,False
135,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",135,10,4,False
94,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",94,10,4,False
162,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",162,10,4,False
220,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",220,10,4,False
18,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",18,10,4,False
29,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",29,10,4,False
275,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",275,10,4,False
300,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",300,10,4,False
122,numeric,entity,1,True,False,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",122,10,4,False
205,entity,numer,5,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",205,10,4,False
268,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",268,10,4,False
280,entity,numer,5,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",280,10,4,False
299,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",299,10,4,False
332,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",332,10,4,False
240,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",240,10,4,False
41,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",41,10,4,False
140,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",140,10,4,False
313,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",313,10,4,False
295,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",295,10,4,False
288,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",288,10,4,False
159,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",159,10,4,False
65,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",65,10,4,False
35,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",35,10,4,False
138,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",138,10,4,False
179,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",179,10,4,False
68,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",68,10,4,False
260,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",260,10,4,False
239,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",239,10,4,False
106,entity,numer,5,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",106,10,4,False
116,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",116,10,4,False
1,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",1,10,4,False
70,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",70,10,4,False
328,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",328,10,4,False
241,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",241,10,4,False
272,entity,description,2,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",272,10,4,False
13,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",13,10,4,False
213,entity,numer,5,True,False,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",213,10,4,False
3,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",3,10,4,False
56,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",56,10,4,False
169,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",169,10,4,False
230,entity,entity,1,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",230,10,4,False
66,description,description,2,True,True,True,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",66,10,4,False
172,numeric,numer,5,True,True,False,"{1: 7, 5: 2, 2: 1}","[296, 2416, 488, 3145, 2407, 1650, 461, 3282, 2419, 3190]",172,10,4,False
