,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
903,supported cards and currencies,supported,54,False,True,False,{22: 1},[9313],903,1,2,False
1003,top up failed,top up revert,61,False,False,False,{22: 1},[9313],1003,1,2,False
2953,card about to expire,card about,9,False,True,False,{22: 1},[9313],2953,1,2,False
2979,apple pay or google pay,apple,2,False,True,False,{22: 1},[9313],2979,1,2,False
1926,card swallowed,card sw,18,False,True,False,{22: 1},[9313],1926,1,2,False
2137,change pin,change,21,False,True,False,{22: 1},[9313],2137,1,2,False
2980,apple pay or google pay,apple,2,False,True,False,{22: 1},[9313],2980,1,2,False
702,cancel transfer,cancel,8,False,True,False,{22: 1},[9313],702,1,2,False
2493,order physical card,order,43,False,True,False,{22: 1},[9313],2493,1,2,False
2210,transfer fee charged,transfer fee,64,False,True,False,{22: 1},[9313],2210,1,2,False
112,exchange rate,exchange rate,32,False,True,False,{22: 1},[9313],112,1,2,False
2909,cash withdrawal charge,cash withdrawal charge,19,False,True,False,{22: 1},[9313],2909,1,2,False
1987,transaction charged twice,transaction,63,False,True,False,{22: 1},[9313],1987,1,2,False
1283,visa or mastercard,vis,73,False,True,False,{22: 1},[9313],1283,1,2,False
1539,passcode forgotten,pass,44,False,True,False,{22: 1},[9313],1539,1,2,False
2879,activate my card,activ,0,False,True,False,{22: 1},[9313],2879,1,2,False
1158,edit personal details,edit,30,False,True,False,{22: 1},[9313],1158,1,2,False
1376,disposable card limits,dispos,29,False,True,False,{22: 1},[9313],1376,1,2,False
1517,transaction charged twice,direct,28,False,False,False,{22: 1},[9313],1517,1,2,False
1171,why verify identity,why,74,False,True,False,{22: 1},[9313],1171,1,2,False
2242,receiving money,receiving,50,False,True,False,{22: 1},[9313],2242,1,2,False
1476,atm support,at,3,False,True,False,{22: 1},[9313],1476,1,2,False
237,balance not updated after bank transfer,pending c,46,False,False,False,{22: 1},[9313],237,1,2,False
1650,lost or stolen phone,lost or stolen phone,42,False,True,False,{22: 1},[9313],1650,1,2,False
2484,order physical card,order,43,False,True,False,{22: 1},[9313],2484,1,2,False
2105,verify my identity,revert,53,False,False,False,{22: 1},[9313],2105,1,2,False
2121,change pin,change,21,False,True,False,{22: 1},[9313],2121,1,2,False
1452,atm support,at,3,False,True,False,{22: 1},[9313],1452,1,2,False
274,fiat currency support,fi,36,False,True,False,{22: 1},[9313],274,1,2,False
564,contactless not working,contact,23,False,True,False,{22: 1},[9313],564,1,2,False
905,supported cards and currencies,supported,54,False,True,False,{22: 1},[9313],905,1,2,False
1535,passcode forgotten,pass,44,False,True,False,{22: 1},[9313],1535,1,2,False
2113,reverted card payment?,revert,53,False,True,False,{22: 1},[9313],2113,1,2,False
2142,change pin,change,21,False,True,False,{22: 1},[9313],2142,1,2,False
2965,apple pay or google pay,apple,2,False,True,False,{22: 1},[9313],2965,1,2,False
1834,card payment not recognised,declined card,25,False,False,False,{22: 1},[9313],1834,1,2,False
1549,passcode forgotten,pass,44,False,True,False,{22: 1},[9313],1549,1,2,False
1320,top up by card charge,to,62,False,False,False,{22: 1},[9313],1320,1,2,False
2421,order physical card,getting spare,39,False,False,False,{22: 1},[9313],2421,1,2,False
2784,exchange charge,exchange charge,31,False,True,False,{22: 1},[9313],2784,1,2,False
768,wrong amount of cash received,wrong amount,75,False,True,False,{22: 1},[9313],768,1,2,False
2472,top up by cash or cheque,top up by c,58,False,True,False,{22: 1},[9313],2472,1,2,False
2154,pin blocked,change,21,False,False,False,{22: 1},[9313],2154,1,2,False
795,wrong amount of cash received,wrong amount,75,False,True,False,{22: 1},[9313],795,1,2,False
1278,card not working,get physical,38,False,False,False,{22: 1},[9313],1278,1,2,False
1494,direct debit payment not recognised,direct,28,False,True,False,{22: 1},[9313],1494,1,2,False
241,fiat currency support,fi,36,False,True,False,{22: 1},[9313],241,1,2,False
3060,get physical card,country,24,False,False,False,{22: 1},[9313],3060,1,2,False
494,age limit,age,1,False,True,False,{22: 1},[9313],494,1,2,False
327,automatic top up,automatic,4,False,True,False,{22: 1},[9313],327,1,2,False
458,lost or stolen card,lost or stolen card,41,False,True,False,{22: 1},[9313],458,1,2,False
428,fiat currency support,exchange via,33,False,False,False,{22: 1},[9313],428,1,2,False
2862,activate my card,activ,0,False,True,False,{22: 1},[9313],2862,1,2,False
2164,beneficiary not allowed,benef,7,False,True,False,{22: 1},[9313],2164,1,2,False
2897,cash withdrawal charge,cash withdrawal charge,19,False,True,False,{22: 1},[9313],2897,1,2,False
2440,top up by cash or cheque,top up by c,58,False,True,False,{22: 1},[9313],2440,1,2,False
1663,lost or stolen phone,lost or stolen phone,42,False,True,False,{22: 1},[9313],1663,1,2,False
2700,balance not updated after bank transfer,balance not updated after bank,5,False,True,False,{22: 1},[9313],2700,1,2,False
2955,card about to expire,card about,9,False,True,False,{22: 1},[9313],2955,1,2,False
522,pin blocked,pin,49,False,True,False,{22: 1},[9313],522,1,2,False
1788,Refund not showing up,Ref,51,False,True,False,{22: 1},[9313],1788,1,2,False
1055,balance not updated after bank transfer,balance not updated after che,6,False,False,False,{22: 1},[9313],1055,1,2,False
2992,apple pay or google pay,apple,2,False,True,False,{22: 1},[9313],2992,1,2,False
1093,card payment not recognised,card payment not,16,False,True,False,{22: 1},[9313],1093,1,2,False
791,wrong amount of cash received,wrong amount,75,False,True,False,{22: 1},[9313],791,1,2,False
894,supported cards and currencies,supported,54,False,True,False,{22: 1},[9313],894,1,2,False
897,supported cards and currencies,supported,54,False,True,False,{22: 1},[9313],897,1,2,False
1175,why verify identity,why,74,False,True,False,{22: 1},[9313],1175,1,2,False
68,card linking,card linking,13,False,True,False,{22: 1},[9313],68,1,2,False
1551,passcode forgotten,pass,44,False,True,False,{22: 1},[9313],1551,1,2,False
1508,direct debit payment not recognised,direct,28,False,True,False,{22: 1},[9313],1508,1,2,False
2250,receiving money,receiving,50,False,True,False,{22: 1},[9313],2250,1,2,False
519,age limit,age,1,False,True,False,{22: 1},[9313],519,1,2,False
1731,declined transfer,declined transfer,27,False,True,False,{22: 1},[9313],1731,1,2,False
1210,unable to verify identity,unable,68,False,True,False,{22: 1},[9313],1210,1,2,False
1750,declined transfer,declined transfer,27,False,True,False,{22: 1},[9313],1750,1,2,False
1687,request refund,request,52,False,True,False,{22: 1},[9313],1687,1,2,False
891,supported cards and currencies,supported,54,False,True,False,{22: 1},[9313],891,1,2,False
1061,balance not updated after cheque or cash deposit,balance not updated after che,6,False,True,False,{22: 1},[9313],1061,1,2,False
2403,getting spare card,getting spare,39,False,True,False,{22: 1},[9313],2403,1,2,False
1898,terminate account,terminate,55,False,True,False,{22: 1},[9313],1898,1,2,False
2978,apple pay or google pay,apple,2,False,True,False,{22: 1},[9313],2978,1,2,False
1427,card not working,comprom,22,True,False,False,{22: 1},[9313],1427,1,2,False
1526,passcode forgotten,pass,44,False,True,False,{22: 1},[9313],1526,1,2,False
824,transfer fee charged,card payment fee,15,False,False,False,{22: 1},[9313],824,1,2,False
1983,transaction charged twice,transaction,63,False,True,False,{22: 1},[9313],1983,1,2,False
2132,change pin,change,21,False,True,False,{22: 1},[9313],2132,1,2,False
418,exchange via app,exchange via,33,False,True,False,{22: 1},[9313],418,1,2,False
1345,topping up by card,to,62,False,True,False,{22: 1},[9313],1345,1,2,False
2829,top up by card charge,top up by card,57,False,True,False,{22: 1},[9313],2829,1,2,False
2489,order physical card,order,43,False,True,False,{22: 1},[9313],2489,1,2,False
598,contactless not working,contact,23,False,True,False,{22: 1},[9313],598,1,2,False
804,card payment fee charged,card payment fee,15,False,True,False,{22: 1},[9313],804,1,2,False
3017,verify my identity,verify my,69,False,True,False,{22: 1},[9313],3017,1,2,False
2589,exchange rate,wrong exchange,76,False,False,False,{22: 1},[9313],2589,1,2,False
2540,virtual card not working,virtual,72,False,True,False,{22: 1},[9313],2540,1,2,False
2908,cash withdrawal charge,cash withdrawal charge,19,False,True,False,{22: 1},[9313],2908,1,2,False
2968,apple pay or google pay,apple,2,False,True,False,{22: 1},[9313],2968,1,2,False
2747,cash withdrawal not recognised,cash withdrawal not,20,False,True,False,{22: 1},[9313],2747,1,2,False
1340,topping up by card,to,62,False,True,False,{22: 1},[9313],1340,1,2,False
1348,topping up by card,to,62,False,True,False,{22: 1},[9313],1348,1,2,False
1451,atm support,at,3,False,True,False,{22: 1},[9313],1451,1,2,False
2903,cash withdrawal charge,cash withdrawal charge,19,False,True,False,{22: 1},[9313],2903,1,2,False
1237,unable to verify identity,unable,68,False,True,False,{22: 1},[9313],1237,1,2,False
