,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
210,description,description,2,True,True,True,"{5: 6, 2: 7, 1: 7}","[2978, 1764, 1650, 283, 282, 690, 1603, 2975, 1560, 2947, 2293, 1459, 715, 106, 1939, 13, 260, 2584, 1317, 2972]",210,20,1,False,20
73,numeric,numeric,5,True,True,True,"{5: 6, 2: 7, 1: 7}","[2978, 1764, 1650, 283, 282, 690, 1603, 2975, 1560, 2947, 2293, 1459, 715, 106, 1939, 13, 260, 2584, 1317, 2972]",73,20,1,False,20
120,description,description,2,True,True,True,"{5: 6, 2: 7, 1: 7}","[2978, 1764, 1650, 283, 282, 690, 1603, 2975, 1560, 2947, 2293, 1459, 715, 106, 1939, 13, 260, 2584, 1317, 2972]",120,20,1,False,20
151,numeric,numeric,5,True,True,True,"{5: 6, 2: 7, 1: 7}","[2978, 1764, 1650, 283, 282, 690, 1603, 2975, 1560, 2947, 2293, 1459, 715, 106, 1939, 13, 260, 2584, 1317, 2972]",151,20,1,False,20
187,entity,entity,1,True,True,True,"{5: 6, 2: 7, 1: 7}","[2978, 1764, 1650, 283, 282, 690, 1603, 2975, 1560, 2947, 2293, 1459, 715, 106, 1939, 13, 260, 2584, 1317, 2972]",187,20,1,False,20
17,numeric,numeric,5,True,True,True,"{5: 6, 2: 7, 1: 7}","[2978, 1764, 1650, 283, 282, 690, 1603, 2975, 1560, 2947, 2293, 1459, 715, 106, 1939, 13, 260, 2584, 1317, 2972]",17,20,1,False,20
127,entity,entity,1,True,True,True,"{5: 6, 2: 7, 1: 7}","[2978, 1764, 1650, 283, 282, 690, 1603, 2975, 1560, 2947, 2293, 1459, 715, 106, 1939, 13, 260, 2584, 1317, 2972]",127,20,1,False,20
79,numeric,numeric,5,True,True,True,"{5: 6, 2: 7, 1: 7}","[2978, 1764, 1650, 283, 282, 690, 1603, 2975, 1560, 2947, 2293, 1459, 715, 106, 1939, 13, 260, 2584, 1317, 2972]",79,20,1,False,20
312,description,description,2,True,True,True,"{5: 6, 2: 7, 1: 7}","[2978, 1764, 1650, 283, 282, 690, 1603, 2975, 1560, 2947, 2293, 1459, 715, 106, 1939, 13, 260, 2584, 1317, 2972]",312,20,1,False,20
15,description,description,2,True,True,True,"{5: 6, 2: 7, 1: 7}","[2978, 1764, 1650, 283, 282, 690, 1603, 2975, 1560, 2947, 2293, 1459, 715, 106, 1939, 13, 260, 2584, 1317, 2972]",15,20,1,False,20
