,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
4077,music settings,music settings,44,False,True,False,"{66: 2, 8: 5, 9: 7, 48: 4, 15: 3, 2: 3, 53: 3, 55: 2, 67: 1, 11: 2, 19: 1, 13: 1, 51: 1, 6: 1, 49: 3, 20: 1, 28: 1, 16: 1, 39: 2, 64: 1, 43: 2, 45: 7, 26: 2, 7: 2, 25: 1, 35: 1, 52: 1, 56: 2, 27: 1, 22: 2, 59: 1, 32: 1, 36: 1, 29: 1, 42: 1, 17: 2, 40: 1, 38: 1}","[1787, 14150, 4330, 17581, 8756, 6454, 15052, 3, 12534, 14258, 9671, 7394, 9829, 6493, 5352, 4504, 3659, 7393, 7143, 7288, 17679, 13236, 11245, 3650, 4319, 14680, 5274, 5979, 3138, 4089, 4239, 9964, 4122, 7680, 9699, 15113, 5520, 3476, 7532, 3089, 8632, 7385, 712, 11593, 12824, 4005, 6996, 18352, 18917, 15892, 3162, 4800, 14374, 7493, 16813, 3758, 13006, 3457, 18697, 3791, 5319, 15542, 12486, 14178, 18984, 5287, 28, 11640, 71, 16006, 1891, 6883, 1152, 4571, 10587]",4077,75,0,False,75
3189,news query,news,45,True,True,False,"{66: 2, 8: 5, 9: 7, 48: 4, 15: 3, 2: 3, 53: 3, 55: 2, 67: 1, 11: 2, 19: 1, 13: 1, 51: 1, 6: 1, 49: 3, 20: 1, 28: 1, 16: 1, 39: 2, 64: 1, 43: 2, 45: 7, 26: 2, 7: 2, 25: 1, 35: 1, 52: 1, 56: 2, 27: 1, 22: 2, 59: 1, 32: 1, 36: 1, 29: 1, 42: 1, 17: 2, 40: 1, 38: 1}","[1787, 14150, 4330, 17581, 8756, 6454, 15052, 3, 12534, 14258, 9671, 7394, 9829, 6493, 5352, 4504, 3659, 7393, 7143, 7288, 17679, 13236, 11245, 3650, 4319, 14680, 5274, 5979, 3138, 4089, 4239, 9964, 4122, 7680, 9699, 15113, 5520, 3476, 7532, 3089, 8632, 7385, 712, 11593, 12824, 4005, 6996, 18352, 18917, 15892, 3162, 4800, 14374, 7493, 16813, 3758, 13006, 3457, 18697, 3791, 5319, 15542, 12486, 14178, 18984, 5287, 28, 11640, 71, 16006, 1891, 6883, 1152, 4571, 10587]",3189,75,0,False,75
1602,general quirky,general qu,27,True,True,False,"{66: 2, 8: 5, 9: 7, 48: 4, 15: 3, 2: 3, 53: 3, 55: 2, 67: 1, 11: 2, 19: 1, 13: 1, 51: 1, 6: 1, 49: 3, 20: 1, 28: 1, 16: 1, 39: 2, 64: 1, 43: 2, 45: 7, 26: 2, 7: 2, 25: 1, 35: 1, 52: 1, 56: 2, 27: 1, 22: 2, 59: 1, 32: 1, 36: 1, 29: 1, 42: 1, 17: 2, 40: 1, 38: 1}","[1787, 14150, 4330, 17581, 8756, 6454, 15052, 3, 12534, 14258, 9671, 7394, 9829, 6493, 5352, 4504, 3659, 7393, 7143, 7288, 17679, 13236, 11245, 3650, 4319, 14680, 5274, 5979, 3138, 4089, 4239, 9964, 4122, 7680, 9699, 15113, 5520, 3476, 7532, 3089, 8632, 7385, 712, 11593, 12824, 4005, 6996, 18352, 18917, 15892, 3162, 4800, 14374, 7493, 16813, 3758, 13006, 3457, 18697, 3791, 5319, 15542, 12486, 14178, 18984, 5287, 28, 11640, 71, 16006, 1891, 6883, 1152, 4571, 10587]",1602,75,0,False,75
3789,calendar query,calendar query,7,True,True,True,"{66: 2, 8: 5, 9: 7, 48: 4, 15: 3, 2: 3, 53: 3, 55: 2, 67: 1, 11: 2, 19: 1, 13: 1, 51: 1, 6: 1, 49: 3, 20: 1, 28: 1, 16: 1, 39: 2, 64: 1, 43: 2, 45: 7, 26: 2, 7: 2, 25: 1, 35: 1, 52: 1, 56: 2, 27: 1, 22: 2, 59: 1, 32: 1, 36: 1, 29: 1, 42: 1, 17: 2, 40: 1, 38: 1}","[1787, 14150, 4330, 17581, 8756, 6454, 15052, 3, 12534, 14258, 9671, 7394, 9829, 6493, 5352, 4504, 3659, 7393, 7143, 7288, 17679, 13236, 11245, 3650, 4319, 14680, 5274, 5979, 3138, 4089, 4239, 9964, 4122, 7680, 9699, 15113, 5520, 3476, 7532, 3089, 8632, 7385, 712, 11593, 12824, 4005, 6996, 18352, 18917, 15892, 3162, 4800, 14374, 7493, 16813, 3758, 13006, 3457, 18697, 3791, 5319, 15542, 12486, 14178, 18984, 5287, 28, 11640, 71, 16006, 1891, 6883, 1152, 4571, 10587]",3789,75,0,False,75
2924,general negate,general neg,25,True,True,False,"{66: 2, 8: 5, 9: 7, 48: 4, 15: 3, 2: 3, 53: 3, 55: 2, 67: 1, 11: 2, 19: 1, 13: 1, 51: 1, 6: 1, 49: 3, 20: 1, 28: 1, 16: 1, 39: 2, 64: 1, 43: 2, 45: 7, 26: 2, 7: 2, 25: 1, 35: 1, 52: 1, 56: 2, 27: 1, 22: 2, 59: 1, 32: 1, 36: 1, 29: 1, 42: 1, 17: 2, 40: 1, 38: 1}","[1787, 14150, 4330, 17581, 8756, 6454, 15052, 3, 12534, 14258, 9671, 7394, 9829, 6493, 5352, 4504, 3659, 7393, 7143, 7288, 17679, 13236, 11245, 3650, 4319, 14680, 5274, 5979, 3138, 4089, 4239, 9964, 4122, 7680, 9699, 15113, 5520, 3476, 7532, 3089, 8632, 7385, 712, 11593, 12824, 4005, 6996, 18352, 18917, 15892, 3162, 4800, 14374, 7493, 16813, 3758, 13006, 3457, 18697, 3791, 5319, 15542, 12486, 14178, 18984, 5287, 28, 11640, 71, 16006, 1891, 6883, 1152, 4571, 10587]",2924,75,0,False,75
5465,music likeness,music li,42,True,True,False,"{66: 2, 8: 5, 9: 7, 48: 4, 15: 3, 2: 3, 53: 3, 55: 2, 67: 1, 11: 2, 19: 1, 13: 1, 51: 1, 6: 1, 49: 3, 20: 1, 28: 1, 16: 1, 39: 2, 64: 1, 43: 2, 45: 7, 26: 2, 7: 2, 25: 1, 35: 1, 52: 1, 56: 2, 27: 1, 22: 2, 59: 1, 32: 1, 36: 1, 29: 1, 42: 1, 17: 2, 40: 1, 38: 1}","[1787, 14150, 4330, 17581, 8756, 6454, 15052, 3, 12534, 14258, 9671, 7394, 9829, 6493, 5352, 4504, 3659, 7393, 7143, 7288, 17679, 13236, 11245, 3650, 4319, 14680, 5274, 5979, 3138, 4089, 4239, 9964, 4122, 7680, 9699, 15113, 5520, 3476, 7532, 3089, 8632, 7385, 712, 11593, 12824, 4005, 6996, 18352, 18917, 15892, 3162, 4800, 14374, 7493, 16813, 3758, 13006, 3457, 18697, 3791, 5319, 15542, 12486, 14178, 18984, 5287, 28, 11640, 71, 16006, 1891, 6883, 1152, 4571, 10587]",5465,75,0,False,75
2269,social query,social query,60,False,True,False,"{66: 2, 8: 5, 9: 7, 48: 4, 15: 3, 2: 3, 53: 3, 55: 2, 67: 1, 11: 2, 19: 1, 13: 1, 51: 1, 6: 1, 49: 3, 20: 1, 28: 1, 16: 1, 39: 2, 64: 1, 43: 2, 45: 7, 26: 2, 7: 2, 25: 1, 35: 1, 52: 1, 56: 2, 27: 1, 22: 2, 59: 1, 32: 1, 36: 1, 29: 1, 42: 1, 17: 2, 40: 1, 38: 1}","[1787, 14150, 4330, 17581, 8756, 6454, 15052, 3, 12534, 14258, 9671, 7394, 9829, 6493, 5352, 4504, 3659, 7393, 7143, 7288, 17679, 13236, 11245, 3650, 4319, 14680, 5274, 5979, 3138, 4089, 4239, 9964, 4122, 7680, 9699, 15113, 5520, 3476, 7532, 3089, 8632, 7385, 712, 11593, 12824, 4005, 6996, 18352, 18917, 15892, 3162, 4800, 14374, 7493, 16813, 3758, 13006, 3457, 18697, 3791, 5319, 15542, 12486, 14178, 18984, 5287, 28, 11640, 71, 16006, 1891, 6883, 1152, 4571, 10587]",2269,75,0,False,75
3965,general dont care,general dont,21,False,True,False,"{66: 2, 8: 5, 9: 7, 48: 4, 15: 3, 2: 3, 53: 3, 55: 2, 67: 1, 11: 2, 19: 1, 13: 1, 51: 1, 6: 1, 49: 3, 20: 1, 28: 1, 16: 1, 39: 2, 64: 1, 43: 2, 45: 7, 26: 2, 7: 2, 25: 1, 35: 1, 52: 1, 56: 2, 27: 1, 22: 2, 59: 1, 32: 1, 36: 1, 29: 1, 42: 1, 17: 2, 40: 1, 38: 1}","[1787, 14150, 4330, 17581, 8756, 6454, 15052, 3, 12534, 14258, 9671, 7394, 9829, 6493, 5352, 4504, 3659, 7393, 7143, 7288, 17679, 13236, 11245, 3650, 4319, 14680, 5274, 5979, 3138, 4089, 4239, 9964, 4122, 7680, 9699, 15113, 5520, 3476, 7532, 3089, 8632, 7385, 712, 11593, 12824, 4005, 6996, 18352, 18917, 15892, 3162, 4800, 14374, 7493, 16813, 3758, 13006, 3457, 18697, 3791, 5319, 15542, 12486, 14178, 18984, 5287, 28, 11640, 71, 16006, 1891, 6883, 1152, 4571, 10587]",3965,75,0,False,75
431,qa stock,qa stock,55,True,True,True,"{66: 2, 8: 5, 9: 7, 48: 4, 15: 3, 2: 3, 53: 3, 55: 2, 67: 1, 11: 2, 19: 1, 13: 1, 51: 1, 6: 1, 49: 3, 20: 1, 28: 1, 16: 1, 39: 2, 64: 1, 43: 2, 45: 7, 26: 2, 7: 2, 25: 1, 35: 1, 52: 1, 56: 2, 27: 1, 22: 2, 59: 1, 32: 1, 36: 1, 29: 1, 42: 1, 17: 2, 40: 1, 38: 1}","[1787, 14150, 4330, 17581, 8756, 6454, 15052, 3, 12534, 14258, 9671, 7394, 9829, 6493, 5352, 4504, 3659, 7393, 7143, 7288, 17679, 13236, 11245, 3650, 4319, 14680, 5274, 5979, 3138, 4089, 4239, 9964, 4122, 7680, 9699, 15113, 5520, 3476, 7532, 3089, 8632, 7385, 712, 11593, 12824, 4005, 6996, 18352, 18917, 15892, 3162, 4800, 14374, 7493, 16813, 3758, 13006, 3457, 18697, 3791, 5319, 15542, 12486, 14178, 18984, 5287, 28, 11640, 71, 16006, 1891, 6883, 1152, 4571, 10587]",431,75,0,False,75
2221,general negate,general neg,25,True,True,False,"{66: 2, 8: 5, 9: 7, 48: 4, 15: 3, 2: 3, 53: 3, 55: 2, 67: 1, 11: 2, 19: 1, 13: 1, 51: 1, 6: 1, 49: 3, 20: 1, 28: 1, 16: 1, 39: 2, 64: 1, 43: 2, 45: 7, 26: 2, 7: 2, 25: 1, 35: 1, 52: 1, 56: 2, 27: 1, 22: 2, 59: 1, 32: 1, 36: 1, 29: 1, 42: 1, 17: 2, 40: 1, 38: 1}","[1787, 14150, 4330, 17581, 8756, 6454, 15052, 3, 12534, 14258, 9671, 7394, 9829, 6493, 5352, 4504, 3659, 7393, 7143, 7288, 17679, 13236, 11245, 3650, 4319, 14680, 5274, 5979, 3138, 4089, 4239, 9964, 4122, 7680, 9699, 15113, 5520, 3476, 7532, 3089, 8632, 7385, 712, 11593, 12824, 4005, 6996, 18352, 18917, 15892, 3162, 4800, 14374, 7493, 16813, 3758, 13006, 3457, 18697, 3791, 5319, 15542, 12486, 14178, 18984, 5287, 28, 11640, 71, 16006, 1891, 6883, 1152, 4571, 10587]",2221,75,0,False,75
