,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
360,description,description,2,True,True,True,{2: 1},[365],360,1,5,False
17,description,human,3,False,False,True,{2: 1},[365],17,1,5,False
361,description,description,2,True,True,True,{2: 1},[365],361,1,5,False
411,description,entity,1,False,False,True,{2: 1},[365],411,1,5,False
67,description,description,2,True,True,True,{2: 1},[365],67,1,5,False
425,location,entity,1,False,False,False,{2: 1},[365],425,1,5,False
104,location,location,4,False,True,False,{2: 1},[365],104,1,5,False
394,description,description,2,True,True,True,{2: 1},[365],394,1,5,False
450,description,entity,1,False,False,True,{2: 1},[365],450,1,5,False
141,description,entity,1,False,False,True,{2: 1},[365],141,1,5,False
142,location,location,4,False,True,False,{2: 1},[365],142,1,5,False
269,description,description,2,True,True,True,{2: 1},[365],269,1,5,False
173,description,description,2,True,True,True,{2: 1},[365],173,1,5,False
238,location,location,4,False,True,False,{2: 1},[365],238,1,5,False
55,description,description,2,True,True,True,{2: 1},[365],55,1,5,False
121,numeric,numeric,5,False,True,False,{2: 1},[365],121,1,5,False
260,description,human,3,False,False,True,{2: 1},[365],260,1,5,False
62,location,location,4,False,True,False,{2: 1},[365],62,1,5,False
185,description,human,3,False,False,True,{2: 1},[365],185,1,5,False
429,description,human,3,False,False,True,{2: 1},[365],429,1,5,False
97,description,description,2,True,True,True,{2: 1},[365],97,1,5,False
340,numeric,numeric,5,False,True,False,{2: 1},[365],340,1,5,False
496,description,entity,1,False,False,True,{2: 1},[365],496,1,5,False
183,description,description,2,True,True,True,{2: 1},[365],183,1,5,False
393,numeric,numeric,5,False,True,False,{2: 1},[365],393,1,5,False
15,description,numeric,5,False,False,True,{2: 1},[365],15,1,5,False
162,description,numeric,5,False,False,True,{2: 1},[365],162,1,5,False
481,description,entity,1,False,False,True,{2: 1},[365],481,1,5,False
332,description,entity,1,False,False,True,{2: 1},[365],332,1,5,False
251,description,location,4,False,False,True,{2: 1},[365],251,1,5,False
305,location,location,4,False,True,False,{2: 1},[365],305,1,5,False
169,description,human,3,False,False,True,{2: 1},[365],169,1,5,False
249,description,entity,1,False,False,True,{2: 1},[365],249,1,5,False
143,description,entity,1,False,False,True,{2: 1},[365],143,1,5,False
396,description,description,2,True,True,True,{2: 1},[365],396,1,5,False
71,numeric,numeric,5,False,True,False,{2: 1},[365],71,1,5,False
168,description,location,4,False,False,True,{2: 1},[365],168,1,5,False
199,description,entity,1,False,False,True,{2: 1},[365],199,1,5,False
366,description,entity,1,False,False,True,{2: 1},[365],366,1,5,False
464,location,location,4,False,True,False,{2: 1},[365],464,1,5,False
318,description,entity,1,False,False,True,{2: 1},[365],318,1,5,False
242,description,description,2,True,True,True,{2: 1},[365],242,1,5,False
69,location,location,4,False,True,False,{2: 1},[365],69,1,5,False
271,description,description,2,True,True,True,{2: 1},[365],271,1,5,False
145,description,entity,1,False,False,True,{2: 1},[365],145,1,5,False
379,description,description,2,True,True,True,{2: 1},[365],379,1,5,False
398,numeric,numeric,5,False,True,False,{2: 1},[365],398,1,5,False
38,numeric,numeric,5,False,True,False,{2: 1},[365],38,1,5,False
20,description,human,3,False,False,True,{2: 1},[365],20,1,5,False
160,description,description,2,True,True,True,{2: 1},[365],160,1,5,False
194,description,description,2,True,True,True,{2: 1},[365],194,1,5,False
485,description,description,2,True,True,True,{2: 1},[365],485,1,5,False
293,description,entity,1,False,False,True,{2: 1},[365],293,1,5,False
237,description,description,2,True,True,True,{2: 1},[365],237,1,5,False
60,description,location,4,False,False,True,{2: 1},[365],60,1,5,False
27,description,location,4,False,False,True,{2: 1},[365],27,1,5,False
319,description,location,4,False,False,True,{2: 1},[365],319,1,5,False
343,description,human,3,False,False,True,{2: 1},[365],343,1,5,False
82,description,human,3,False,False,True,{2: 1},[365],82,1,5,False
395,description,description,2,True,True,True,{2: 1},[365],395,1,5,False
188,location,location,4,False,True,False,{2: 1},[365],188,1,5,False
203,description,entity,1,False,False,True,{2: 1},[365],203,1,5,False
490,description,description,2,True,True,True,{2: 1},[365],490,1,5,False
375,description,numeric,5,False,False,True,{2: 1},[365],375,1,5,False
128,description,description,2,True,True,True,{2: 1},[365],128,1,5,False
198,description,entity,1,False,False,True,{2: 1},[365],198,1,5,False
149,description,description,2,True,True,True,{2: 1},[365],149,1,5,False
326,description,description,2,True,True,True,{2: 1},[365],326,1,5,False
239,description,numeric,5,False,False,True,{2: 1},[365],239,1,5,False
144,description,description,2,True,True,True,{2: 1},[365],144,1,5,False
362,description,entity,1,False,False,True,{2: 1},[365],362,1,5,False
350,numeric,numeric,5,False,True,False,{2: 1},[365],350,1,5,False
301,numeric,numeric,5,False,True,False,{2: 1},[365],301,1,5,False
306,description,human,3,False,False,True,{2: 1},[365],306,1,5,False
433,description,human,3,False,False,True,{2: 1},[365],433,1,5,False
103,description,human,3,False,False,True,{2: 1},[365],103,1,5,False
448,description,numeric,5,False,False,True,{2: 1},[365],448,1,5,False
402,description,numeric,5,False,False,True,{2: 1},[365],402,1,5,False
439,description,entity,1,False,False,True,{2: 1},[365],439,1,5,False
437,description,numeric,5,False,False,True,{2: 1},[365],437,1,5,False
289,description,description,2,True,True,True,{2: 1},[365],289,1,5,False
132,description,description,2,True,True,True,{2: 1},[365],132,1,5,False
250,description,human,3,False,False,True,{2: 1},[365],250,1,5,False
405,description,location,4,False,False,True,{2: 1},[365],405,1,5,False
443,description,entity,1,False,False,True,{2: 1},[365],443,1,5,False
35,numeric,numeric,5,False,True,False,{2: 1},[365],35,1,5,False
113,description,human,3,False,False,True,{2: 1},[365],113,1,5,False
348,numeric,numeric,5,False,True,False,{2: 1},[365],348,1,5,False
476,description,description,2,True,True,True,{2: 1},[365],476,1,5,False
64,location,location,4,False,True,False,{2: 1},[365],64,1,5,False
381,description,human,3,False,False,True,{2: 1},[365],381,1,5,False
59,description,numeric,5,False,False,True,{2: 1},[365],59,1,5,False
491,description,description,2,True,True,True,{2: 1},[365],491,1,5,False
12,numeric,numeric,5,False,True,False,{2: 1},[365],12,1,5,False
400,description,human,3,False,False,True,{2: 1},[365],400,1,5,False
469,description,description,2,True,True,True,{2: 1},[365],469,1,5,False
235,description,description,2,True,True,True,{2: 1},[365],235,1,5,False
288,description,description,2,True,True,True,{2: 1},[365],288,1,5,False
126,description,numeric,5,False,False,True,{2: 1},[365],126,1,5,False
230,numeric,numeric,5,False,True,False,{2: 1},[365],230,1,5,False
243,description,description,2,True,True,True,{2: 1},[365],243,1,5,False
181,description,description,2,True,True,True,{2: 1},[365],181,1,5,False
182,location,location,4,False,True,False,{2: 1},[365],182,1,5,False
18,description,description,2,True,True,True,{2: 1},[365],18,1,5,False
354,description,description,2,True,True,True,{2: 1},[365],354,1,5,False
466,description,description,2,True,True,True,{2: 1},[365],466,1,5,False
446,description,location,4,False,False,True,{2: 1},[365],446,1,5,False
338,description,description,2,True,True,True,{2: 1},[365],338,1,5,False
118,numeric,numeric,5,False,True,False,{2: 1},[365],118,1,5,False
223,numeric,entity,1,False,False,False,{2: 1},[365],223,1,5,False
152,description,description,2,True,True,True,{2: 1},[365],152,1,5,False
