,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
390,music query,play music,48,False,False,False,"{9: 1, 11: 1}","[6257, 5247]",390,2,5,False
1713,takeaway order,lists,38,False,False,False,"{9: 1, 11: 1}","[6257, 5247]",1713,2,5,False
2719,play music,general repeat,28,False,False,False,"{9: 1, 11: 1}","[6257, 5247]",2719,2,5,False
2326,play audiobook,play aud,46,False,True,False,"{9: 1, 11: 1}","[6257, 5247]",2326,2,5,False
1702,iot hue light off,iot hue light off,33,False,True,False,"{9: 1, 11: 1}","[6257, 5247]",1702,2,5,False
2350,iot wemo on,general explain,22,False,False,False,"{9: 1, 11: 1}","[6257, 5247]",2350,2,5,False
507,alarm remove,calendar set,9,True,False,False,"{9: 1, 11: 1}","[6257, 5247]",507,2,5,False
2994,calendar remove,calendar remove,8,False,True,False,"{9: 1, 11: 1}","[6257, 5247]",2994,2,5,False
1937,takeaway order,take,61,False,True,False,"{9: 1, 11: 1}","[6257, 5247]",1937,2,5,False
1669,music query,general repeat,28,False,False,False,"{9: 1, 11: 1}","[6257, 5247]",1669,2,5,False
2229,iot wemo on,general affirm,18,False,False,False,"{9: 1, 11: 1}","[6257, 5247]",2229,2,5,False
3083,calendar set,calendar set,9,True,True,True,"{9: 1, 11: 1}","[6257, 5247]",3083,2,5,False
424,calendar remove,calendar remove,8,False,True,False,"{9: 1, 11: 1}","[6257, 5247]",424,2,5,False
1118,music query,play music,48,False,False,False,"{9: 1, 11: 1}","[6257, 5247]",1118,2,5,False
967,recommendation locations,recommendation,57,False,True,False,"{9: 1, 11: 1}","[6257, 5247]",967,2,5,False
549,alarm query,alarm query,0,False,True,False,"{9: 1, 11: 1}","[6257, 5247]",549,2,5,False
2217,calendar set,datetime,13,False,False,True,"{9: 1, 11: 1}","[6257, 5247]",2217,2,5,False
1793,music query,play music,48,False,False,False,"{9: 1, 11: 1}","[6257, 5247]",1793,2,5,False
1928,iot wemo on,general explain,22,False,False,False,"{9: 1, 11: 1}","[6257, 5247]",1928,2,5,False
2437,cooking recipe,general qu,27,False,False,False,"{9: 1, 11: 1}","[6257, 5247]",2437,2,5,False
2331,recommendation locations,general qu,27,False,False,False,"{9: 1, 11: 1}","[6257, 5247]",2331,2,5,False
