,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
13005,organization alternate names,na,na,True,False,False,"{'na': 165, 'organization alternate names': 4, 'person employee of': 4, 'person origin': 1, 'organization top members or employees': 2, 'organization founded in year': 2, 'person date of death': 1, 'person state or province of birth': 1, 'person title': 8, 'person children': 1, 'person spouse': 2, 'organization parents': 1, 'person religion': 1, 'organization shareholders': 1, 'person state or province of death': 1, 'person city of death': 1, 'person country of birth': 1, 'person parents': 1}","[23811, 21281, 10240, 12740, 66451, 35238, 17362, 21082, 46739, 11431, 61372, 29609, 14235, 44262, 38288, 42133, 52733, 65003, 18907, 58650, 66065, 54728, 4598, 1974, 36683, 31652, 51583, 23400, 11766, 21250, 40883, 66808, 63657, 39927, 31567, 54312, 46972, 62637, 62368, 56154, 62578, 12406, 26401, 65590, 56944, 20661, 43882, 29888, 39790, 11617, 47222, 16952, 41473, 36173, 8743, 23145, 35311, 51891, 28910, 19070, 9229, 46163, 9668, 62384, 14012, 38248, 23348, 34511, 8997, 57436, 22620, 15099, 1754, 56171, 33277, 66563, 28820, 693, 43201, 59238, 51154, 51903, 37174, 10530, 49716, 29487, 14666, 7530, 17797, 18518, 20534, 7029, 62690, 5608, 28404, 53261, 43091, 57240, 3447, 54445, 35503, 45405, 27460, 4600, 37546, 13478, 20593, 19703, 64554, 32199, 63531, 26271, 38929, 45229, 32025, 1267, 67580, 57278, 15003, 52748, 34059, 17673, 39309, 5582, 63311, 13724, 4222, 37435, 44453, 57649, 39025, 41238, 2684, 54963, 32155, 29235, 62520, 63349, 64245, 43204, 12121, 24754, 2487, 29836, 56664, 46634, 53049, 6594, 30562, 29909, 1696, 42362, 33489, 66805, 36255, 40410, 64468, 36375, 23671, 10969, 41543, 6326, 10724, 39554, 50165, 1375, 10898, 27203, 66205, 31890, 47663, 15774, 42541, 20393, 45901, 6642, 63705, 26284, 6127, 50385, 22875, 7885, 39662, 22858, 32183, 2283, 26985, 47579, 65130, 64254, 59197, 36054, 51819, 32383, 38605, 49449, 37871, 11701]",13005,198,9,False
13881,person title,organization top,organization top members or employees,True,False,True,"{'na': 165, 'organization alternate names': 4, 'person employee of': 4, 'person origin': 1, 'organization top members or employees': 2, 'organization founded in year': 2, 'person date of death': 1, 'person state or province of birth': 1, 'person title': 8, 'person children': 1, 'person spouse': 2, 'organization parents': 1, 'person religion': 1, 'organization shareholders': 1, 'person state or province of death': 1, 'person city of death': 1, 'person country of birth': 1, 'person parents': 1}","[23811, 21281, 10240, 12740, 66451, 35238, 17362, 21082, 46739, 11431, 61372, 29609, 14235, 44262, 38288, 42133, 52733, 65003, 18907, 58650, 66065, 54728, 4598, 1974, 36683, 31652, 51583, 23400, 11766, 21250, 40883, 66808, 63657, 39927, 31567, 54312, 46972, 62637, 62368, 56154, 62578, 12406, 26401, 65590, 56944, 20661, 43882, 29888, 39790, 11617, 47222, 16952, 41473, 36173, 8743, 23145, 35311, 51891, 28910, 19070, 9229, 46163, 9668, 62384, 14012, 38248, 23348, 34511, 8997, 57436, 22620, 15099, 1754, 56171, 33277, 66563, 28820, 693, 43201, 59238, 51154, 51903, 37174, 10530, 49716, 29487, 14666, 7530, 17797, 18518, 20534, 7029, 62690, 5608, 28404, 53261, 43091, 57240, 3447, 54445, 35503, 45405, 27460, 4600, 37546, 13478, 20593, 19703, 64554, 32199, 63531, 26271, 38929, 45229, 32025, 1267, 67580, 57278, 15003, 52748, 34059, 17673, 39309, 5582, 63311, 13724, 4222, 37435, 44453, 57649, 39025, 41238, 2684, 54963, 32155, 29235, 62520, 63349, 64245, 43204, 12121, 24754, 2487, 29836, 56664, 46634, 53049, 6594, 30562, 29909, 1696, 42362, 33489, 66805, 36255, 40410, 64468, 36375, 23671, 10969, 41543, 6326, 10724, 39554, 50165, 1375, 10898, 27203, 66205, 31890, 47663, 15774, 42541, 20393, 45901, 6642, 63705, 26284, 6127, 50385, 22875, 7885, 39662, 22858, 32183, 2283, 26985, 47579, 65130, 64254, 59197, 36054, 51819, 32383, 38605, 49449, 37871, 11701]",13881,198,9,False
8000,na,na,na,True,True,True,"{'na': 165, 'organization alternate names': 4, 'person employee of': 4, 'person origin': 1, 'organization top members or employees': 2, 'organization founded in year': 2, 'person date of death': 1, 'person state or province of birth': 1, 'person title': 8, 'person children': 1, 'person spouse': 2, 'organization parents': 1, 'person religion': 1, 'organization shareholders': 1, 'person state or province of death': 1, 'person city of death': 1, 'person country of birth': 1, 'person parents': 1}","[23811, 21281, 10240, 12740, 66451, 35238, 17362, 21082, 46739, 11431, 61372, 29609, 14235, 44262, 38288, 42133, 52733, 65003, 18907, 58650, 66065, 54728, 4598, 1974, 36683, 31652, 51583, 23400, 11766, 21250, 40883, 66808, 63657, 39927, 31567, 54312, 46972, 62637, 62368, 56154, 62578, 12406, 26401, 65590, 56944, 20661, 43882, 29888, 39790, 11617, 47222, 16952, 41473, 36173, 8743, 23145, 35311, 51891, 28910, 19070, 9229, 46163, 9668, 62384, 14012, 38248, 23348, 34511, 8997, 57436, 22620, 15099, 1754, 56171, 33277, 66563, 28820, 693, 43201, 59238, 51154, 51903, 37174, 10530, 49716, 29487, 14666, 7530, 17797, 18518, 20534, 7029, 62690, 5608, 28404, 53261, 43091, 57240, 3447, 54445, 35503, 45405, 27460, 4600, 37546, 13478, 20593, 19703, 64554, 32199, 63531, 26271, 38929, 45229, 32025, 1267, 67580, 57278, 15003, 52748, 34059, 17673, 39309, 5582, 63311, 13724, 4222, 37435, 44453, 57649, 39025, 41238, 2684, 54963, 32155, 29235, 62520, 63349, 64245, 43204, 12121, 24754, 2487, 29836, 56664, 46634, 53049, 6594, 30562, 29909, 1696, 42362, 33489, 66805, 36255, 40410, 64468, 36375, 23671, 10969, 41543, 6326, 10724, 39554, 50165, 1375, 10898, 27203, 66205, 31890, 47663, 15774, 42541, 20393, 45901, 6642, 63705, 26284, 6127, 50385, 22875, 7885, 39662, 22858, 32183, 2283, 26985, 47579, 65130, 64254, 59197, 36054, 51819, 32383, 38605, 49449, 37871, 11701]",8000,198,9,False
15210,person spouse,person sib,person siblings,False,False,False,"{'na': 165, 'organization alternate names': 4, 'person employee of': 4, 'person origin': 1, 'organization top members or employees': 2, 'organization founded in year': 2, 'person date of death': 1, 'person state or province of birth': 1, 'person title': 8, 'person children': 1, 'person spouse': 2, 'organization parents': 1, 'person religion': 1, 'organization shareholders': 1, 'person state or province of death': 1, 'person city of death': 1, 'person country of birth': 1, 'person parents': 1}","[23811, 21281, 10240, 12740, 66451, 35238, 17362, 21082, 46739, 11431, 61372, 29609, 14235, 44262, 38288, 42133, 52733, 65003, 18907, 58650, 66065, 54728, 4598, 1974, 36683, 31652, 51583, 23400, 11766, 21250, 40883, 66808, 63657, 39927, 31567, 54312, 46972, 62637, 62368, 56154, 62578, 12406, 26401, 65590, 56944, 20661, 43882, 29888, 39790, 11617, 47222, 16952, 41473, 36173, 8743, 23145, 35311, 51891, 28910, 19070, 9229, 46163, 9668, 62384, 14012, 38248, 23348, 34511, 8997, 57436, 22620, 15099, 1754, 56171, 33277, 66563, 28820, 693, 43201, 59238, 51154, 51903, 37174, 10530, 49716, 29487, 14666, 7530, 17797, 18518, 20534, 7029, 62690, 5608, 28404, 53261, 43091, 57240, 3447, 54445, 35503, 45405, 27460, 4600, 37546, 13478, 20593, 19703, 64554, 32199, 63531, 26271, 38929, 45229, 32025, 1267, 67580, 57278, 15003, 52748, 34059, 17673, 39309, 5582, 63311, 13724, 4222, 37435, 44453, 57649, 39025, 41238, 2684, 54963, 32155, 29235, 62520, 63349, 64245, 43204, 12121, 24754, 2487, 29836, 56664, 46634, 53049, 6594, 30562, 29909, 1696, 42362, 33489, 66805, 36255, 40410, 64468, 36375, 23671, 10969, 41543, 6326, 10724, 39554, 50165, 1375, 10898, 27203, 66205, 31890, 47663, 15774, 42541, 20393, 45901, 6642, 63705, 26284, 6127, 50385, 22875, 7885, 39662, 22858, 32183, 2283, 26985, 47579, 65130, 64254, 59197, 36054, 51819, 32383, 38605, 49449, 37871, 11701]",15210,198,9,False
7432,na,na,na,True,True,True,"{'na': 165, 'organization alternate names': 4, 'person employee of': 4, 'person origin': 1, 'organization top members or employees': 2, 'organization founded in year': 2, 'person date of death': 1, 'person state or province of birth': 1, 'person title': 8, 'person children': 1, 'person spouse': 2, 'organization parents': 1, 'person religion': 1, 'organization shareholders': 1, 'person state or province of death': 1, 'person city of death': 1, 'person country of birth': 1, 'person parents': 1}","[23811, 21281, 10240, 12740, 66451, 35238, 17362, 21082, 46739, 11431, 61372, 29609, 14235, 44262, 38288, 42133, 52733, 65003, 18907, 58650, 66065, 54728, 4598, 1974, 36683, 31652, 51583, 23400, 11766, 21250, 40883, 66808, 63657, 39927, 31567, 54312, 46972, 62637, 62368, 56154, 62578, 12406, 26401, 65590, 56944, 20661, 43882, 29888, 39790, 11617, 47222, 16952, 41473, 36173, 8743, 23145, 35311, 51891, 28910, 19070, 9229, 46163, 9668, 62384, 14012, 38248, 23348, 34511, 8997, 57436, 22620, 15099, 1754, 56171, 33277, 66563, 28820, 693, 43201, 59238, 51154, 51903, 37174, 10530, 49716, 29487, 14666, 7530, 17797, 18518, 20534, 7029, 62690, 5608, 28404, 53261, 43091, 57240, 3447, 54445, 35503, 45405, 27460, 4600, 37546, 13478, 20593, 19703, 64554, 32199, 63531, 26271, 38929, 45229, 32025, 1267, 67580, 57278, 15003, 52748, 34059, 17673, 39309, 5582, 63311, 13724, 4222, 37435, 44453, 57649, 39025, 41238, 2684, 54963, 32155, 29235, 62520, 63349, 64245, 43204, 12121, 24754, 2487, 29836, 56664, 46634, 53049, 6594, 30562, 29909, 1696, 42362, 33489, 66805, 36255, 40410, 64468, 36375, 23671, 10969, 41543, 6326, 10724, 39554, 50165, 1375, 10898, 27203, 66205, 31890, 47663, 15774, 42541, 20393, 45901, 6642, 63705, 26284, 6127, 50385, 22875, 7885, 39662, 22858, 32183, 2283, 26985, 47579, 65130, 64254, 59197, 36054, 51819, 32383, 38605, 49449, 37871, 11701]",7432,198,9,False
2785,na,na,na,True,True,True,"{'na': 165, 'organization alternate names': 4, 'person employee of': 4, 'person origin': 1, 'organization top members or employees': 2, 'organization founded in year': 2, 'person date of death': 1, 'person state or province of birth': 1, 'person title': 8, 'person children': 1, 'person spouse': 2, 'organization parents': 1, 'person religion': 1, 'organization shareholders': 1, 'person state or province of death': 1, 'person city of death': 1, 'person country of birth': 1, 'person parents': 1}","[23811, 21281, 10240, 12740, 66451, 35238, 17362, 21082, 46739, 11431, 61372, 29609, 14235, 44262, 38288, 42133, 52733, 65003, 18907, 58650, 66065, 54728, 4598, 1974, 36683, 31652, 51583, 23400, 11766, 21250, 40883, 66808, 63657, 39927, 31567, 54312, 46972, 62637, 62368, 56154, 62578, 12406, 26401, 65590, 56944, 20661, 43882, 29888, 39790, 11617, 47222, 16952, 41473, 36173, 8743, 23145, 35311, 51891, 28910, 19070, 9229, 46163, 9668, 62384, 14012, 38248, 23348, 34511, 8997, 57436, 22620, 15099, 1754, 56171, 33277, 66563, 28820, 693, 43201, 59238, 51154, 51903, 37174, 10530, 49716, 29487, 14666, 7530, 17797, 18518, 20534, 7029, 62690, 5608, 28404, 53261, 43091, 57240, 3447, 54445, 35503, 45405, 27460, 4600, 37546, 13478, 20593, 19703, 64554, 32199, 63531, 26271, 38929, 45229, 32025, 1267, 67580, 57278, 15003, 52748, 34059, 17673, 39309, 5582, 63311, 13724, 4222, 37435, 44453, 57649, 39025, 41238, 2684, 54963, 32155, 29235, 62520, 63349, 64245, 43204, 12121, 24754, 2487, 29836, 56664, 46634, 53049, 6594, 30562, 29909, 1696, 42362, 33489, 66805, 36255, 40410, 64468, 36375, 23671, 10969, 41543, 6326, 10724, 39554, 50165, 1375, 10898, 27203, 66205, 31890, 47663, 15774, 42541, 20393, 45901, 6642, 63705, 26284, 6127, 50385, 22875, 7885, 39662, 22858, 32183, 2283, 26985, 47579, 65130, 64254, 59197, 36054, 51819, 32383, 38605, 49449, 37871, 11701]",2785,198,9,False
11677,na,na,na,True,True,True,"{'na': 165, 'organization alternate names': 4, 'person employee of': 4, 'person origin': 1, 'organization top members or employees': 2, 'organization founded in year': 2, 'person date of death': 1, 'person state or province of birth': 1, 'person title': 8, 'person children': 1, 'person spouse': 2, 'organization parents': 1, 'person religion': 1, 'organization shareholders': 1, 'person state or province of death': 1, 'person city of death': 1, 'person country of birth': 1, 'person parents': 1}","[23811, 21281, 10240, 12740, 66451, 35238, 17362, 21082, 46739, 11431, 61372, 29609, 14235, 44262, 38288, 42133, 52733, 65003, 18907, 58650, 66065, 54728, 4598, 1974, 36683, 31652, 51583, 23400, 11766, 21250, 40883, 66808, 63657, 39927, 31567, 54312, 46972, 62637, 62368, 56154, 62578, 12406, 26401, 65590, 56944, 20661, 43882, 29888, 39790, 11617, 47222, 16952, 41473, 36173, 8743, 23145, 35311, 51891, 28910, 19070, 9229, 46163, 9668, 62384, 14012, 38248, 23348, 34511, 8997, 57436, 22620, 15099, 1754, 56171, 33277, 66563, 28820, 693, 43201, 59238, 51154, 51903, 37174, 10530, 49716, 29487, 14666, 7530, 17797, 18518, 20534, 7029, 62690, 5608, 28404, 53261, 43091, 57240, 3447, 54445, 35503, 45405, 27460, 4600, 37546, 13478, 20593, 19703, 64554, 32199, 63531, 26271, 38929, 45229, 32025, 1267, 67580, 57278, 15003, 52748, 34059, 17673, 39309, 5582, 63311, 13724, 4222, 37435, 44453, 57649, 39025, 41238, 2684, 54963, 32155, 29235, 62520, 63349, 64245, 43204, 12121, 24754, 2487, 29836, 56664, 46634, 53049, 6594, 30562, 29909, 1696, 42362, 33489, 66805, 36255, 40410, 64468, 36375, 23671, 10969, 41543, 6326, 10724, 39554, 50165, 1375, 10898, 27203, 66205, 31890, 47663, 15774, 42541, 20393, 45901, 6642, 63705, 26284, 6127, 50385, 22875, 7885, 39662, 22858, 32183, 2283, 26985, 47579, 65130, 64254, 59197, 36054, 51819, 32383, 38605, 49449, 37871, 11701]",11677,198,9,False
6929,organization alternate names,na,na,True,False,False,"{'na': 165, 'organization alternate names': 4, 'person employee of': 4, 'person origin': 1, 'organization top members or employees': 2, 'organization founded in year': 2, 'person date of death': 1, 'person state or province of birth': 1, 'person title': 8, 'person children': 1, 'person spouse': 2, 'organization parents': 1, 'person religion': 1, 'organization shareholders': 1, 'person state or province of death': 1, 'person city of death': 1, 'person country of birth': 1, 'person parents': 1}","[23811, 21281, 10240, 12740, 66451, 35238, 17362, 21082, 46739, 11431, 61372, 29609, 14235, 44262, 38288, 42133, 52733, 65003, 18907, 58650, 66065, 54728, 4598, 1974, 36683, 31652, 51583, 23400, 11766, 21250, 40883, 66808, 63657, 39927, 31567, 54312, 46972, 62637, 62368, 56154, 62578, 12406, 26401, 65590, 56944, 20661, 43882, 29888, 39790, 11617, 47222, 16952, 41473, 36173, 8743, 23145, 35311, 51891, 28910, 19070, 9229, 46163, 9668, 62384, 14012, 38248, 23348, 34511, 8997, 57436, 22620, 15099, 1754, 56171, 33277, 66563, 28820, 693, 43201, 59238, 51154, 51903, 37174, 10530, 49716, 29487, 14666, 7530, 17797, 18518, 20534, 7029, 62690, 5608, 28404, 53261, 43091, 57240, 3447, 54445, 35503, 45405, 27460, 4600, 37546, 13478, 20593, 19703, 64554, 32199, 63531, 26271, 38929, 45229, 32025, 1267, 67580, 57278, 15003, 52748, 34059, 17673, 39309, 5582, 63311, 13724, 4222, 37435, 44453, 57649, 39025, 41238, 2684, 54963, 32155, 29235, 62520, 63349, 64245, 43204, 12121, 24754, 2487, 29836, 56664, 46634, 53049, 6594, 30562, 29909, 1696, 42362, 33489, 66805, 36255, 40410, 64468, 36375, 23671, 10969, 41543, 6326, 10724, 39554, 50165, 1375, 10898, 27203, 66205, 31890, 47663, 15774, 42541, 20393, 45901, 6642, 63705, 26284, 6127, 50385, 22875, 7885, 39662, 22858, 32183, 2283, 26985, 47579, 65130, 64254, 59197, 36054, 51819, 32383, 38605, 49449, 37871, 11701]",6929,198,9,False
7143,na,na,na,True,True,True,"{'na': 165, 'organization alternate names': 4, 'person employee of': 4, 'person origin': 1, 'organization top members or employees': 2, 'organization founded in year': 2, 'person date of death': 1, 'person state or province of birth': 1, 'person title': 8, 'person children': 1, 'person spouse': 2, 'organization parents': 1, 'person religion': 1, 'organization shareholders': 1, 'person state or province of death': 1, 'person city of death': 1, 'person country of birth': 1, 'person parents': 1}","[23811, 21281, 10240, 12740, 66451, 35238, 17362, 21082, 46739, 11431, 61372, 29609, 14235, 44262, 38288, 42133, 52733, 65003, 18907, 58650, 66065, 54728, 4598, 1974, 36683, 31652, 51583, 23400, 11766, 21250, 40883, 66808, 63657, 39927, 31567, 54312, 46972, 62637, 62368, 56154, 62578, 12406, 26401, 65590, 56944, 20661, 43882, 29888, 39790, 11617, 47222, 16952, 41473, 36173, 8743, 23145, 35311, 51891, 28910, 19070, 9229, 46163, 9668, 62384, 14012, 38248, 23348, 34511, 8997, 57436, 22620, 15099, 1754, 56171, 33277, 66563, 28820, 693, 43201, 59238, 51154, 51903, 37174, 10530, 49716, 29487, 14666, 7530, 17797, 18518, 20534, 7029, 62690, 5608, 28404, 53261, 43091, 57240, 3447, 54445, 35503, 45405, 27460, 4600, 37546, 13478, 20593, 19703, 64554, 32199, 63531, 26271, 38929, 45229, 32025, 1267, 67580, 57278, 15003, 52748, 34059, 17673, 39309, 5582, 63311, 13724, 4222, 37435, 44453, 57649, 39025, 41238, 2684, 54963, 32155, 29235, 62520, 63349, 64245, 43204, 12121, 24754, 2487, 29836, 56664, 46634, 53049, 6594, 30562, 29909, 1696, 42362, 33489, 66805, 36255, 40410, 64468, 36375, 23671, 10969, 41543, 6326, 10724, 39554, 50165, 1375, 10898, 27203, 66205, 31890, 47663, 15774, 42541, 20393, 45901, 6642, 63705, 26284, 6127, 50385, 22875, 7885, 39662, 22858, 32183, 2283, 26985, 47579, 65130, 64254, 59197, 36054, 51819, 32383, 38605, 49449, 37871, 11701]",7143,198,9,False
12405,person spouse,na,na,True,False,False,"{'na': 165, 'organization alternate names': 4, 'person employee of': 4, 'person origin': 1, 'organization top members or employees': 2, 'organization founded in year': 2, 'person date of death': 1, 'person state or province of birth': 1, 'person title': 8, 'person children': 1, 'person spouse': 2, 'organization parents': 1, 'person religion': 1, 'organization shareholders': 1, 'person state or province of death': 1, 'person city of death': 1, 'person country of birth': 1, 'person parents': 1}","[23811, 21281, 10240, 12740, 66451, 35238, 17362, 21082, 46739, 11431, 61372, 29609, 14235, 44262, 38288, 42133, 52733, 65003, 18907, 58650, 66065, 54728, 4598, 1974, 36683, 31652, 51583, 23400, 11766, 21250, 40883, 66808, 63657, 39927, 31567, 54312, 46972, 62637, 62368, 56154, 62578, 12406, 26401, 65590, 56944, 20661, 43882, 29888, 39790, 11617, 47222, 16952, 41473, 36173, 8743, 23145, 35311, 51891, 28910, 19070, 9229, 46163, 9668, 62384, 14012, 38248, 23348, 34511, 8997, 57436, 22620, 15099, 1754, 56171, 33277, 66563, 28820, 693, 43201, 59238, 51154, 51903, 37174, 10530, 49716, 29487, 14666, 7530, 17797, 18518, 20534, 7029, 62690, 5608, 28404, 53261, 43091, 57240, 3447, 54445, 35503, 45405, 27460, 4600, 37546, 13478, 20593, 19703, 64554, 32199, 63531, 26271, 38929, 45229, 32025, 1267, 67580, 57278, 15003, 52748, 34059, 17673, 39309, 5582, 63311, 13724, 4222, 37435, 44453, 57649, 39025, 41238, 2684, 54963, 32155, 29235, 62520, 63349, 64245, 43204, 12121, 24754, 2487, 29836, 56664, 46634, 53049, 6594, 30562, 29909, 1696, 42362, 33489, 66805, 36255, 40410, 64468, 36375, 23671, 10969, 41543, 6326, 10724, 39554, 50165, 1375, 10898, 27203, 66205, 31890, 47663, 15774, 42541, 20393, 45901, 6642, 63705, 26284, 6127, 50385, 22875, 7885, 39662, 22858, 32183, 2283, 26985, 47579, 65130, 64254, 59197, 36054, 51819, 32383, 38605, 49449, 37871, 11701]",12405,198,9,False
