,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
905,supported cards and currencies,supported,54,True,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 2, 21: 1, 64: 2, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1, 56: 1, 26: 1, 34: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781, 9637, 6436, 6308, 8111, 2060]",905,25,3,False
1982,card payment not recognised,transaction,63,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 2, 21: 1, 64: 2, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1, 56: 1, 26: 1, 34: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781, 9637, 6436, 6308, 8111, 2060]",1982,25,3,False
2766,exchange rate,exchange charge,31,False,False,True,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 2, 21: 1, 64: 2, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1, 56: 1, 26: 1, 34: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781, 9637, 6436, 6308, 8111, 2060]",2766,25,3,False
2416,get physical card,getting spare,39,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 2, 21: 1, 64: 2, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1, 56: 1, 26: 1, 34: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781, 9637, 6436, 6308, 8111, 2060]",2416,25,3,False
2895,atm support,cash withdrawal charge,19,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 2, 21: 1, 64: 2, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1, 56: 1, 26: 1, 34: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781, 9637, 6436, 6308, 8111, 2060]",2895,25,3,False
2137,change pin,change,21,True,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 2, 21: 1, 64: 2, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1, 56: 1, 26: 1, 34: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781, 9637, 6436, 6308, 8111, 2060]",2137,25,3,False
732,top up limits,top up limits,60,False,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 2, 21: 1, 64: 2, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1, 56: 1, 26: 1, 34: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781, 9637, 6436, 6308, 8111, 2060]",732,25,3,False
1927,card not working,card swallowed,18,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 2, 21: 1, 64: 2, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1, 56: 1, 26: 1, 34: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781, 9637, 6436, 6308, 8111, 2060]",1927,25,3,False
945,card not working,getting virtual,40,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 2, 21: 1, 64: 2, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1, 56: 1, 26: 1, 34: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781, 9637, 6436, 6308, 8111, 2060]",945,25,3,False
1942,card not working,card swallowed,18,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 2, 21: 1, 64: 2, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1, 56: 1, 26: 1, 34: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781, 9637, 6436, 6308, 8111, 2060]",1942,25,3,False
