,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
905,supported cards and currencies,supported,54,True,True,False,"{50: 6, 28: 7, 58: 1, 53: 4, 59: 5, 20: 4, 4: 3, 6: 3, 9: 1, 49: 2, 30: 2, 22: 1, 37: 3, 0: 6, 17: 5, 51: 5, 15: 4, 56: 4, 73: 4, 13: 3, 3: 2, 46: 4, 25: 1, 21: 3, 54: 2, 57: 5, 65: 3, 32: 4, 68: 2, 8: 5, 62: 3, 76: 3, 45: 6, 19: 3, 36: 1, 44: 2, 67: 3, 7: 2, 34: 2, 1: 4, 16: 7, 26: 5, 64: 4, 11: 2, 69: 2, 2: 1, 70: 3, 29: 3, 12: 1, 27: 3, 35: 4, 39: 3, 31: 3, 5: 1, 48: 1, 14: 3, 55: 2, 63: 4, 43: 2, 47: 3, 10: 2, 74: 1, 75: 1, 42: 1, 41: 1, 38: 1, 60: 1, 72: 1, 24: 1}","[6467, 9965, 5638, 3226, 9494, 1468, 292, 5872, 629, 6306, 241, 8881, 2952, 8812, 8294, 8727, 8036, 4319, 60, 3160, 3466, 2258, 113, 5976, 9241, 8284, 6169, 2471, 2612, 5238, 4213, 8696, 8482, 3672, 7628, 4366, 9632, 8155, 9440, 264, 2487, 7330, 1746, 8237, 1026, 4732, 8217, 3191, 5103, 9489, 4692, 7984, 1515, 7786, 2959, 2871, 5369, 7580, 7835, 1038, 9531, 6758, 9431, 376, 8433, 5336, 2527, 1388, 6369, 347, 5153, 2782, 7432, 4231, 8885, 9277, 216, 9558, 808, 5287, 3219, 7292, 1990, 1891, 988, 3806, 3376, 3423, 3292, 5367, 8913, 6948, 1228, 754, 8581, 3958, 740, 2489, 157, 2742, 6177, 6663, 4092, 3562, 5023, 936, 6318, 4600, 5169, 1541, 8084, 3136, 910, 6289, 8073, 6992, 8072, 1352, 5011, 3264, 3317, 537, 8991, 3800, 7832, 6672, 8050, 8204, 8324, 9628, 8219, 1246, 2738, 6201, 5145, 7847, 7751, 5285, 7864, 1356, 5939, 2675, 7132, 271, 3801, 2592, 4143, 2536, 9183, 9525, 8490, 7648, 6548, 4154, 6376, 6145, 5078, 3205, 1667, 2759, 4694, 9107, 9842, 5365, 8804, 3239, 911, 6118, 2856, 1871, 9466, 8244, 3902, 9124, 9939, 1442, 4478, 9366, 8265, 1638, 468, 1062, 6599, 3213, 6507, 5890, 413, 407, 5355, 8486, 5551, 8060, 5740, 7824, 5613, 4593, 6665, 575, 9935, 7422]",905,200,9,False
1982,transaction charged twice,transaction,63,True,True,False,"{50: 6, 28: 7, 58: 1, 53: 4, 59: 5, 20: 4, 4: 3, 6: 3, 9: 1, 49: 2, 30: 2, 22: 1, 37: 3, 0: 6, 17: 5, 51: 5, 15: 4, 56: 4, 73: 4, 13: 3, 3: 2, 46: 4, 25: 1, 21: 3, 54: 2, 57: 5, 65: 3, 32: 4, 68: 2, 8: 5, 62: 3, 76: 3, 45: 6, 19: 3, 36: 1, 44: 2, 67: 3, 7: 2, 34: 2, 1: 4, 16: 7, 26: 5, 64: 4, 11: 2, 69: 2, 2: 1, 70: 3, 29: 3, 12: 1, 27: 3, 35: 4, 39: 3, 31: 3, 5: 1, 48: 1, 14: 3, 55: 2, 63: 4, 43: 2, 47: 3, 10: 2, 74: 1, 75: 1, 42: 1, 41: 1, 38: 1, 60: 1, 72: 1, 24: 1}","[6467, 9965, 5638, 3226, 9494, 1468, 292, 5872, 629, 6306, 241, 8881, 2952, 8812, 8294, 8727, 8036, 4319, 60, 3160, 3466, 2258, 113, 5976, 9241, 8284, 6169, 2471, 2612, 5238, 4213, 8696, 8482, 3672, 7628, 4366, 9632, 8155, 9440, 264, 2487, 7330, 1746, 8237, 1026, 4732, 8217, 3191, 5103, 9489, 4692, 7984, 1515, 7786, 2959, 2871, 5369, 7580, 7835, 1038, 9531, 6758, 9431, 376, 8433, 5336, 2527, 1388, 6369, 347, 5153, 2782, 7432, 4231, 8885, 9277, 216, 9558, 808, 5287, 3219, 7292, 1990, 1891, 988, 3806, 3376, 3423, 3292, 5367, 8913, 6948, 1228, 754, 8581, 3958, 740, 2489, 157, 2742, 6177, 6663, 4092, 3562, 5023, 936, 6318, 4600, 5169, 1541, 8084, 3136, 910, 6289, 8073, 6992, 8072, 1352, 5011, 3264, 3317, 537, 8991, 3800, 7832, 6672, 8050, 8204, 8324, 9628, 8219, 1246, 2738, 6201, 5145, 7847, 7751, 5285, 7864, 1356, 5939, 2675, 7132, 271, 3801, 2592, 4143, 2536, 9183, 9525, 8490, 7648, 6548, 4154, 6376, 6145, 5078, 3205, 1667, 2759, 4694, 9107, 9842, 5365, 8804, 3239, 911, 6118, 2856, 1871, 9466, 8244, 3902, 9124, 9939, 1442, 4478, 9366, 8265, 1638, 468, 1062, 6599, 3213, 6507, 5890, 413, 407, 5355, 8486, 5551, 8060, 5740, 7824, 5613, 4593, 6665, 575, 9935, 7422]",1982,200,9,False
2766,exchange charge,exchange charge,31,True,True,True,"{50: 6, 28: 7, 58: 1, 53: 4, 59: 5, 20: 4, 4: 3, 6: 3, 9: 1, 49: 2, 30: 2, 22: 1, 37: 3, 0: 6, 17: 5, 51: 5, 15: 4, 56: 4, 73: 4, 13: 3, 3: 2, 46: 4, 25: 1, 21: 3, 54: 2, 57: 5, 65: 3, 32: 4, 68: 2, 8: 5, 62: 3, 76: 3, 45: 6, 19: 3, 36: 1, 44: 2, 67: 3, 7: 2, 34: 2, 1: 4, 16: 7, 26: 5, 64: 4, 11: 2, 69: 2, 2: 1, 70: 3, 29: 3, 12: 1, 27: 3, 35: 4, 39: 3, 31: 3, 5: 1, 48: 1, 14: 3, 55: 2, 63: 4, 43: 2, 47: 3, 10: 2, 74: 1, 75: 1, 42: 1, 41: 1, 38: 1, 60: 1, 72: 1, 24: 1}","[6467, 9965, 5638, 3226, 9494, 1468, 292, 5872, 629, 6306, 241, 8881, 2952, 8812, 8294, 8727, 8036, 4319, 60, 3160, 3466, 2258, 113, 5976, 9241, 8284, 6169, 2471, 2612, 5238, 4213, 8696, 8482, 3672, 7628, 4366, 9632, 8155, 9440, 264, 2487, 7330, 1746, 8237, 1026, 4732, 8217, 3191, 5103, 9489, 4692, 7984, 1515, 7786, 2959, 2871, 5369, 7580, 7835, 1038, 9531, 6758, 9431, 376, 8433, 5336, 2527, 1388, 6369, 347, 5153, 2782, 7432, 4231, 8885, 9277, 216, 9558, 808, 5287, 3219, 7292, 1990, 1891, 988, 3806, 3376, 3423, 3292, 5367, 8913, 6948, 1228, 754, 8581, 3958, 740, 2489, 157, 2742, 6177, 6663, 4092, 3562, 5023, 936, 6318, 4600, 5169, 1541, 8084, 3136, 910, 6289, 8073, 6992, 8072, 1352, 5011, 3264, 3317, 537, 8991, 3800, 7832, 6672, 8050, 8204, 8324, 9628, 8219, 1246, 2738, 6201, 5145, 7847, 7751, 5285, 7864, 1356, 5939, 2675, 7132, 271, 3801, 2592, 4143, 2536, 9183, 9525, 8490, 7648, 6548, 4154, 6376, 6145, 5078, 3205, 1667, 2759, 4694, 9107, 9842, 5365, 8804, 3239, 911, 6118, 2856, 1871, 9466, 8244, 3902, 9124, 9939, 1442, 4478, 9366, 8265, 1638, 468, 1062, 6599, 3213, 6507, 5890, 413, 407, 5355, 8486, 5551, 8060, 5740, 7824, 5613, 4593, 6665, 575, 9935, 7422]",2766,200,9,False
2416,getting spare card,getting spare,39,True,True,False,"{50: 6, 28: 7, 58: 1, 53: 4, 59: 5, 20: 4, 4: 3, 6: 3, 9: 1, 49: 2, 30: 2, 22: 1, 37: 3, 0: 6, 17: 5, 51: 5, 15: 4, 56: 4, 73: 4, 13: 3, 3: 2, 46: 4, 25: 1, 21: 3, 54: 2, 57: 5, 65: 3, 32: 4, 68: 2, 8: 5, 62: 3, 76: 3, 45: 6, 19: 3, 36: 1, 44: 2, 67: 3, 7: 2, 34: 2, 1: 4, 16: 7, 26: 5, 64: 4, 11: 2, 69: 2, 2: 1, 70: 3, 29: 3, 12: 1, 27: 3, 35: 4, 39: 3, 31: 3, 5: 1, 48: 1, 14: 3, 55: 2, 63: 4, 43: 2, 47: 3, 10: 2, 74: 1, 75: 1, 42: 1, 41: 1, 38: 1, 60: 1, 72: 1, 24: 1}","[6467, 9965, 5638, 3226, 9494, 1468, 292, 5872, 629, 6306, 241, 8881, 2952, 8812, 8294, 8727, 8036, 4319, 60, 3160, 3466, 2258, 113, 5976, 9241, 8284, 6169, 2471, 2612, 5238, 4213, 8696, 8482, 3672, 7628, 4366, 9632, 8155, 9440, 264, 2487, 7330, 1746, 8237, 1026, 4732, 8217, 3191, 5103, 9489, 4692, 7984, 1515, 7786, 2959, 2871, 5369, 7580, 7835, 1038, 9531, 6758, 9431, 376, 8433, 5336, 2527, 1388, 6369, 347, 5153, 2782, 7432, 4231, 8885, 9277, 216, 9558, 808, 5287, 3219, 7292, 1990, 1891, 988, 3806, 3376, 3423, 3292, 5367, 8913, 6948, 1228, 754, 8581, 3958, 740, 2489, 157, 2742, 6177, 6663, 4092, 3562, 5023, 936, 6318, 4600, 5169, 1541, 8084, 3136, 910, 6289, 8073, 6992, 8072, 1352, 5011, 3264, 3317, 537, 8991, 3800, 7832, 6672, 8050, 8204, 8324, 9628, 8219, 1246, 2738, 6201, 5145, 7847, 7751, 5285, 7864, 1356, 5939, 2675, 7132, 271, 3801, 2592, 4143, 2536, 9183, 9525, 8490, 7648, 6548, 4154, 6376, 6145, 5078, 3205, 1667, 2759, 4694, 9107, 9842, 5365, 8804, 3239, 911, 6118, 2856, 1871, 9466, 8244, 3902, 9124, 9939, 1442, 4478, 9366, 8265, 1638, 468, 1062, 6599, 3213, 6507, 5890, 413, 407, 5355, 8486, 5551, 8060, 5740, 7824, 5613, 4593, 6665, 575, 9935, 7422]",2416,200,9,False
2895,cash withdrawal charge,cash withdrawal charge,19,True,True,True,"{50: 6, 28: 7, 58: 1, 53: 4, 59: 5, 20: 4, 4: 3, 6: 3, 9: 1, 49: 2, 30: 2, 22: 1, 37: 3, 0: 6, 17: 5, 51: 5, 15: 4, 56: 4, 73: 4, 13: 3, 3: 2, 46: 4, 25: 1, 21: 3, 54: 2, 57: 5, 65: 3, 32: 4, 68: 2, 8: 5, 62: 3, 76: 3, 45: 6, 19: 3, 36: 1, 44: 2, 67: 3, 7: 2, 34: 2, 1: 4, 16: 7, 26: 5, 64: 4, 11: 2, 69: 2, 2: 1, 70: 3, 29: 3, 12: 1, 27: 3, 35: 4, 39: 3, 31: 3, 5: 1, 48: 1, 14: 3, 55: 2, 63: 4, 43: 2, 47: 3, 10: 2, 74: 1, 75: 1, 42: 1, 41: 1, 38: 1, 60: 1, 72: 1, 24: 1}","[6467, 9965, 5638, 3226, 9494, 1468, 292, 5872, 629, 6306, 241, 8881, 2952, 8812, 8294, 8727, 8036, 4319, 60, 3160, 3466, 2258, 113, 5976, 9241, 8284, 6169, 2471, 2612, 5238, 4213, 8696, 8482, 3672, 7628, 4366, 9632, 8155, 9440, 264, 2487, 7330, 1746, 8237, 1026, 4732, 8217, 3191, 5103, 9489, 4692, 7984, 1515, 7786, 2959, 2871, 5369, 7580, 7835, 1038, 9531, 6758, 9431, 376, 8433, 5336, 2527, 1388, 6369, 347, 5153, 2782, 7432, 4231, 8885, 9277, 216, 9558, 808, 5287, 3219, 7292, 1990, 1891, 988, 3806, 3376, 3423, 3292, 5367, 8913, 6948, 1228, 754, 8581, 3958, 740, 2489, 157, 2742, 6177, 6663, 4092, 3562, 5023, 936, 6318, 4600, 5169, 1541, 8084, 3136, 910, 6289, 8073, 6992, 8072, 1352, 5011, 3264, 3317, 537, 8991, 3800, 7832, 6672, 8050, 8204, 8324, 9628, 8219, 1246, 2738, 6201, 5145, 7847, 7751, 5285, 7864, 1356, 5939, 2675, 7132, 271, 3801, 2592, 4143, 2536, 9183, 9525, 8490, 7648, 6548, 4154, 6376, 6145, 5078, 3205, 1667, 2759, 4694, 9107, 9842, 5365, 8804, 3239, 911, 6118, 2856, 1871, 9466, 8244, 3902, 9124, 9939, 1442, 4478, 9366, 8265, 1638, 468, 1062, 6599, 3213, 6507, 5890, 413, 407, 5355, 8486, 5551, 8060, 5740, 7824, 5613, 4593, 6665, 575, 9935, 7422]",2895,200,9,False
2137,change pin,change,21,True,True,False,"{50: 6, 28: 7, 58: 1, 53: 4, 59: 5, 20: 4, 4: 3, 6: 3, 9: 1, 49: 2, 30: 2, 22: 1, 37: 3, 0: 6, 17: 5, 51: 5, 15: 4, 56: 4, 73: 4, 13: 3, 3: 2, 46: 4, 25: 1, 21: 3, 54: 2, 57: 5, 65: 3, 32: 4, 68: 2, 8: 5, 62: 3, 76: 3, 45: 6, 19: 3, 36: 1, 44: 2, 67: 3, 7: 2, 34: 2, 1: 4, 16: 7, 26: 5, 64: 4, 11: 2, 69: 2, 2: 1, 70: 3, 29: 3, 12: 1, 27: 3, 35: 4, 39: 3, 31: 3, 5: 1, 48: 1, 14: 3, 55: 2, 63: 4, 43: 2, 47: 3, 10: 2, 74: 1, 75: 1, 42: 1, 41: 1, 38: 1, 60: 1, 72: 1, 24: 1}","[6467, 9965, 5638, 3226, 9494, 1468, 292, 5872, 629, 6306, 241, 8881, 2952, 8812, 8294, 8727, 8036, 4319, 60, 3160, 3466, 2258, 113, 5976, 9241, 8284, 6169, 2471, 2612, 5238, 4213, 8696, 8482, 3672, 7628, 4366, 9632, 8155, 9440, 264, 2487, 7330, 1746, 8237, 1026, 4732, 8217, 3191, 5103, 9489, 4692, 7984, 1515, 7786, 2959, 2871, 5369, 7580, 7835, 1038, 9531, 6758, 9431, 376, 8433, 5336, 2527, 1388, 6369, 347, 5153, 2782, 7432, 4231, 8885, 9277, 216, 9558, 808, 5287, 3219, 7292, 1990, 1891, 988, 3806, 3376, 3423, 3292, 5367, 8913, 6948, 1228, 754, 8581, 3958, 740, 2489, 157, 2742, 6177, 6663, 4092, 3562, 5023, 936, 6318, 4600, 5169, 1541, 8084, 3136, 910, 6289, 8073, 6992, 8072, 1352, 5011, 3264, 3317, 537, 8991, 3800, 7832, 6672, 8050, 8204, 8324, 9628, 8219, 1246, 2738, 6201, 5145, 7847, 7751, 5285, 7864, 1356, 5939, 2675, 7132, 271, 3801, 2592, 4143, 2536, 9183, 9525, 8490, 7648, 6548, 4154, 6376, 6145, 5078, 3205, 1667, 2759, 4694, 9107, 9842, 5365, 8804, 3239, 911, 6118, 2856, 1871, 9466, 8244, 3902, 9124, 9939, 1442, 4478, 9366, 8265, 1638, 468, 1062, 6599, 3213, 6507, 5890, 413, 407, 5355, 8486, 5551, 8060, 5740, 7824, 5613, 4593, 6665, 575, 9935, 7422]",2137,200,9,False
732,top up limits,top up limits,60,True,True,True,"{50: 6, 28: 7, 58: 1, 53: 4, 59: 5, 20: 4, 4: 3, 6: 3, 9: 1, 49: 2, 30: 2, 22: 1, 37: 3, 0: 6, 17: 5, 51: 5, 15: 4, 56: 4, 73: 4, 13: 3, 3: 2, 46: 4, 25: 1, 21: 3, 54: 2, 57: 5, 65: 3, 32: 4, 68: 2, 8: 5, 62: 3, 76: 3, 45: 6, 19: 3, 36: 1, 44: 2, 67: 3, 7: 2, 34: 2, 1: 4, 16: 7, 26: 5, 64: 4, 11: 2, 69: 2, 2: 1, 70: 3, 29: 3, 12: 1, 27: 3, 35: 4, 39: 3, 31: 3, 5: 1, 48: 1, 14: 3, 55: 2, 63: 4, 43: 2, 47: 3, 10: 2, 74: 1, 75: 1, 42: 1, 41: 1, 38: 1, 60: 1, 72: 1, 24: 1}","[6467, 9965, 5638, 3226, 9494, 1468, 292, 5872, 629, 6306, 241, 8881, 2952, 8812, 8294, 8727, 8036, 4319, 60, 3160, 3466, 2258, 113, 5976, 9241, 8284, 6169, 2471, 2612, 5238, 4213, 8696, 8482, 3672, 7628, 4366, 9632, 8155, 9440, 264, 2487, 7330, 1746, 8237, 1026, 4732, 8217, 3191, 5103, 9489, 4692, 7984, 1515, 7786, 2959, 2871, 5369, 7580, 7835, 1038, 9531, 6758, 9431, 376, 8433, 5336, 2527, 1388, 6369, 347, 5153, 2782, 7432, 4231, 8885, 9277, 216, 9558, 808, 5287, 3219, 7292, 1990, 1891, 988, 3806, 3376, 3423, 3292, 5367, 8913, 6948, 1228, 754, 8581, 3958, 740, 2489, 157, 2742, 6177, 6663, 4092, 3562, 5023, 936, 6318, 4600, 5169, 1541, 8084, 3136, 910, 6289, 8073, 6992, 8072, 1352, 5011, 3264, 3317, 537, 8991, 3800, 7832, 6672, 8050, 8204, 8324, 9628, 8219, 1246, 2738, 6201, 5145, 7847, 7751, 5285, 7864, 1356, 5939, 2675, 7132, 271, 3801, 2592, 4143, 2536, 9183, 9525, 8490, 7648, 6548, 4154, 6376, 6145, 5078, 3205, 1667, 2759, 4694, 9107, 9842, 5365, 8804, 3239, 911, 6118, 2856, 1871, 9466, 8244, 3902, 9124, 9939, 1442, 4478, 9366, 8265, 1638, 468, 1062, 6599, 3213, 6507, 5890, 413, 407, 5355, 8486, 5551, 8060, 5740, 7824, 5613, 4593, 6665, 575, 9935, 7422]",732,200,9,False
1927,declined cash withdrawal,card swallowed,18,False,False,False,"{50: 6, 28: 7, 58: 1, 53: 4, 59: 5, 20: 4, 4: 3, 6: 3, 9: 1, 49: 2, 30: 2, 22: 1, 37: 3, 0: 6, 17: 5, 51: 5, 15: 4, 56: 4, 73: 4, 13: 3, 3: 2, 46: 4, 25: 1, 21: 3, 54: 2, 57: 5, 65: 3, 32: 4, 68: 2, 8: 5, 62: 3, 76: 3, 45: 6, 19: 3, 36: 1, 44: 2, 67: 3, 7: 2, 34: 2, 1: 4, 16: 7, 26: 5, 64: 4, 11: 2, 69: 2, 2: 1, 70: 3, 29: 3, 12: 1, 27: 3, 35: 4, 39: 3, 31: 3, 5: 1, 48: 1, 14: 3, 55: 2, 63: 4, 43: 2, 47: 3, 10: 2, 74: 1, 75: 1, 42: 1, 41: 1, 38: 1, 60: 1, 72: 1, 24: 1}","[6467, 9965, 5638, 3226, 9494, 1468, 292, 5872, 629, 6306, 241, 8881, 2952, 8812, 8294, 8727, 8036, 4319, 60, 3160, 3466, 2258, 113, 5976, 9241, 8284, 6169, 2471, 2612, 5238, 4213, 8696, 8482, 3672, 7628, 4366, 9632, 8155, 9440, 264, 2487, 7330, 1746, 8237, 1026, 4732, 8217, 3191, 5103, 9489, 4692, 7984, 1515, 7786, 2959, 2871, 5369, 7580, 7835, 1038, 9531, 6758, 9431, 376, 8433, 5336, 2527, 1388, 6369, 347, 5153, 2782, 7432, 4231, 8885, 9277, 216, 9558, 808, 5287, 3219, 7292, 1990, 1891, 988, 3806, 3376, 3423, 3292, 5367, 8913, 6948, 1228, 754, 8581, 3958, 740, 2489, 157, 2742, 6177, 6663, 4092, 3562, 5023, 936, 6318, 4600, 5169, 1541, 8084, 3136, 910, 6289, 8073, 6992, 8072, 1352, 5011, 3264, 3317, 537, 8991, 3800, 7832, 6672, 8050, 8204, 8324, 9628, 8219, 1246, 2738, 6201, 5145, 7847, 7751, 5285, 7864, 1356, 5939, 2675, 7132, 271, 3801, 2592, 4143, 2536, 9183, 9525, 8490, 7648, 6548, 4154, 6376, 6145, 5078, 3205, 1667, 2759, 4694, 9107, 9842, 5365, 8804, 3239, 911, 6118, 2856, 1871, 9466, 8244, 3902, 9124, 9939, 1442, 4478, 9366, 8265, 1638, 468, 1062, 6599, 3213, 6507, 5890, 413, 407, 5355, 8486, 5551, 8060, 5740, 7824, 5613, 4593, 6665, 575, 9935, 7422]",1927,200,9,False
945,card arrival,getting virtual,40,False,False,True,"{50: 6, 28: 7, 58: 1, 53: 4, 59: 5, 20: 4, 4: 3, 6: 3, 9: 1, 49: 2, 30: 2, 22: 1, 37: 3, 0: 6, 17: 5, 51: 5, 15: 4, 56: 4, 73: 4, 13: 3, 3: 2, 46: 4, 25: 1, 21: 3, 54: 2, 57: 5, 65: 3, 32: 4, 68: 2, 8: 5, 62: 3, 76: 3, 45: 6, 19: 3, 36: 1, 44: 2, 67: 3, 7: 2, 34: 2, 1: 4, 16: 7, 26: 5, 64: 4, 11: 2, 69: 2, 2: 1, 70: 3, 29: 3, 12: 1, 27: 3, 35: 4, 39: 3, 31: 3, 5: 1, 48: 1, 14: 3, 55: 2, 63: 4, 43: 2, 47: 3, 10: 2, 74: 1, 75: 1, 42: 1, 41: 1, 38: 1, 60: 1, 72: 1, 24: 1}","[6467, 9965, 5638, 3226, 9494, 1468, 292, 5872, 629, 6306, 241, 8881, 2952, 8812, 8294, 8727, 8036, 4319, 60, 3160, 3466, 2258, 113, 5976, 9241, 8284, 6169, 2471, 2612, 5238, 4213, 8696, 8482, 3672, 7628, 4366, 9632, 8155, 9440, 264, 2487, 7330, 1746, 8237, 1026, 4732, 8217, 3191, 5103, 9489, 4692, 7984, 1515, 7786, 2959, 2871, 5369, 7580, 7835, 1038, 9531, 6758, 9431, 376, 8433, 5336, 2527, 1388, 6369, 347, 5153, 2782, 7432, 4231, 8885, 9277, 216, 9558, 808, 5287, 3219, 7292, 1990, 1891, 988, 3806, 3376, 3423, 3292, 5367, 8913, 6948, 1228, 754, 8581, 3958, 740, 2489, 157, 2742, 6177, 6663, 4092, 3562, 5023, 936, 6318, 4600, 5169, 1541, 8084, 3136, 910, 6289, 8073, 6992, 8072, 1352, 5011, 3264, 3317, 537, 8991, 3800, 7832, 6672, 8050, 8204, 8324, 9628, 8219, 1246, 2738, 6201, 5145, 7847, 7751, 5285, 7864, 1356, 5939, 2675, 7132, 271, 3801, 2592, 4143, 2536, 9183, 9525, 8490, 7648, 6548, 4154, 6376, 6145, 5078, 3205, 1667, 2759, 4694, 9107, 9842, 5365, 8804, 3239, 911, 6118, 2856, 1871, 9466, 8244, 3902, 9124, 9939, 1442, 4478, 9366, 8265, 1638, 468, 1062, 6599, 3213, 6507, 5890, 413, 407, 5355, 8486, 5551, 8060, 5740, 7824, 5613, 4593, 6665, 575, 9935, 7422]",945,200,9,False
1942,declined cash withdrawal,card swallowed,18,False,False,False,"{50: 6, 28: 7, 58: 1, 53: 4, 59: 5, 20: 4, 4: 3, 6: 3, 9: 1, 49: 2, 30: 2, 22: 1, 37: 3, 0: 6, 17: 5, 51: 5, 15: 4, 56: 4, 73: 4, 13: 3, 3: 2, 46: 4, 25: 1, 21: 3, 54: 2, 57: 5, 65: 3, 32: 4, 68: 2, 8: 5, 62: 3, 76: 3, 45: 6, 19: 3, 36: 1, 44: 2, 67: 3, 7: 2, 34: 2, 1: 4, 16: 7, 26: 5, 64: 4, 11: 2, 69: 2, 2: 1, 70: 3, 29: 3, 12: 1, 27: 3, 35: 4, 39: 3, 31: 3, 5: 1, 48: 1, 14: 3, 55: 2, 63: 4, 43: 2, 47: 3, 10: 2, 74: 1, 75: 1, 42: 1, 41: 1, 38: 1, 60: 1, 72: 1, 24: 1}","[6467, 9965, 5638, 3226, 9494, 1468, 292, 5872, 629, 6306, 241, 8881, 2952, 8812, 8294, 8727, 8036, 4319, 60, 3160, 3466, 2258, 113, 5976, 9241, 8284, 6169, 2471, 2612, 5238, 4213, 8696, 8482, 3672, 7628, 4366, 9632, 8155, 9440, 264, 2487, 7330, 1746, 8237, 1026, 4732, 8217, 3191, 5103, 9489, 4692, 7984, 1515, 7786, 2959, 2871, 5369, 7580, 7835, 1038, 9531, 6758, 9431, 376, 8433, 5336, 2527, 1388, 6369, 347, 5153, 2782, 7432, 4231, 8885, 9277, 216, 9558, 808, 5287, 3219, 7292, 1990, 1891, 988, 3806, 3376, 3423, 3292, 5367, 8913, 6948, 1228, 754, 8581, 3958, 740, 2489, 157, 2742, 6177, 6663, 4092, 3562, 5023, 936, 6318, 4600, 5169, 1541, 8084, 3136, 910, 6289, 8073, 6992, 8072, 1352, 5011, 3264, 3317, 537, 8991, 3800, 7832, 6672, 8050, 8204, 8324, 9628, 8219, 1246, 2738, 6201, 5145, 7847, 7751, 5285, 7864, 1356, 5939, 2675, 7132, 271, 3801, 2592, 4143, 2536, 9183, 9525, 8490, 7648, 6548, 4154, 6376, 6145, 5078, 3205, 1667, 2759, 4694, 9107, 9842, 5365, 8804, 3239, 911, 6118, 2856, 1871, 9466, 8244, 3902, 9124, 9939, 1442, 4478, 9366, 8265, 1638, 468, 1062, 6599, 3213, 6507, 5890, 413, 407, 5355, 8486, 5551, 8060, 5740, 7824, 5613, 4593, 6665, 575, 9935, 7422]",1942,200,9,False
