,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
905,supported cards and currencies,supported,54,True,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",905,20,3,False
1982,transaction charged twice,transaction,63,False,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",1982,20,3,False
2766,exchange rate,exchange charge,31,False,False,True,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",2766,20,3,False
2416,get physical card,getting spare,39,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",2416,20,3,False
2895,atm support,cash withdrawal charge,19,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",2895,20,3,False
2137,pin blocked,change,21,True,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",2137,20,3,False
732,top up limits,top up limits,60,False,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",732,20,3,False
1927,card not working,card swallowed,18,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",1927,20,3,False
945,card not working,getting virtual,40,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",945,20,3,False
1942,card not working,card swallowed,18,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",1942,20,3,False
112,exchange rate,exchange rate,32,True,True,True,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",112,20,3,False
2909,cash withdrawal charge,cash withdrawal charge,19,False,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",2909,20,3,False
965,card acceptance,card acceptance,10,False,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",965,20,3,False
1465,card not working,atm,3,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",1465,20,3,False
1396,disposable card limits,dispos,29,False,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",1396,20,3,False
2152,change pin,change,21,True,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",2152,20,3,False
1159,change pin,edit,30,True,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",1159,20,3,False
976,supported cards and currencies,card acceptance,10,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",976,20,3,False
1518,direct debit payment not recognised,direct,28,True,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",1518,20,3,False
1773,Refund not showing up,Ref,51,True,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",1773,20,3,False
1476,atm support,atm,3,False,True,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",1476,20,3,False
1477,card not working,atm,3,False,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",1477,20,3,False
237,cash withdrawal not recognised,pending cash,46,True,False,False,"{51: 1, 45: 2, 30: 1, 16: 1, 66: 1, 54: 1, 69: 1, 46: 1, 44: 1, 28: 1, 21: 1, 64: 1, 7: 1, 65: 1, 32: 1, 68: 1, 6: 1, 4: 1, 70: 1}","[8274, 1156, 7684, 5164, 8250, 3012, 4355, 3707, 6362, 1536, 3819, 2077, 624, 2932, 5666, 2290, 1429, 66, 1699, 8781]",237,20,3,False
