,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
889,email add contact,email query,16,False,False,False,{50: 1},[3948],889,1,0,False
2700,play radio,recommendation,56,False,False,True,{50: 1},[3948],2700,1,0,False
2458,play radio,music li,42,False,False,True,{50: 1},[3948],2458,1,0,False
1000,play radio,recommendation,56,False,False,True,{50: 1},[3948],1000,1,0,False
2395,play radio,qa currency,51,False,False,True,{50: 1},[3948],2395,1,0,False
1922,play radio,general explain,22,False,False,True,{50: 1},[3948],1922,1,0,False
1202,play radio,music li,42,False,False,True,{50: 1},[3948],1202,1,0,False
1988,play radio,play pod,49,False,False,True,{50: 1},[3948],1988,1,0,False
1107,play radio,calendar set,9,False,False,True,{50: 1},[3948],1107,1,0,False
2728,play radio,calendar query,7,False,False,True,{50: 1},[3948],2728,1,0,False
1567,play radio,qa stock,55,False,False,True,{50: 1},[3948],1567,1,0,False
2506,play radio,qa currency,51,False,False,True,{50: 1},[3948],2506,1,0,False
2608,play radio,lists,40,False,False,True,{50: 1},[3948],2608,1,0,False
2618,play radio,general neg,25,False,False,True,{50: 1},[3948],2618,1,0,False
2787,email sendemail,email s,17,False,True,False,{50: 1},[3948],2787,1,0,False
1625,play radio,play audio,46,False,False,True,{50: 1},[3948],1625,1,0,False
1638,play radio,audio,4,False,False,True,{50: 1},[3948],1638,1,0,False
2740,play radio,qa stock,55,False,False,True,{50: 1},[3948],2740,1,0,False
966,play radio,general neg,25,False,False,True,{50: 1},[3948],966,1,0,False
891,play radio,general neg,25,False,False,True,{50: 1},[3948],891,1,0,False
1349,play radio,iot hue light change,31,False,False,True,{50: 1},[3948],1349,1,0,False
1748,play radio,general repeat,28,False,False,True,{50: 1},[3948],1748,1,0,False
2615,play audiobook,play audio,46,False,True,False,{50: 1},[3948],2615,1,0,False
2782,play radio,play radio,50,True,True,True,{50: 1},[3948],2782,1,0,False
