,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
6935,getting virtual card,getting virtual,40,True,True,False,"{40: 1, 55: 1, 30: 1, 5: 1, 71: 1, 43: 1, 35: 1, 76: 1, 17: 1, 67: 1, 65: 2, 24: 1, 47: 1, 41: 1, 46: 2, 22: 1, 16: 1, 48: 1}","[6935, 3070, 2657, 5224, 3413, 1798, 3429, 9401, 6169, 5061, 8375, 5777, 5865, 7219, 5528, 7039, 5115, 8654, 6780, 2619]",6935,20,9,False
3070,terminate account,term,55,True,True,False,"{40: 1, 55: 1, 30: 1, 5: 1, 71: 1, 43: 1, 35: 1, 76: 1, 17: 1, 67: 1, 65: 2, 24: 1, 47: 1, 41: 1, 46: 2, 22: 1, 16: 1, 48: 1}","[6935, 3070, 2657, 5224, 3413, 1798, 3429, 9401, 6169, 5061, 8375, 5777, 5865, 7219, 5528, 7039, 5115, 8654, 6780, 2619]",3070,20,9,False
2657,edit personal details,edit,30,True,True,False,"{40: 1, 55: 1, 30: 1, 5: 1, 71: 1, 43: 1, 35: 1, 76: 1, 17: 1, 67: 1, 65: 2, 24: 1, 47: 1, 41: 1, 46: 2, 22: 1, 16: 1, 48: 1}","[6935, 3070, 2657, 5224, 3413, 1798, 3429, 9401, 6169, 5061, 8375, 5777, 5865, 7219, 5528, 7039, 5115, 8654, 6780, 2619]",2657,20,9,False
5224,balance not updated after bank transfer,balance not updated after bank,5,True,True,False,"{40: 1, 55: 1, 30: 1, 5: 1, 71: 1, 43: 1, 35: 1, 76: 1, 17: 1, 67: 1, 65: 2, 24: 1, 47: 1, 41: 1, 46: 2, 22: 1, 16: 1, 48: 1}","[6935, 3070, 2657, 5224, 3413, 1798, 3429, 9401, 6169, 5061, 8375, 5777, 5865, 7219, 5528, 7039, 5115, 8654, 6780, 2619]",5224,20,9,False
3413,verify top up,verify top,71,True,True,False,"{40: 1, 55: 1, 30: 1, 5: 1, 71: 1, 43: 1, 35: 1, 76: 1, 17: 1, 67: 1, 65: 2, 24: 1, 47: 1, 41: 1, 46: 2, 22: 1, 16: 1, 48: 1}","[6935, 3070, 2657, 5224, 3413, 1798, 3429, 9401, 6169, 5061, 8375, 5777, 5865, 7219, 5528, 7039, 5115, 8654, 6780, 2619]",3413,20,9,False
1798,order physical card,order,43,True,True,False,"{40: 1, 55: 1, 30: 1, 5: 1, 71: 1, 43: 1, 35: 1, 76: 1, 17: 1, 67: 1, 65: 2, 24: 1, 47: 1, 41: 1, 46: 2, 22: 1, 16: 1, 48: 1}","[6935, 3070, 2657, 5224, 3413, 1798, 3429, 9401, 6169, 5061, 8375, 5777, 5865, 7219, 5528, 7039, 5115, 8654, 6780, 2619]",1798,20,9,False
3429,failed transfer,failed,35,True,True,False,"{40: 1, 55: 1, 30: 1, 5: 1, 71: 1, 43: 1, 35: 1, 76: 1, 17: 1, 67: 1, 65: 2, 24: 1, 47: 1, 41: 1, 46: 2, 22: 1, 16: 1, 48: 1}","[6935, 3070, 2657, 5224, 3413, 1798, 3429, 9401, 6169, 5061, 8375, 5777, 5865, 7219, 5528, 7039, 5115, 8654, 6780, 2619]",3429,20,9,False
9401,wrong exchange rate for cash withdrawal,wrong exchange,76,True,True,False,"{40: 1, 55: 1, 30: 1, 5: 1, 71: 1, 43: 1, 35: 1, 76: 1, 17: 1, 67: 1, 65: 2, 24: 1, 47: 1, 41: 1, 46: 2, 22: 1, 16: 1, 48: 1}","[6935, 3070, 2657, 5224, 3413, 1798, 3429, 9401, 6169, 5061, 8375, 5777, 5865, 7219, 5528, 7039, 5115, 8654, 6780, 2619]",9401,20,9,False
6169,card payment wrong exchange rate,card payment wrong,17,True,True,False,"{40: 1, 55: 1, 30: 1, 5: 1, 71: 1, 43: 1, 35: 1, 76: 1, 17: 1, 67: 1, 65: 2, 24: 1, 47: 1, 41: 1, 46: 2, 22: 1, 16: 1, 48: 1}","[6935, 3070, 2657, 5224, 3413, 1798, 3429, 9401, 6169, 5061, 8375, 5777, 5865, 7219, 5528, 7039, 5115, 8654, 6780, 2619]",6169,20,9,False
5061,transfer timing,transfer timing,67,True,True,True,"{40: 1, 55: 1, 30: 1, 5: 1, 71: 1, 43: 1, 35: 1, 76: 1, 17: 1, 67: 1, 65: 2, 24: 1, 47: 1, 41: 1, 46: 2, 22: 1, 16: 1, 48: 1}","[6935, 3070, 2657, 5224, 3413, 1798, 3429, 9401, 6169, 5061, 8375, 5777, 5865, 7219, 5528, 7039, 5115, 8654, 6780, 2619]",5061,20,9,False
