,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
3430,weather query,news,45,False,False,False,{33: 1},[3610],3430,1,0,False
2596,music likeness,music li,42,False,True,False,{33: 1},[3610],2596,1,0,False
3083,calendar query,transport traffic,66,False,False,False,{33: 1},[3610],3083,1,0,False
4420,social post,social post,59,False,True,False,{33: 1},[3610],4420,1,0,False
5418,calendar set,calendar set,9,False,True,False,{33: 1},[3610],5418,1,0,False
4839,news query,qa stock,55,False,False,False,{33: 1},[3610],4839,1,0,False
4527,iot wemo off,iot wemo off,36,False,True,False,{33: 1},[3610],4527,1,0,False
3327,recommendation events,general qu,27,False,False,False,{33: 1},[3610],3327,1,0,False
6345,general explain,general neg,25,False,False,False,{33: 1},[3610],6345,1,0,False
5766,play music,play music,48,False,True,False,{33: 1},[3610],5766,1,0,False
5532,general quirky,general qu,27,False,True,False,{33: 1},[3610],5532,1,0,False
3311,alarm set,calendar set,9,False,False,False,{33: 1},[3610],3311,1,0,False
2917,weather query,transport traffic,66,False,False,False,{33: 1},[3610],2917,1,0,False
3270,social post,social post,59,False,True,False,{33: 1},[3610],3270,1,0,False
5593,play podcasts,play podcast,49,False,True,False,{33: 1},[3610],5593,1,0,False
5196,qa stock,qa stock,55,False,True,False,{33: 1},[3610],5196,1,0,False
2816,calendar remove,calendar remove,8,False,True,False,{33: 1},[3610],2816,1,0,False
726,calendar set,calendar set,9,False,True,False,{33: 1},[3610],726,1,0,False
794,transport query,transport ticket,65,False,False,False,{33: 1},[3610],794,1,0,False
252,email query,email query,15,False,True,False,{33: 1},[3610],252,1,0,False
3233,play music,play music,48,False,True,False,{33: 1},[3610],3233,1,0,False
4902,calendar remove,calendar remove,8,False,True,False,{33: 1},[3610],4902,1,0,False
3192,general affirm,general dont,21,False,False,False,{33: 1},[3610],3192,1,0,False
1358,calendar query,news,45,False,False,False,{33: 1},[3610],1358,1,0,False
2380,weather query,weather,67,False,True,False,{33: 1},[3610],2380,1,0,False
4250,email query,email query,15,False,True,False,{33: 1},[3610],4250,1,0,False
2930,transport query,transport ticket,65,False,False,False,{33: 1},[3610],2930,1,0,False
4936,social query,social query,60,False,True,False,{33: 1},[3610],4936,1,0,False
3186,transport query,transport query,63,False,True,False,{33: 1},[3610],3186,1,0,False
1490,qa factoid,takeaway order,61,False,False,False,{33: 1},[3610],1490,1,0,False
5978,weather query,qa fact,53,False,False,False,{33: 1},[3610],5978,1,0,False
4580,general praise,general praise,26,False,True,False,{33: 1},[3610],4580,1,0,False
5668,news query,news,45,False,True,False,{33: 1},[3610],5668,1,0,False
6215,transport ticket,transport query,63,False,False,False,{33: 1},[3610],6215,1,0,False
4804,play music,play music,48,False,True,False,{33: 1},[3610],4804,1,0,False
2922,play game,play game,47,False,True,False,{33: 1},[3610],2922,1,0,False
1242,general praise,general praise,26,False,True,False,{33: 1},[3610],1242,1,0,False
3753,music query,play music,48,False,False,False,{33: 1},[3610],3753,1,0,False
713,weather query,qa fact,53,False,False,False,{33: 1},[3610],713,1,0,False
3041,recommendation locations,recommendation locations,57,False,True,False,{33: 1},[3610],3041,1,0,False
1218,general explain,general explain,22,False,True,False,{33: 1},[3610],1218,1,0,False
2974,play radio,play radio,50,False,True,False,{33: 1},[3610],2974,1,0,False
5934,music query,music query,43,False,True,False,{33: 1},[3610],5934,1,0,False
5923,qa factoid,qa fact,53,False,True,False,{33: 1},[3610],5923,1,0,False
776,general praise,general praise,26,False,True,False,{33: 1},[3610],776,1,0,False
239,general praise,general praise,26,False,True,False,{33: 1},[3610],239,1,0,False
3604,general repeat,general qu,27,False,False,False,{33: 1},[3610],3604,1,0,False
947,transport traffic,transport traffic,66,False,True,False,{33: 1},[3610],947,1,0,False
768,general joke,general joke,24,False,True,False,{33: 1},[3610],768,1,0,False
859,qa maths,qa math,54,False,True,False,{33: 1},[3610],859,1,0,False
1816,play podcasts,play podcast,49,False,True,False,{33: 1},[3610],1816,1,0,False
1314,qa currency,qa currency,51,False,True,False,{33: 1},[3610],1314,1,0,False
1334,play radio,play radio,50,False,True,False,{33: 1},[3610],1334,1,0,False
3135,play podcasts,play podcast,49,False,True,False,{33: 1},[3610],3135,1,0,False
3639,lists remove,lists remove,40,False,True,False,{33: 1},[3610],3639,1,0,False
5882,datetime query,datetime query,13,False,True,False,{33: 1},[3610],5882,1,0,False
1240,iot coffee,iot coffee,30,False,True,False,{33: 1},[3610],1240,1,0,False
5690,news query,news,45,False,True,False,{33: 1},[3610],5690,1,0,False
1733,calendar query,general qu,27,False,False,False,{33: 1},[3610],1733,1,0,False
4663,iot hue light off,iot hue light off,33,True,True,True,{33: 1},[3610],4663,1,0,False
2485,music query,music query,43,False,True,False,{33: 1},[3610],2485,1,0,False
1977,play radio,play radio,50,False,True,False,{33: 1},[3610],1977,1,0,False
605,alarm remove,alarm remove,1,False,True,False,{33: 1},[3610],605,1,0,False
2931,general dont care,general dont,21,False,True,False,{33: 1},[3610],2931,1,0,False
4487,email query,email query,15,False,True,False,{33: 1},[3610],4487,1,0,False
372,email sendemail,email send,17,False,True,False,{33: 1},[3610],372,1,0,False
2743,news query,news,45,False,True,False,{33: 1},[3610],2743,1,0,False
4846,news query,news,45,False,True,False,{33: 1},[3610],4846,1,0,False
5385,general explain,general explain,22,False,True,False,{33: 1},[3610],5385,1,0,False
6415,calendar set,calendar remove,8,False,False,False,{33: 1},[3610],6415,1,0,False
6243,play podcasts,play podcast,49,False,True,False,{33: 1},[3610],6243,1,0,False
3726,calendar remove,calendar remove,8,False,True,False,{33: 1},[3610],3726,1,0,False
1620,alarm query,alarm query,0,False,True,False,{33: 1},[3610],1620,1,0,False
4940,general greet,play radio,50,False,False,False,{33: 1},[3610],4940,1,0,False
3847,general affirm,general affirm,18,False,True,False,{33: 1},[3610],3847,1,0,False
4774,general repeat,general repeat,28,False,True,False,{33: 1},[3610],4774,1,0,False
3304,lists create or add,lists create,38,False,True,False,{33: 1},[3610],3304,1,0,False
735,calendar query,calendar query,7,False,True,False,{33: 1},[3610],735,1,0,False
6003,email sendemail,email send,17,False,True,False,{33: 1},[3610],6003,1,0,False
3365,calendar set,calendar query,7,False,False,False,{33: 1},[3610],3365,1,0,False
5992,email query,email query,15,False,True,False,{33: 1},[3610],5992,1,0,False
6201,general dont care,general dont,21,False,True,False,{33: 1},[3610],6201,1,0,False
5795,cooking recipe,cooking recipe,11,False,True,False,{33: 1},[3610],5795,1,0,False
2241,alarm set,alarm set,2,False,True,False,{33: 1},[3610],2241,1,0,False
1507,transport traffic,transport traffic,66,False,True,False,{33: 1},[3610],1507,1,0,False
1590,music query,music li,42,False,False,False,{33: 1},[3610],1590,1,0,False
715,datetime query,datetime query,13,False,True,False,{33: 1},[3610],715,1,0,False
4582,general repeat,general repeat,28,False,True,False,{33: 1},[3610],4582,1,0,False
5531,social post,social post,59,False,True,False,{33: 1},[3610],5531,1,0,False
2239,iot wemo on,iot wemo on,37,False,True,False,{33: 1},[3610],2239,1,0,False
3111,iot wemo on,general explain,22,False,False,False,{33: 1},[3610],3111,1,0,False
498,calendar query,calendar query,7,False,True,False,{33: 1},[3610],498,1,0,False
3746,lists query,lists query,39,False,True,False,{33: 1},[3610],3746,1,0,False
1563,weather query,weather,67,False,True,False,{33: 1},[3610],1563,1,0,False
5103,qa factoid,general qu,27,False,False,False,{33: 1},[3610],5103,1,0,False
5804,general negate,general neg,25,False,True,False,{33: 1},[3610],5804,1,0,False
4035,general quirky,general qu,27,False,True,False,{33: 1},[3610],4035,1,0,False
3098,datetime query,qa fact,53,False,False,False,{33: 1},[3610],3098,1,0,False
2945,general quirky,general qu,27,False,True,False,{33: 1},[3610],2945,1,0,False
3663,play radio,play radio,50,False,True,False,{33: 1},[3610],3663,1,0,False
4350,general praise,general praise,26,False,True,False,{33: 1},[3610],4350,1,0,False
5535,qa definition,qa definition,52,False,True,False,{33: 1},[3610],5535,1,0,False
1765,general negate,general neg,25,False,True,False,{33: 1},[3610],1765,1,0,False
390,music query,music settings,44,False,False,False,{33: 1},[3610],390,1,0,False
3130,weather query,weather,67,False,True,False,{33: 1},[3610],3130,1,0,False
3755,datetime query,datetime query,13,False,True,False,{33: 1},[3610],3755,1,0,False
2101,recommendation events,recommendation events,56,False,True,False,{33: 1},[3610],2101,1,0,False
968,music query,play radio,50,False,False,False,{33: 1},[3610],968,1,0,False
899,general explain,general explain,22,False,True,False,{33: 1},[3610],899,1,0,False
1854,datetime query,datetime query,13,False,True,False,{33: 1},[3610],1854,1,0,False
1168,play game,play game,47,False,True,False,{33: 1},[3610],1168,1,0,False
978,alarm query,alarm query,0,False,True,False,{33: 1},[3610],978,1,0,False
5694,cooking recipe,cooking recipe,11,False,True,False,{33: 1},[3610],5694,1,0,False
3529,lists create or add,lists create,38,False,True,False,{33: 1},[3610],3529,1,0,False
1310,recommendation events,recommendation events,56,False,True,False,{33: 1},[3610],1310,1,0,False
1502,weather query,weather,67,False,True,False,{33: 1},[3610],1502,1,0,False
1863,calendar query,calendar set,9,False,False,False,{33: 1},[3610],1863,1,0,False
5456,weather query,transport query,63,False,False,False,{33: 1},[3610],5456,1,0,False
5068,qa currency,qa currency,51,False,True,False,{33: 1},[3610],5068,1,0,False
1078,alarm query,alarm query,0,False,True,False,{33: 1},[3610],1078,1,0,False
132,general confirm,general confirm,20,False,True,False,{33: 1},[3610],132,1,0,False
3245,general repeat,calendar remove,8,False,False,False,{33: 1},[3610],3245,1,0,False
4302,qa definition,qa definition,52,False,True,False,{33: 1},[3610],4302,1,0,False
4059,calendar query,general qu,27,False,False,False,{33: 1},[3610],4059,1,0,False
5948,news query,qa stock,55,False,False,False,{33: 1},[3610],5948,1,0,False
2612,iot cleaning,iot cleaning,29,False,True,False,{33: 1},[3610],2612,1,0,False
3372,music query,music query,43,False,True,False,{33: 1},[3610],3372,1,0,False
5846,play music,play music,48,False,True,False,{33: 1},[3610],5846,1,0,False
2995,recommendation locations,recommendation locations,57,False,True,False,{33: 1},[3610],2995,1,0,False
467,alarm set,alarm set,2,False,True,False,{33: 1},[3610],467,1,0,False
2328,general praise,general praise,26,False,True,False,{33: 1},[3610],2328,1,0,False
1565,calendar query,lists create,38,False,False,False,{33: 1},[3610],1565,1,0,False
3350,calendar set,calendar set,9,False,True,False,{33: 1},[3610],3350,1,0,False
471,lists query,lists query,39,False,True,False,{33: 1},[3610],471,1,0,False
4152,weather query,weather,67,False,True,False,{33: 1},[3610],4152,1,0,False
1318,calendar query,calendar query,7,False,True,False,{33: 1},[3610],1318,1,0,False
1503,general repeat,general command,19,False,False,False,{33: 1},[3610],1503,1,0,False
2068,calendar query,calendar set,9,False,False,False,{33: 1},[3610],2068,1,0,False
5093,lists remove,lists remove,40,False,True,False,{33: 1},[3610],5093,1,0,False
2843,qa factoid,qa fact,53,False,True,False,{33: 1},[3610],2843,1,0,False
3708,iot hue light up,iot hue light up,35,False,True,False,{33: 1},[3610],3708,1,0,False
5650,audio volume mute,audio volume m,4,False,True,False,{33: 1},[3610],5650,1,0,False
3361,iot cleaning,general praise,26,False,False,False,{33: 1},[3610],3361,1,0,False
1381,qa maths,qa math,54,False,True,False,{33: 1},[3610],1381,1,0,False
4737,general dont care,general dont,21,False,True,False,{33: 1},[3610],4737,1,0,False
3551,play radio,play radio,50,False,True,False,{33: 1},[3610],3551,1,0,False
3095,transport query,transport query,63,False,True,False,{33: 1},[3610],3095,1,0,False
3791,general confirm,general confirm,20,False,True,False,{33: 1},[3610],3791,1,0,False
855,calendar remove,calendar remove,8,False,True,False,{33: 1},[3610],855,1,0,False
1886,weather query,weather,67,False,True,False,{33: 1},[3610],1886,1,0,False
3320,play game,play game,47,False,True,False,{33: 1},[3610],3320,1,0,False
4002,music query,music query,43,False,True,False,{33: 1},[3610],4002,1,0,False
1826,qa stock,qa stock,55,False,True,False,{33: 1},[3610],1826,1,0,False
5956,transport query,transport query,63,False,True,False,{33: 1},[3610],5956,1,0,False
960,general negate,general neg,25,False,True,False,{33: 1},[3610],960,1,0,False
2958,iot cleaning,general praise,26,False,False,False,{33: 1},[3610],2958,1,0,False
469,takeaway order,takeaway order,61,False,True,False,{33: 1},[3610],469,1,0,False
2427,general command stop,qa definition,52,False,False,False,{33: 1},[3610],2427,1,0,False
352,general confirm,general confirm,20,False,True,False,{33: 1},[3610],352,1,0,False
3571,news query,news,45,False,True,False,{33: 1},[3610],3571,1,0,False
3680,news query,news,45,False,True,False,{33: 1},[3610],3680,1,0,False
366,calendar set,calendar set,9,False,True,False,{33: 1},[3610],366,1,0,False
4303,recommendation locations,recommendation locations,57,False,True,False,{33: 1},[3610],4303,1,0,False
3783,weather query,weather,67,False,True,False,{33: 1},[3610],3783,1,0,False
361,general repeat,iot cleaning,29,False,False,False,{33: 1},[3610],361,1,0,False
491,email query,email query,15,False,True,False,{33: 1},[3610],491,1,0,False
1806,general praise,general praise,26,False,True,False,{33: 1},[3610],1806,1,0,False
1887,datetime query,datetime convert,12,False,False,False,{33: 1},[3610],1887,1,0,False
27,datetime convert,datetime query,13,False,False,False,{33: 1},[3610],27,1,0,False
4991,social query,social query,60,False,True,False,{33: 1},[3610],4991,1,0,False
494,cooking recipe,qa definition,52,False,False,False,{33: 1},[3610],494,1,0,False
1517,transport ticket,transport ticket,65,False,True,False,{33: 1},[3610],1517,1,0,False
2371,general affirm,general affirm,18,False,True,False,{33: 1},[3610],2371,1,0,False
5200,datetime query,datetime query,13,False,True,False,{33: 1},[3610],5200,1,0,False
619,general praise,general praise,26,False,True,False,{33: 1},[3610],619,1,0,False
2263,audio volume down,audio volume down,3,False,True,False,{33: 1},[3610],2263,1,0,False
2821,qa factoid,weather,67,False,False,False,{33: 1},[3610],2821,1,0,False
6222,calendar query,calendar query,7,False,True,False,{33: 1},[3610],6222,1,0,False
2718,general affirm,general affirm,18,False,True,False,{33: 1},[3610],2718,1,0,False
3478,calendar set,calendar set,9,False,True,False,{33: 1},[3610],3478,1,0,False
6352,cooking recipe,cooking recipe,11,False,True,False,{33: 1},[3610],6352,1,0,False
1771,weather query,weather,67,False,True,False,{33: 1},[3610],1771,1,0,False
1768,alarm set,alarm remove,1,False,False,False,{33: 1},[3610],1768,1,0,False
1438,general explain,general explain,22,False,True,False,{33: 1},[3610],1438,1,0,False
1696,audio volume down,audio volume down,3,False,True,False,{33: 1},[3610],1696,1,0,False
789,datetime query,datetime query,13,False,True,False,{33: 1},[3610],789,1,0,False
819,qa factoid,qa fact,53,False,True,False,{33: 1},[3610],819,1,0,False
3581,calendar query,calendar set,9,False,False,False,{33: 1},[3610],3581,1,0,False
5672,calendar query,calendar query,7,False,True,False,{33: 1},[3610],5672,1,0,False
4384,email sendemail,email send,17,False,True,False,{33: 1},[3610],4384,1,0,False
